score,quantile,trade_date,score_val,macro_tier,fwd_60d,fwd_120d,fwd_250d
comp_z,top 5%,2018-10-31,6.225319615235256,C,-0.002904179242801841,0.10544691722920074,0.22550051974401053
comp_z,top 5%,2018-11-01,6.172072128814082,C,-0.011741942980713072,0.08557166953907092,0.22415059260059444
comp_z,top 5%,2018-11-02,6.047243414633133,C,-0.023403499809303674,0.06901254273378021,0.22819210355008734
comp_z,top 5%,2018-11-05,6.0735750425288115,C,-0.020388002764134106,0.07381808286134439,0.24377174606829222
comp_z,top 5%,2018-11-06,6.122487820030934,C,-0.0066740488644547735,0.05941565168710561,0.24309241950474103
comp_z,top 5%,2018-11-07,5.623546630544708,C,-0.005166487120760843,0.04743505376962154,0.22680314798315604
comp_z,top 5%,2018-11-08,5.510759824804338,C,-0.012805489453504015,0.04276508999544815,0.22046099491048254
comp_z,top 5%,2018-11-09,5.651151181143823,C,-0.0027949161824754043,0.04756232400304761,0.23760101976958303
comp_z,top 5%,2018-11-12,5.578472237139281,C,-0.007995796804196487,0.03430169373002134,0.23776010355829746
comp_z,top 5%,2018-11-13,5.72006515662253,C,0.011607552486242234,0.04570669833061358,0.25692869288213727
comp_z,top 5%,2018-11-14,5.527285391740317,C,0.0063386905158400175,0.04499274902875161,0.24950554710758155
comp_z,top 5%,2018-11-15,5.409130590985115,C,0.014389701628792384,0.04162614648642782,0.2260512906005947
comp_z,top 5%,2018-11-16,5.46312993553722,C,0.03300694705729179,0.030997272092635475,0.24383942643390566
comp_z,top 5%,2018-11-19,5.381152753604371,C,0.034358218295419185,0.03973488507731693,0.24789421640309794
comp_z,top 5%,2018-11-20,5.495069366224135,C,0.05134594653759672,0.046597832246755955,0.2545990268630849
comp_z,top 5%,2018-11-21,5.373750238119501,C,0.05405945593200556,0.0459198862021879,0.271017205963906
comp_z,top 5%,2018-11-22,5.3122520608796036,C,0.058954342039912566,0.04668045234780105,0.27980509054432967
comp_z,top 5%,2018-11-23,5.458071251170098,C,0.052889968294118406,0.05904720977156752,0.2923308579252202
comp_z,top 5%,2018-11-26,5.1763864848505134,C,0.03912058742802804,0.06213701535300076,0.269878702417891
comp_z,top 5%,2018-11-27,5.0319757723378835,C,0.043198787472361166,0.06488984489584593,0.28180290947120556
comp_z,top 5%,2018-11-28,4.854172719267022,C,0.02764578217205549,0.046415393118165005,0.2960298679982196
comp_z,top 5%,2018-11-29,4.896346781756212,C,0.016947224369837866,0.04772351794508567,0.3076767790214725
comp_z,top 5%,2018-11-30,4.845276828941124,C,0.022937543029247554,0.04375912745211741,0.31211072786964
comp_z,top 5%,2018-12-06,4.617708158109282,C,0.0653181188191414,0.0852241872909214,0.3423232068631368
comp_z,top 5%,2018-12-25,4.795576584879241,C,0.12046682907871964,0.15261996435608993,0.3668944377405612
comp_z,top 5%,2018-12-26,4.860978676287468,C,0.13402708359468374,0.1424375235215276,0.375559663798966
comp_z,top 5%,2019-01-02,4.837531517262498,C,0.12985030952871557,0.13611564447670377,0.37048368690087385
comp_z,top 5%,2020-03-13,5.434853199239514,B,0.11666650099786602,0.2752475063960256,0.6975727212507763
