strategy,entry_date,entry_time,direction,entry_price,exit_price,pnl,pnl_pct,max_excursion,fraction,touched,has_valid_target,touch_bar_offset,target_at_touch,remaining_after_touch,trade_bars,year
S003,2022-05-10,2022-05-10 09:49:00,long,15869.0,15922.0,53.0,0.3339844980780137,75.0,0.85,True,True,4.0,15899.957659746364,44.04234025363621,17,2022
S003,2022-05-10,2022-05-10 09:49:00,long,15869.0,15922.0,53.0,0.3339844980780137,75.0,0.9,True,True,5.0,15909.955169143208,34.04483085679203,17,2022
S003,2022-05-10,2022-05-10 09:49:00,long,15869.0,15922.0,53.0,0.3339844980780137,75.0,0.95,True,True,9.0,15919.952678540052,24.047321459947852,17,2022
S003,2022-05-10,2022-05-10 09:49:00,long,15869.0,15922.0,53.0,0.3339844980780137,75.0,1.0,True,True,14.0,15934.039486614887,9.96051338511279,17,2022
S003,2022-05-16,2022-05-16 09:38:00,short,15981.0,15920.0,61.0,0.38170327263625553,74.0,0.8,True,True,34.0,15945.415105628532,38.41510562853182,49,2022
S003,2022-05-16,2022-05-16 09:38:00,short,15981.0,15920.0,61.0,0.38170327263625553,74.0,0.85,True,True,37.0,15937.782104677593,30.782104677593452,49,2022
S003,2022-05-16,2022-05-16 09:38:00,short,15981.0,15920.0,61.0,0.38170327263625553,74.0,0.9,True,True,42.0,15931.53399318804,24.533993188040768,49,2022
S003,2022-05-16,2022-05-16 09:38:00,short,15981.0,15920.0,61.0,0.38170327263625553,74.0,0.95,True,True,42.0,15925.285881698488,18.285881698488083,49,2022
S003,2022-05-16,2022-05-16 09:38:00,short,15981.0,15920.0,61.0,0.38170327263625553,74.0,1.0,True,True,43.0,15919.037770208934,12.03777020893358,49,2022
S003,2022-06-10,2022-06-10 09:13:00,long,16396.0,16420.0,24.0,0.1463771651622347,46.0,0.8,False,True,,,,56,2022
S003,2022-06-10,2022-06-10 09:13:00,long,16396.0,16420.0,24.0,0.1463771651622347,46.0,0.85,False,True,,,,56,2022
S003,2022-06-10,2022-06-10 09:13:00,long,16396.0,16420.0,24.0,0.1463771651622347,46.0,0.9,False,True,,,,56,2022
S003,2022-06-10,2022-06-10 09:13:00,long,16396.0,16420.0,24.0,0.1463771651622347,46.0,0.95,False,True,,,,56,2022
S003,2022-06-10,2022-06-10 09:13:00,long,16396.0,16420.0,24.0,0.1463771651622347,46.0,1.0,False,True,,,,56,2022
S003,2022-06-17,2022-06-17 09:03:00,long,15250.0,15196.0,-54.0,-0.3540983606557377,45.0,0.8,False,True,,,,20,2022
S003,2022-06-17,2022-06-17 09:03:00,long,15250.0,15196.0,-54.0,-0.3540983606557377,45.0,0.85,False,True,,,,20,2022
S003,2022-06-17,2022-06-17 09:03:00,long,15250.0,15196.0,-54.0,-0.3540983606557377,45.0,0.9,False,True,,,,20,2022
S003,2022-06-17,2022-06-17 09:03:00,long,15250.0,15196.0,-54.0,-0.3540983606557377,45.0,0.95,False,True,,,,20,2022
S003,2022-06-17,2022-06-17 09:03:00,long,15250.0,15196.0,-54.0,-0.3540983606557377,45.0,1.0,False,True,,,,20,2022
S003,2022-08-29,2022-08-29 10:23:00,long,14854.0,14883.0,29.0,0.19523360710919618,44.0,0.8,True,True,100.0,14896.562527195581,1.4374728044185758,110,2022
S003,2022-08-29,2022-08-29 10:23:00,long,14854.0,14883.0,29.0,0.19523360710919618,44.0,0.85,False,True,,,,110,2022
S003,2022-08-29,2022-08-29 10:23:00,long,14854.0,14883.0,29.0,0.19523360710919618,44.0,0.9,False,True,,,,110,2022
S003,2022-08-29,2022-08-29 10:23:00,long,14854.0,14883.0,29.0,0.19523360710919618,44.0,0.95,False,True,,,,110,2022
S003,2022-08-29,2022-08-29 10:23:00,long,14854.0,14883.0,29.0,0.19523360710919618,44.0,1.0,False,True,,,,110,2022
S003,2022-09-05,2022-09-05 09:00:00,long,14686.0,14638.0,-48.0,-0.32684189023559856,33.0,0.8,True,True,1.0,14703.249000775026,15.750999224974294,25,2022
S003,2022-09-05,2022-09-05 09:00:00,long,14686.0,14638.0,-48.0,-0.32684189023559856,33.0,0.85,True,True,2.0,14711.077063323466,7.922936676533936,25,2022
S003,2022-09-05,2022-09-05 09:00:00,long,14686.0,14638.0,-48.0,-0.32684189023559856,33.0,0.9,True,True,2.0,14718.905125871905,0.09487412809539819,25,2022
S003,2022-09-05,2022-09-05 09:00:00,long,14686.0,14638.0,-48.0,-0.32684189023559856,33.0,0.95,False,True,,,,25,2022
S003,2022-09-05,2022-09-05 09:00:00,long,14686.0,14638.0,-48.0,-0.32684189023559856,33.0,1.0,False,True,,,,25,2022
S003,2022-09-12,2022-09-12 09:09:00,short,14741.0,14781.0,-40.0,-0.2713520113967845,10.0,0.8,False,True,,,,26,2022
S003,2022-09-12,2022-09-12 09:09:00,short,14741.0,14781.0,-40.0,-0.2713520113967845,10.0,0.85,False,True,,,,26,2022
S003,2022-09-12,2022-09-12 09:09:00,short,14741.0,14781.0,-40.0,-0.2713520113967845,10.0,0.9,False,True,,,,26,2022
S003,2022-09-12,2022-09-12 09:09:00,short,14741.0,14781.0,-40.0,-0.2713520113967845,10.0,0.95,False,True,,,,26,2022
S003,2022-09-12,2022-09-12 09:09:00,short,14741.0,14781.0,-40.0,-0.2713520113967845,10.0,1.0,False,True,,,,26,2022
S003,2022-09-30,2022-09-30 09:41:00,long,13380.0,13384.0,4.0,0.029895366218236175,70.0,0.8,True,True,12.0,13445.39262817193,4.6073718280695175,33,2022
S003,2022-09-30,2022-09-30 09:41:00,long,13380.0,13384.0,4.0,0.029895366218236175,70.0,0.85,False,True,,,,33,2022
S003,2022-09-30,2022-09-30 09:41:00,long,13380.0,13384.0,4.0,0.029895366218236175,70.0,0.9,False,True,,,,33,2022
S003,2022-09-30,2022-09-30 09:41:00,long,13380.0,13384.0,4.0,0.029895366218236175,70.0,0.95,False,True,,,,33,2022
S003,2022-09-30,2022-09-30 09:41:00,long,13380.0,13384.0,4.0,0.029895366218236175,70.0,1.0,False,True,,,,33,2022
S003,2022-10-04,2022-10-04 10:07:00,short,13510.0,13526.0,-16.0,-0.11843079200592153,21.0,0.8,False,True,,,,28,2022
S003,2022-10-04,2022-10-04 10:07:00,short,13510.0,13526.0,-16.0,-0.11843079200592153,21.0,0.85,False,True,,,,28,2022
S003,2022-10-04,2022-10-04 10:07:00,short,13510.0,13526.0,-16.0,-0.11843079200592153,21.0,0.9,False,True,,,,28,2022
S003,2022-10-04,2022-10-04 10:07:00,short,13510.0,13526.0,-16.0,-0.11843079200592153,21.0,0.95,False,True,,,,28,2022
S003,2022-10-04,2022-10-04 10:07:00,short,13510.0,13526.0,-16.0,-0.11843079200592153,21.0,1.0,False,True,,,,28,2022
S003,2022-10-24,2022-10-24 09:00:00,short,13044.0,12958.0,86.0,0.6593069610548912,102.0,0.8,True,True,23.0,12976.446683422755,34.446683422755086,67,2022
S003,2022-10-24,2022-10-24 09:00:00,short,13044.0,12958.0,86.0,0.6593069610548912,102.0,0.85,True,True,24.0,12967.099601136677,25.099601136676938,67,2022
S003,2022-10-24,2022-10-24 09:00:00,short,13044.0,12958.0,86.0,0.6593069610548912,102.0,0.9,True,True,62.0,12961.23185089762,19.23185089762046,67,2022
S003,2022-10-24,2022-10-24 09:00:00,short,13044.0,12958.0,86.0,0.6593069610548912,102.0,0.95,True,True,62.0,12952.078064836378,10.078064836377962,67,2022
S003,2022-10-24,2022-10-24 09:00:00,short,13044.0,12958.0,86.0,0.6593069610548912,102.0,1.0,True,True,65.0,12942.924278775134,0.9242787751336436,67,2022
S003,2022-11-07,2022-11-07 09:01:00,short,13119.0,13172.0,-53.0,-0.40399420687552406,23.0,0.8,False,True,,,,36,2022
S003,2022-11-07,2022-11-07 09:01:00,short,13119.0,13172.0,-53.0,-0.40399420687552406,23.0,0.85,False,True,,,,36,2022
S003,2022-11-07,2022-11-07 09:01:00,short,13119.0,13172.0,-53.0,-0.40399420687552406,23.0,0.9,False,True,,,,36,2022
S003,2022-11-07,2022-11-07 09:01:00,short,13119.0,13172.0,-53.0,-0.40399420687552406,23.0,0.95,False,True,,,,36,2022
S003,2022-11-07,2022-11-07 09:01:00,short,13119.0,13172.0,-53.0,-0.40399420687552406,23.0,1.0,False,True,,,,36,2022
S003,2022-11-11,2022-11-11 09:28:00,short,13932.0,13945.0,-13.0,-0.09331036462819409,36.0,0.8,False,True,,,,33,2022
S003,2022-11-11,2022-11-11 09:28:00,short,13932.0,13945.0,-13.0,-0.09331036462819409,36.0,0.85,False,True,,,,33,2022
S003,2022-11-11,2022-11-11 09:28:00,short,13932.0,13945.0,-13.0,-0.09331036462819409,36.0,0.9,False,True,,,,33,2022
S003,2022-11-11,2022-11-11 09:28:00,short,13932.0,13945.0,-13.0,-0.09331036462819409,36.0,0.95,False,True,,,,33,2022
S003,2022-11-11,2022-11-11 09:28:00,short,13932.0,13945.0,-13.0,-0.09331036462819409,36.0,1.0,False,True,,,,33,2022
S003,2023-01-30,2023-01-30 09:05:00,short,15433.0,15374.0,59.0,0.3822976738158491,84.0,0.8,True,True,1.0,15431.898678977099,82.89867897709883,109,2023
S003,2023-01-30,2023-01-30 09:05:00,short,15433.0,15374.0,59.0,0.3822976738158491,84.0,0.85,True,True,1.0,15425.642346413168,76.64234641316762,109,2023
S003,2023-01-30,2023-01-30 09:05:00,short,15433.0,15374.0,59.0,0.3822976738158491,84.0,0.9,True,True,1.0,15419.386013849236,70.3860138492364,109,2023
S003,2023-01-30,2023-01-30 09:05:00,short,15433.0,15374.0,59.0,0.3822976738158491,84.0,0.95,True,True,1.0,15413.129681285305,64.1296812853052,109,2023
S003,2023-01-30,2023-01-30 09:05:00,short,15433.0,15374.0,59.0,0.3822976738158491,84.0,1.0,True,True,11.0,15417.717432673115,68.71743267311467,109,2023
S003,2023-03-03,2023-03-03 09:32:00,short,15604.0,15609.0,-5.0,-0.032043065880543446,36.0,0.8,False,True,,,,45,2023
S003,2023-03-03,2023-03-03 09:32:00,short,15604.0,15609.0,-5.0,-0.032043065880543446,36.0,0.85,False,True,,,,45,2023
S003,2023-03-03,2023-03-03 09:32:00,short,15604.0,15609.0,-5.0,-0.032043065880543446,36.0,0.9,False,True,,,,45,2023
S003,2023-03-03,2023-03-03 09:32:00,short,15604.0,15609.0,-5.0,-0.032043065880543446,36.0,0.95,False,True,,,,45,2023
S003,2023-03-03,2023-03-03 09:32:00,short,15604.0,15609.0,-5.0,-0.032043065880543446,36.0,1.0,False,True,,,,45,2023
S003,2023-03-06,2023-03-06 09:02:00,short,15709.0,15744.0,-35.0,-0.22280221529059774,17.0,0.8,False,True,,,,74,2023
S003,2023-03-06,2023-03-06 09:02:00,short,15709.0,15744.0,-35.0,-0.22280221529059774,17.0,0.85,False,True,,,,74,2023
S003,2023-03-06,2023-03-06 09:02:00,short,15709.0,15744.0,-35.0,-0.22280221529059774,17.0,0.9,False,True,,,,74,2023
S003,2023-03-06,2023-03-06 09:02:00,short,15709.0,15744.0,-35.0,-0.22280221529059774,17.0,0.95,False,True,,,,74,2023
S003,2023-03-06,2023-03-06 09:02:00,short,15709.0,15744.0,-35.0,-0.22280221529059774,17.0,1.0,False,True,,,,74,2023
S003,2023-07-07,2023-07-07 09:02:00,long,16614.0,16571.0,-43.0,-0.25881786445166727,21.0,0.8,False,True,,,,36,2023
S003,2023-07-07,2023-07-07 09:02:00,long,16614.0,16571.0,-43.0,-0.25881786445166727,21.0,0.85,False,True,,,,36,2023
S003,2023-07-07,2023-07-07 09:02:00,long,16614.0,16571.0,-43.0,-0.25881786445166727,21.0,0.9,False,True,,,,36,2023
S003,2023-07-07,2023-07-07 09:02:00,long,16614.0,16571.0,-43.0,-0.25881786445166727,21.0,0.95,False,True,,,,36,2023
S003,2023-07-07,2023-07-07 09:02:00,long,16614.0,16571.0,-43.0,-0.25881786445166727,21.0,1.0,False,True,,,,36,2023
S003,2023-07-21,2023-07-21 09:31:00,long,16899.0,16938.0,39.0,0.23078288656133497,85.0,0.8,True,True,57.0,16953.011397562594,30.98860243740637,130,2023
S003,2023-07-21,2023-07-21 09:31:00,long,16899.0,16938.0,39.0,0.23078288656133497,85.0,0.85,True,True,81.0,16962.817609635156,21.18239036484374,130,2023
S003,2023-07-21,2023-07-21 09:31:00,long,16899.0,16938.0,39.0,0.23078288656133497,85.0,0.9,True,True,109.0,16971.88531561063,12.114684389369359,130,2023
S003,2023-07-21,2023-07-21 09:31:00,long,16899.0,16938.0,39.0,0.23078288656133497,85.0,0.95,True,True,114.0,16980.545610922334,3.4543890776658372,130,2023
S003,2023-07-21,2023-07-21 09:31:00,long,16899.0,16938.0,39.0,0.23078288656133497,85.0,1.0,False,True,,,,130,2023
S003,2023-12-25,2023-12-25 09:40:00,short,17609.0,17637.0,-28.0,-0.15900959736498382,2.0,0.8,True,True,0.0,17615.70458910052,8.704589100518206,24,2023
S003,2023-12-25,2023-12-25 09:40:00,short,17609.0,17637.0,-28.0,-0.15900959736498382,2.0,0.85,True,True,0.0,17612.561125919303,5.561125919302867,24,2023
S003,2023-12-25,2023-12-25 09:40:00,short,17609.0,17637.0,-28.0,-0.15900959736498382,2.0,0.9,True,True,0.0,17609.417662738084,2.417662738083891,24,2023
S003,2023-12-25,2023-12-25 09:40:00,short,17609.0,17637.0,-28.0,-0.15900959736498382,2.0,0.95,False,True,,,,24,2023
S003,2023-12-25,2023-12-25 09:40:00,short,17609.0,17637.0,-28.0,-0.15900959736498382,2.0,1.0,False,True,,,,24,2023
S003,2024-01-09,2024-01-09 09:00:00,short,17710.0,17608.0,102.0,0.5759457933370977,117.0,0.8,True,True,17.0,17654.64224618475,61.64224618475055,65,2024
S003,2024-01-09,2024-01-09 09:00:00,short,17710.0,17608.0,102.0,0.5759457933370977,117.0,0.85,True,True,34.0,17648.327109197704,55.327109197703976,65,2024
S003,2024-01-09,2024-01-09 09:00:00,short,17710.0,17608.0,102.0,0.5759457933370977,117.0,0.9,True,True,44.0,17640.46399797404,47.46399797403865,65,2024
S003,2024-01-09,2024-01-09 09:00:00,short,17710.0,17608.0,102.0,0.5759457933370977,117.0,0.95,True,True,45.0,17635.482646014752,42.48264601475239,65,2024
S003,2024-01-09,2024-01-09 09:00:00,short,17710.0,17608.0,102.0,0.5759457933370977,117.0,1.0,True,True,53.0,17627.77120633132,34.77120633131926,65,2024
S003,2024-02-02,2024-02-02 09:03:00,short,18045.0,18059.0,-14.0,-0.07758381823219729,22.0,0.8,True,True,28.0,18025.259128850386,2.2591288503863325,76,2024
S003,2024-02-02,2024-02-02 09:03:00,short,18045.0,18059.0,-14.0,-0.07758381823219729,22.0,0.85,False,True,,,,76,2024
S003,2024-02-02,2024-02-02 09:03:00,short,18045.0,18059.0,-14.0,-0.07758381823219729,22.0,0.9,False,True,,,,76,2024
S003,2024-02-02,2024-02-02 09:03:00,short,18045.0,18059.0,-14.0,-0.07758381823219729,22.0,0.95,False,True,,,,76,2024
S003,2024-02-02,2024-02-02 09:03:00,short,18045.0,18059.0,-14.0,-0.07758381823219729,22.0,1.0,False,True,,,,76,2024
S003,2024-03-08,2024-03-08 09:09:00,short,19919.0,19960.0,-41.0,-0.2058336261860535,11.0,0.8,False,True,,,,4,2024
S003,2024-03-08,2024-03-08 09:09:00,short,19919.0,19960.0,-41.0,-0.2058336261860535,11.0,0.85,False,True,,,,4,2024
S003,2024-03-08,2024-03-08 09:09:00,short,19919.0,19960.0,-41.0,-0.2058336261860535,11.0,0.9,False,True,,,,4,2024
S003,2024-03-08,2024-03-08 09:09:00,short,19919.0,19960.0,-41.0,-0.2058336261860535,11.0,0.95,False,True,,,,4,2024
S003,2024-03-08,2024-03-08 09:09:00,short,19919.0,19960.0,-41.0,-0.2058336261860535,11.0,1.0,False,True,,,,4,2024
S003,2024-04-19,2024-04-19 09:01:00,long,19922.0,19850.0,-72.0,-0.36140949703845,2.0,0.8,False,True,,,,4,2024
S003,2024-04-19,2024-04-19 09:01:00,long,19922.0,19850.0,-72.0,-0.36140949703845,2.0,0.85,False,True,,,,4,2024
S003,2024-04-19,2024-04-19 09:01:00,long,19922.0,19850.0,-72.0,-0.36140949703845,2.0,0.9,False,True,,,,4,2024
S003,2024-04-19,2024-04-19 09:01:00,long,19922.0,19850.0,-72.0,-0.36140949703845,2.0,0.95,False,True,,,,4,2024
S003,2024-04-19,2024-04-19 09:01:00,long,19922.0,19850.0,-72.0,-0.36140949703845,2.0,1.0,False,True,,,,4,2024
S003,2024-05-06,2024-05-06 09:02:00,short,20618.0,20677.0,-59.0,-0.28615772625860897,56.0,0.8,False,True,,,,57,2024
S003,2024-05-06,2024-05-06 09:02:00,short,20618.0,20677.0,-59.0,-0.28615772625860897,56.0,0.85,False,True,,,,57,2024
S003,2024-05-06,2024-05-06 09:02:00,short,20618.0,20677.0,-59.0,-0.28615772625860897,56.0,0.9,False,True,,,,57,2024
S003,2024-05-06,2024-05-06 09:02:00,short,20618.0,20677.0,-59.0,-0.28615772625860897,56.0,0.95,False,True,,,,57,2024
S003,2024-05-06,2024-05-06 09:02:00,short,20618.0,20677.0,-59.0,-0.28615772625860897,56.0,1.0,False,True,,,,57,2024
S003,2024-08-02,2024-08-02 09:39:00,long,22038.0,21946.0,-92.0,-0.4174607496143025,61.0,0.8,False,True,,,,23,2024
S003,2024-08-02,2024-08-02 09:39:00,long,22038.0,21946.0,-92.0,-0.4174607496143025,61.0,0.85,False,True,,,,23,2024
S003,2024-08-02,2024-08-02 09:39:00,long,22038.0,21946.0,-92.0,-0.4174607496143025,61.0,0.9,False,True,,,,23,2024
S003,2024-08-02,2024-08-02 09:39:00,long,22038.0,21946.0,-92.0,-0.4174607496143025,61.0,0.95,False,True,,,,23,2024
S003,2024-08-02,2024-08-02 09:39:00,long,22038.0,21946.0,-92.0,-0.4174607496143025,61.0,1.0,False,True,,,,23,2024
S003,2024-08-16,2024-08-16 09:05:00,short,22285.0,22413.0,-128.0,-0.5743773838905093,8.0,0.8,False,True,,,,26,2024
S003,2024-08-16,2024-08-16 09:05:00,short,22285.0,22413.0,-128.0,-0.5743773838905093,8.0,0.85,False,True,,,,26,2024
S003,2024-08-16,2024-08-16 09:05:00,short,22285.0,22413.0,-128.0,-0.5743773838905093,8.0,0.9,False,True,,,,26,2024
S003,2024-08-16,2024-08-16 09:05:00,short,22285.0,22413.0,-128.0,-0.5743773838905093,8.0,0.95,False,True,,,,26,2024
S003,2024-08-16,2024-08-16 09:05:00,short,22285.0,22413.0,-128.0,-0.5743773838905093,8.0,1.0,False,True,,,,26,2024
S003,2024-09-09,2024-09-09 09:00:00,long,20862.0,20909.0,47.0,0.22529000095868087,156.0,0.8,True,True,47.0,20958.9726119535,59.027388046499254,79,2024
S003,2024-09-09,2024-09-09 09:00:00,long,20862.0,20909.0,47.0,0.22529000095868087,156.0,0.85,True,True,47.0,20980.408400200595,37.59159979940523,79,2024
S003,2024-09-09,2024-09-09 09:00:00,long,20862.0,20909.0,47.0,0.22529000095868087,156.0,0.9,True,True,50.0,21001.84418844769,16.155811552311206,79,2024
S003,2024-09-09,2024-09-09 09:00:00,long,20862.0,20909.0,47.0,0.22529000095868087,156.0,0.95,False,True,,,,79,2024
S003,2024-09-09,2024-09-09 09:00:00,long,20862.0,20909.0,47.0,0.22529000095868087,156.0,1.0,False,True,,,,79,2024
S003,2024-09-20,2024-09-20 09:56:00,short,22300.0,22235.0,65.0,0.2914798206278027,89.0,0.8,True,True,33.0,22261.45921808597,50.45921808596904,75,2024
S003,2024-09-20,2024-09-20 09:56:00,short,22300.0,22235.0,65.0,0.2914798206278027,89.0,0.85,True,True,40.0,22250.342535576685,39.342535576684895,75,2024
S003,2024-09-20,2024-09-20 09:56:00,short,22300.0,22235.0,65.0,0.2914798206278027,89.0,0.9,True,True,40.0,22240.068567081194,29.068567081194487,75,2024
S003,2024-09-20,2024-09-20 09:56:00,short,22300.0,22235.0,65.0,0.2914798206278027,89.0,0.95,True,True,41.0,22229.794598585704,18.79459858570408,75,2024
S003,2024-09-20,2024-09-20 09:56:00,short,22300.0,22235.0,65.0,0.2914798206278027,89.0,1.0,True,True,71.0,22216.269555320698,5.269555320697691,75,2024
S003,2024-09-27,2024-09-27 09:00:00,short,23113.0,23062.0,51.0,0.22065504261670918,88.0,0.8,True,True,59.0,23077.420563810058,52.4205638100575,98,2024
S003,2024-09-27,2024-09-27 09:00:00,short,23113.0,23062.0,51.0,0.22065504261670918,88.0,0.85,True,True,88.0,23067.488991062066,42.48899106206591,98,2024
S003,2024-09-27,2024-09-27 09:00:00,short,23113.0,23062.0,51.0,0.22065504261670918,88.0,0.9,True,True,89.0,23059.988343477482,34.988343477481976,98,2024
S003,2024-09-27,2024-09-27 09:00:00,short,23113.0,23062.0,51.0,0.22065504261670918,88.0,0.95,True,True,93.0,23050.148247149245,25.148247149245435,98,2024
S003,2024-09-27,2024-09-27 09:00:00,short,23113.0,23062.0,51.0,0.22065504261670918,88.0,1.0,True,True,94.0,23042.524470683416,17.52447068341644,98,2024
S003,2024-09-30,2024-09-30 09:05:00,long,22748.0,22673.0,-75.0,-0.3296993142254264,7.0,0.8,False,True,,,,9,2024
S003,2024-09-30,2024-09-30 09:05:00,long,22748.0,22673.0,-75.0,-0.3296993142254264,7.0,0.85,False,True,,,,9,2024
S003,2024-09-30,2024-09-30 09:05:00,long,22748.0,22673.0,-75.0,-0.3296993142254264,7.0,0.9,False,True,,,,9,2024
S003,2024-09-30,2024-09-30 09:05:00,long,22748.0,22673.0,-75.0,-0.3296993142254264,7.0,0.95,False,True,,,,9,2024
S003,2024-09-30,2024-09-30 09:05:00,long,22748.0,22673.0,-75.0,-0.3296993142254264,7.0,1.0,False,True,,,,9,2024
S003,2024-10-18,2024-10-18 09:00:00,short,23747.0,23800.0,-53.0,-0.22318608666357856,103.0,0.8,False,True,,,,62,2024
S003,2024-10-18,2024-10-18 09:00:00,short,23747.0,23800.0,-53.0,-0.22318608666357856,103.0,0.85,False,True,,,,62,2024
S003,2024-10-18,2024-10-18 09:00:00,short,23747.0,23800.0,-53.0,-0.22318608666357856,103.0,0.9,False,True,,,,62,2024
S003,2024-10-18,2024-10-18 09:00:00,short,23747.0,23800.0,-53.0,-0.22318608666357856,103.0,0.95,False,True,,,,62,2024
S003,2024-10-18,2024-10-18 09:00:00,short,23747.0,23800.0,-53.0,-0.22318608666357856,103.0,1.0,False,True,,,,62,2024
S003,2024-11-01,2024-11-01 09:04:00,long,22414.0,22544.0,130.0,0.5799946462032658,182.0,0.8,True,True,35.0,22549.7603874601,46.2396125398991,58,2024
S003,2024-11-01,2024-11-01 09:04:00,long,22414.0,22544.0,130.0,0.5799946462032658,182.0,0.85,True,True,41.0,22558.71599785026,37.284002149739536,58,2024
S003,2024-11-01,2024-11-01 09:04:00,long,22414.0,22544.0,130.0,0.5799946462032658,182.0,0.9,True,True,41.0,22577.9345859591,18.06541404089876,58,2024
S003,2024-11-01,2024-11-01 09:04:00,long,22414.0,22544.0,130.0,0.5799946462032658,182.0,0.95,True,True,56.0,22582.976906810945,2.0230931890546344,58,2024
S003,2024-11-01,2024-11-01 09:04:00,long,22414.0,22544.0,130.0,0.5799946462032658,182.0,1.0,False,True,,,,58,2024
S003,2024-11-08,2024-11-08 09:00:00,short,23704.0,23557.0,147.0,0.6201484981437733,176.0,0.8,True,True,163.0,23611.96404358956,83.96404358955988,188,2024
S003,2024-11-08,2024-11-08 09:00:00,short,23704.0,23557.0,147.0,0.6201484981437733,176.0,0.85,True,True,163.0,23600.58679631391,72.58679631390987,188,2024
S003,2024-11-08,2024-11-08 09:00:00,short,23704.0,23557.0,147.0,0.6201484981437733,176.0,0.9,True,True,165.0,23588.305835546475,60.305835546474555,188,2024
S003,2024-11-08,2024-11-08 09:00:00,short,23704.0,23557.0,147.0,0.6201484981437733,176.0,0.95,True,True,165.0,23576.878381965722,48.87838196572193,188,2024
S003,2024-11-08,2024-11-08 09:00:00,short,23704.0,23557.0,147.0,0.6201484981437733,176.0,1.0,True,True,180.0,23564.06323534394,36.063235343939596,188,2024
S003,2024-11-12,2024-11-12 09:00:00,long,23187.0,23089.0,-98.0,-0.4226506231940311,22.0,0.8,False,True,,,,31,2024
S003,2024-11-12,2024-11-12 09:00:00,long,23187.0,23089.0,-98.0,-0.4226506231940311,22.0,0.85,False,True,,,,31,2024
S003,2024-11-12,2024-11-12 09:00:00,long,23187.0,23089.0,-98.0,-0.4226506231940311,22.0,0.9,False,True,,,,31,2024
S003,2024-11-12,2024-11-12 09:00:00,long,23187.0,23089.0,-98.0,-0.4226506231940311,22.0,0.95,False,True,,,,31,2024
S003,2024-11-12,2024-11-12 09:00:00,long,23187.0,23089.0,-98.0,-0.4226506231940311,22.0,1.0,False,True,,,,31,2024
S003,2024-11-26,2024-11-26 10:22:00,long,22792.0,22735.0,-57.0,-0.2500877500877501,53.0,0.8,False,True,,,,21,2024
S003,2024-11-26,2024-11-26 10:22:00,long,22792.0,22735.0,-57.0,-0.2500877500877501,53.0,0.85,False,True,,,,21,2024
S003,2024-11-26,2024-11-26 10:22:00,long,22792.0,22735.0,-57.0,-0.2500877500877501,53.0,0.9,False,True,,,,21,2024
S003,2024-11-26,2024-11-26 10:22:00,long,22792.0,22735.0,-57.0,-0.2500877500877501,53.0,0.95,False,True,,,,21,2024
S003,2024-11-26,2024-11-26 10:22:00,long,22792.0,22735.0,-57.0,-0.2500877500877501,53.0,1.0,False,True,,,,21,2024
S003,2024-12-03,2024-12-03 09:01:00,short,23076.0,23044.0,32.0,0.1386722135552089,77.0,0.8,False,True,,,,127,2024
S003,2024-12-03,2024-12-03 09:01:00,short,23076.0,23044.0,32.0,0.1386722135552089,77.0,0.85,False,True,,,,127,2024
S003,2024-12-03,2024-12-03 09:01:00,short,23076.0,23044.0,32.0,0.1386722135552089,77.0,0.9,False,True,,,,127,2024
S003,2024-12-03,2024-12-03 09:01:00,short,23076.0,23044.0,32.0,0.1386722135552089,77.0,0.95,False,True,,,,127,2024
S003,2024-12-03,2024-12-03 09:01:00,short,23076.0,23044.0,32.0,0.1386722135552089,77.0,1.0,False,True,,,,127,2024
S003,2025-01-07,2025-01-07 09:03:00,short,23899.0,23793.0,106.0,0.44353320222603454,124.0,0.8,True,True,107.0,23840.80857731011,65.80857731010838,115,2025
S003,2025-01-07,2025-01-07 09:03:00,short,23899.0,23793.0,106.0,0.44353320222603454,124.0,0.85,True,True,108.0,23831.48411339199,56.48411339199083,115,2025
S003,2025-01-07,2025-01-07 09:03:00,short,23899.0,23793.0,106.0,0.44353320222603454,124.0,0.9,True,True,108.0,23822.159649473873,47.15964947387329,115,2025
S003,2025-01-07,2025-01-07 09:03:00,short,23899.0,23793.0,106.0,0.44353320222603454,124.0,0.95,True,True,108.0,23812.835185555756,37.83518555575574,115,2025
S003,2025-01-07,2025-01-07 09:03:00,short,23899.0,23793.0,106.0,0.44353320222603454,124.0,1.0,True,True,108.0,23803.510721637635,28.51072163763456,115,2025
S003,2025-03-03,2025-03-03 09:05:00,long,22774.0,22687.0,-87.0,-0.38201457802757527,23.0,0.8,False,True,,,,12,2025
S003,2025-03-03,2025-03-03 09:05:00,long,22774.0,22687.0,-87.0,-0.38201457802757527,23.0,0.85,False,True,,,,12,2025
S003,2025-03-03,2025-03-03 09:05:00,long,22774.0,22687.0,-87.0,-0.38201457802757527,23.0,0.9,False,True,,,,12,2025
S003,2025-03-03,2025-03-03 09:05:00,long,22774.0,22687.0,-87.0,-0.38201457802757527,23.0,0.95,False,True,,,,12,2025
S003,2025-03-03,2025-03-03 09:05:00,long,22774.0,22687.0,-87.0,-0.38201457802757527,23.0,1.0,False,True,,,,12,2025
S003,2025-03-04,2025-03-04 09:00:00,long,22337.0,22406.0,69.0,0.30890450821506915,120.0,0.8,True,True,47.0,22447.343009819386,9.65699018061423,59,2025
