trade_date,list_month,total_value,top1_value,top1_share,top5_value,top5_share,top10_value,top10_share,top20_value,top20_share,top1_ma20,top1_std20,top1_dev_pct,top1_zscore,top5_ma20,top5_std20,top5_dev_pct,top5_zscore,top10_ma20,top10_std20,top10_dev_pct,top10_zscore,top20_ma20,top20_std20,top20_dev_pct,top20_zscore,list_changed,tx_open,tx_close,tx_high,tx_low,tx_dir,tx_range,weekday
2025-07-24,2025-06,326267335117,18400221444,5.6396,32168891626,9.8597,78091093582,23.9347,107479345391,32.9421,11.6052,3.0744,-51.4046,-1.9404,17.4222,2.8617,-43.4073,-2.6427,26.7597,3.0847,-10.5569,-0.9158,37.1583,3.9063,-11.3466,-1.0793,True,23400.0,23310.0,23408.0,23229.0,-0.0038461538461538464,0.0076495726495726495,3
2025-07-25,2025-06,282091122664,26418536660,9.3652,39044024595,13.8409,64911695401,23.0109,85736766237,30.3933,11.5163,3.114,-18.6784,-0.6908,17.2575,2.9717,-19.7978,-1.1497,26.839,2.9581,-14.2632,-1.2941,37.1739,3.8772,-18.2401,-1.7488,True,23264.0,23238.0,23328.0,23207.0,-0.0011176066024759285,0.005201169188445667,4
2025-07-28,2025-06,299731941936,26593770396,8.8725,40652092260,13.5628,68611855726,22.8911,98135353772,32.741,11.4015,3.1693,-22.181,-0.798,16.9129,2.981,-19.8079,-1.1238,26.5931,3.0753,-13.921,-1.2038,36.7722,3.9006,-10.9626,-1.0335,True,23368.0,23392.0,23483.0,23265.0,0.0010270455323519343,0.009328996918863403,0
2025-07-29,2025-06,358259564137,47077846101,13.1407,64718719044,18.0648,92263440985,25.7532,123523031144,34.4786,11.3294,3.109,15.9873,0.5826,16.7958,2.8809,7.5556,0.4405,26.2596,2.7547,-1.9285,-0.1838,36.2065,3.2973,-4.7723,-0.524,True,23326.0,23163.0,23359.0,23027.0,-0.006987910486152791,0.014233044671182372,1
2025-07-30,2025-06,309041556403,43115792626,13.9515,56466569460,18.2715,75113835641,24.3054,102455089759,33.1525,11.5654,3.1205,20.6312,0.7646,16.9198,2.8887,7.9888,0.4679,26.1637,2.7892,-7.1025,-0.6662,36.0114,3.3594,-7.9389,-0.851,True,23213.0,23361.0,23421.0,23198.0,0.00637573773316676,0.009606685908758024,2
2025-07-31,2025-06,379069511163,41712508468,11.0039,60243706222,15.8925,107877863583,28.4586,155560848226,41.0376,11.5086,3.1198,-4.3853,-0.1618,16.7743,2.8621,-5.2569,-0.3081,26.1823,2.8039,8.6939,0.8118,36.1259,3.4938,13.5961,1.4058,True,23497.0,23589.0,23621.0,23355.0,0.003915393454483551,0.011320594118398093,3
2025-08-01,2025-07,371439937479,51714816380,13.9228,84112621586,22.645,122010219187,32.8479,166562004341,44.8422,11.7889,3.0694,18.1011,0.6952,17.1776,3.0952,31.8284,1.7664,26.6508,3.0959,23.2529,2.0017,36.659,3.9632,22.3224,2.0648,True,23064.0,23344.0,23442.0,23048.0,0.012140131807145335,0.017082899757197362,4
2025-08-04,2025-07,309665597993,28532556011,9.214,53582764876,17.3034,78248889778,25.2688,111585023057,36.034,11.8145,3.0443,-22.011,-0.8542,17.3223,3.0259,-0.1089,-0.0062,26.7796,2.9738,-5.6415,-0.508,36.7925,3.8907,-2.0616,-0.195,True,23108.0,23260.0,23300.0,23032.0,0.006577808551151116,0.0115977150770296,0
2025-08-05,2025-07,354335330698,23713307116,6.6923,46191559220,13.0361,89738225363,25.3258,126747974613,35.7706,11.5353,3.249,-41.9842,-1.4906,17.1497,3.171,-23.9865,-1.2973,26.6662,2.9844,-5.0267,-0.4491,36.7093,3.894,-2.5572,-0.2411,True,23446.0,23575.0,23584.0,23421.0,0.005502004606329438,0.006952145355284483,1
2025-08-06,2025-07,340064106618,27066744255,7.9593,57617178469,16.943,97830566532,28.7683,124055497514,36.48,11.4707,3.309,-30.6122,-1.0612,17.1285,3.1709,-1.0829,-0.0585,26.7521,3.0205,7.5366,0.6675,36.5349,3.8177,-0.1503,-0.0144,True,23423.0,23425.0,23483.0,23381.0,8.538615890364172e-05,0.004354694104085728,2
2025-08-07,2025-07,429543071760,76081290909,17.7121,115353688053,26.855,151698389843,35.3162,193578557004,45.0662,11.9247,3.5156,48.5332,1.6462,17.6382,3.8404,52.2545,2.4,27.1007,3.5668,30.3149,2.3033,36.7526,4.1758,22.6205,1.9909,True,23660.0,23997.0,24054.0,23653.0,0.014243448858833474,0.01694843617920541,3
2025-08-08,2025-07,406267820464,32303933490,7.9514,61572268579,15.1556,96219048399,23.6836,138573589423,34.1089,11.79,3.6173,-32.5578,-1.0612,17.491,3.878,-13.352,-0.6022,27.0061,3.6338,-12.3029,-0.9143,36.7256,4.1918,-7.125,-0.6242,True,24091.0,23949.0,24095.0,23947.0,-0.005894317379934415,0.006143373043875306,4
2025-08-11,2025-07,408281766177,44247026887,10.8374,74255146342,18.1872,106744023829,26.1447,148023116396,36.2551,11.7008,3.6178,-7.3793,-0.2387,17.461,3.8698,4.1593,0.1877,27.0021,3.6348,-3.1753,-0.2359,36.6174,4.1737,-0.9894,-0.0868,True,23973.0,24162.0,24223.0,23833.0,0.00788386935302215,0.016268301839569517,0
2025-08-12,2025-07,404641153795,35563421901,8.7889,63789858160,15.7646,102547419731,25.3428,141084600119,34.8666,11.208,3.2771,-21.5833,-0.7382,17.0914,3.6435,-7.7628,-0.3641,26.6946,3.4922,-5.0638,-0.3871,36.2763,4.0131,-3.8859,-0.3513,True,24155.0,24135.0,24241.0,24088.0,-0.0008279859242392879,0.006334092320430552,1
2025-08-13,2025-07,537610609092,47367251520,8.8107,91634104454,17.0447,139705675047,25.9864,197907138976,36.8124,11.1093,3.32,-20.6905,-0.6923,17.1173,3.6411,-0.4243,-0.0199,26.6049,3.4859,-2.3247,-0.1774,36.238,4.0036,1.5851,0.1435,True,24298.0,24347.0,24412.0,24154.0,0.002016626882871018,0.010618157873075974,2
2025-08-14,2025-07,458166288001,41625421848,9.0852,84972274311,18.5462,116736740097,25.4791,153650728736,33.536,10.9092,3.3151,-16.7201,-0.5502,17.1322,3.6466,8.2532,0.3877,26.4679,3.473,-3.736,-0.2847,36.0494,4.0393,-6.9721,-0.6222,True,24337.0,24250.0,24362.0,24207.0,-0.0035748037966881704,0.006368903315938694,3
2025-08-15,2025-07,425926803691,27782518177,6.5228,78520560062,18.4352,120213684506,28.224,155956815534,36.6159,10.4019,3.1599,-37.2921,-1.2276,17.0307,3.5765,8.247,0.3927,26.2578,3.2106,7.4882,0.6124,35.8173,3.8532,2.2298,0.2073,True,24282.0,24312.0,24385.0,24188.0,0.001235483073881888,0.008113005518491064,4
2025-08-18,2025-07,428158386776,24952978606,5.828,63908214117,14.9263,105851589408,24.7225,145915767118,34.0799,10.0589,3.2692,-42.0614,-1.2942,16.9163,3.6068,-11.7636,-0.5517,26.2686,3.2048,-5.8858,-0.4824,35.8754,3.8158,-5.0047,-0.4705,True,24199.0,24426.0,24462.0,24176.0,0.009380552915409728,0.011818670192983181,0
2025-08-19,2025-07,452021312749,26543054769,5.8721,58699128366,12.9859,100297323387,22.1886,142458781533,31.5159,9.5939,3.1632,-38.7932,-1.1766,16.6003,3.6629,-21.7732,-0.9868,26.0332,3.3268,-14.7681,-1.1557,35.6537,3.9381,-11.6055,-1.0507,True,24380.0,24342.0,24447.0,24313.0,-0.0015586546349466775,0.005496308449548811,1
2025-08-20,2025-07,518916066206,84039496961,16.1952,139755480429,26.9322,188693604034,36.363,245234948654,47.2591,9.8683,3.4864,64.1137,1.8147,17.2126,4.295,56.4677,2.263,26.7008,3.9666,36.187,2.4359,36.3994,4.6299,29.8349,2.3456,True,24100.0,23667.0,24140.0,23613.0,-0.017966804979253112,0.02186721991701245,2
2025-08-21,2025-07,394441749737,28695638720,7.275,62589117823,15.8678,101703195250,25.7841,144067705848,36.5245,9.95,3.4001,-26.8848,-0.7867,17.513,3.9499,-9.3943,-0.4165,26.7933,3.92,-3.7664,-0.2574,36.5785,4.5578,-0.1477,-0.0119,True,23729.0,23852.0,23943.0,23691.0,0.005183530700830208,0.010619916557798474,3
2025-08-22,2025-07,347787551930,23147345045,6.6556,46945923534,13.4984,70098294248,20.1555,99689523779,28.6639,9.8146,3.4778,-32.1865,-0.9083,17.4959,3.9674,-22.8483,-1.0076,26.6505,4.1123,-24.371,-1.5794,36.492,4.6957,-21.4516,-1.6671,True,23877.0,23750.0,23982.0,23732.0,-0.00531892616325334,0.010470327093018386,4
2025-08-25,2025-07,400157367324,32159334115,8.0367,61312626378,15.3221,91747322615,22.9278,127291357157,31.8103,9.7728,3.4947,-17.7644,-0.4968,17.5839,3.8944,-12.8628,-0.5808,26.6523,4.1105,-13.9745,-0.9061,36.4455,4.7392,-12.7182,-0.9781,True,24120.0,24251.0,24314.0,24070.0,0.005431177446102819,0.01011608623548922,0
2025-08-26,2025-07,509642024751,46349348727,9.0945,77211020345,15.15,101451507655,19.9064,139661252941,27.4038,9.5705,3.4054,-4.9733,-0.1398,17.4381,3.9299,-13.1214,-0.5822,26.36,4.3771,-24.4825,-1.4744,36.0918,5.1408,-24.0719,-1.69,True,24143.0,24253.0,24281.0,24090.0,0.004556186058070662,0.007911195791740877,1
2025-08-27,2025-07,436584791472,28276839838,6.4768,59301364653,13.583,91693119904,21.0024,133214500821,30.5129,9.1967,3.3081,-29.575,-0.8222,17.2037,4.0164,-21.0461,-0.9015,26.1948,4.5187,-19.8223,-1.1491,35.9598,5.2529,-15.1472,-1.0369,True,24350.0,24463.0,24496.0,24331.0,0.004640657084188911,0.006776180698151951,2
2025-08-28,2025-07,421548206754,24563005745,5.8269,53148172509,12.6079,82254906129,19.5126,125715271447,29.8223,8.9379,3.3613,-34.8067,-0.9255,17.0395,4.1382,-26.0077,-1.0709,25.7475,4.7211,-24.2156,-1.3207,35.399,5.2808,-15.7539,-1.056,True,24358.0,24228.0,24420.0,24203.0,-0.005337055587486658,0.008908777403727728,3
2025-08-29,2025-07,449394049002,25485864558,5.6712,56047949826,12.4719,86128455613,19.1655,150197191439,33.4222,8.5253,3.2207,-33.478,-0.8862,16.5308,4.0369,-24.5537,-1.0055,25.0634,4.6285,-23.5319,-1.2743,34.828,4.8017,-4.0365,-0.2928,True,24401.0,24267.0,24453.0,24246.0,-0.005491578214007623,0.00848325888283267,4
2025-09-01,2025-08,484162326884,26647241918,5.5038,62137091334,12.8339,101376722494,20.9386,171990037074,35.5232,8.3398,3.2852,-34.0056,-0.8633,16.3074,4.1148,-21.2999,-0.8441,24.8469,4.7188,-15.7295,-0.8282,34.8025,4.7963,2.0709,0.1503,True,24120.0,24008.0,24245.0,23847.0,-0.004643449419568822,0.01650082918739635,0
2025-09-02,2025-08,391458637605,17436038175,4.4541,46498602274,11.8783,75282839858,19.2314,132068802185,33.7376,8.2279,3.381,-45.8658,-1.1162,16.2495,4.171,-26.9003,-1.048,24.5422,4.8802,-21.6394,-1.0882,34.7008,4.7962,-2.7758,-0.2008,True,24083.0,23965.0,24249.0,23879.0,-0.004899721795457376,0.015363534443383299,1
2025-09-03,2025-08,352313043480,23350634915,6.6278,48045711549,13.6372,72484452953,20.5739,111492894069,31.646,8.1613,3.3996,-18.79,-0.4511,16.0842,4.2074,-15.2135,-0.5816,24.1325,4.8506,-14.7459,-0.7336,34.4591,4.8236,-8.1637,-0.5832,True,23966.0,23997.0,24083.0,23888.0,0.001293499123758658,0.008136526746223817,2
2025-09-04,2025-08,422398155875,29560102956,6.9982,57128274087,13.5247,82824811150,19.6082,129888128818,30.7502,7.6256,2.5545,-8.2277,-0.2456,15.4177,3.3873,-12.2778,-0.5588,23.3471,4.1682,-16.0142,-0.897,33.7433,4.1869,-8.8703,-0.7149,True,24195.0,24132.0,24365.0,24113.0,-0.0026038437693738374,0.01041537507749535,3
2025-09-05,2025-08,402183725279,32835192457,8.1642,59450548967,14.7819,93800335318,23.3228,140396050476,34.9084,7.6363,2.5564,6.9137,0.2065,15.399,3.3898,-4.0072,-0.182,23.329,4.1674,-0.0266,-0.0015,33.7833,4.1944,3.3303,0.2682,True,24363.0,24419.0,24429.0,24286.0,0.0022985674998973853,0.005869556294380823,4
2025-09-08,2025-08,411687193901,33731539720,8.1935,63105384094,15.3285,96286619659,23.3883,142700257250,34.6623,7.5041,2.4482,9.1876,0.2816,15.256,3.3257,0.475,0.0218,23.1912,4.1147,0.8499,0.0479,33.7037,4.1599,2.8443,0.2304,True,24588.0,24551.0,24674.0,24518.0,-0.0015047990889864974,0.00634455832113226,0
2025-09-09,2025-08,478017107394,42775822699,8.9486,83066002771,17.3772,127470300010,26.6665,177205901421,37.071,7.512,2.4529,19.1234,0.5857,15.3367,3.3581,13.3049,0.6076,23.2574,4.1615,14.6582,0.8192,33.8139,4.2211,9.6325,0.7716,True,24725.0,24802.0,24838.0,24660.0,0.003114256825075834,0.007199191102123357,1
2025-09-11,2025-08,565023606585,43495621610,7.698,113244949749,20.0425,162094713838,28.6881,219819599986,38.9045,7.4564,2.4344,3.24,0.0992,15.4866,3.5022,29.4187,1.3009,23.3925,4.2964,22.6382,1.2326,33.9185,4.324,14.7,1.1531,True,25386.0,25240.0,25464.0,25176.0,-0.005751201449617899,0.011344835736232569,3
2025-09-12,2025-08,462466954363,35417505350,7.6584,81549294527,17.6335,115382618225,24.9494,162342819021,35.1037,7.3851,2.4049,3.7011,0.1137,15.4409,3.466,14.1998,0.6326,23.366,4.2845,6.7766,0.3696,33.9969,4.3309,3.2557,0.2556,True,25418.0,25459.0,25466.0,25350.0,0.0016130301361240067,0.004563695019277677,4
2025-09-15,2025-08,375546660330,32646870966,8.6932,64908372483,17.2837,92009243922,24.5001,125868292510,33.516,7.4936,2.4129,16.0085,0.4972,15.3833,3.4229,12.3533,0.5552,23.1798,4.1407,5.696,0.3189,33.8419,4.2875,-0.963,-0.076,True,25404.0,25353.0,25450.0,25269.0,-0.002007557864903165,0.0071248622264210365,0
2025-09-16,2025-08,423256550717,53953521005,12.7472,85655200440,20.2372,121222209976,28.6404,160807118311,37.9928,7.8396,2.6463,62.6012,1.8546,15.6489,3.5876,29.3204,1.2789,23.3757,4.3069,22.5222,1.2224,34.0375,4.3871,11.6203,0.9016,True,25420.0,25629.0,25663.0,25410.0,0.008221872541306059,0.00995279307631786,1
2025-09-17,2025-08,407241217992,40619705144,9.9744,72671949439,17.8449,97832183703,24.0232,126952623484,31.1738,8.0447,2.6447,23.9878,0.7297,15.8918,3.5622,12.2897,0.5483,23.4674,4.2998,2.3683,0.1293,34.0204,4.3981,-8.3674,-0.6472,True,25575.0,25470.0,25596.0,25441.0,-0.004105571847507331,0.006060606060606061,2
2025-09-18,2025-08,438180245769,33782903646,7.7098,79277094600,18.0923,108732646304,24.8146,138897640693,31.6987,7.6204,1.8206,1.1732,0.0491,15.4498,2.5147,17.1034,1.0508,22.89,3.0791,8.4081,0.6251,33.2424,3.1249,-4.6438,-0.494,True,25623.0,25709.0,25747.0,25490.0,0.0033563595207430825,0.010030051125941537,3
2025-09-19,2025-08,586858130490,62155805270,10.5913,102486648406,17.4636,147090474776,25.0641,211166917495,35.9826,7.7862,1.9349,36.0264,1.4497,15.5296,2.5536,12.4534,0.7573,22.854,3.0475,9.6706,0.7252,33.2153,3.0972,8.3314,0.8935,True,25850.0,25671.0,25853.0,25636.0,-0.006924564796905223,0.00839458413926499,4
2025-09-22,2025-08,452562383708,39134679853,8.6474,72555031122,16.0321,103470547016,22.8633,137316750228,30.3421,7.8858,1.9249,9.6579,0.3957,15.6563,2.51,2.4002,0.1497,22.9894,2.9807,-0.5484,-0.0423,33.2992,2.9882,-8.8804,-0.9896,True,25756.0,25891.0,25941.0,25689.0,0.0052414971268830565,0.009784127970181706,0
2025-09-23,2025-08,505583867952,49887403390,9.8673,102694505891,20.3121,145305781047,28.7402,191635581306,37.9038,7.9773,1.9753,23.6918,0.9568,15.9058,2.7147,27.7023,1.6231,23.28,3.2459,23.4545,1.6822,33.6039,3.1354,12.7959,1.3714,True,26058.0,26273.0,26328.0,26023.0,0.00825082508250825,0.011704658837976821,1
2025-09-24,2025-08,481013992009,64029838375,13.3114,113381811436,23.5714,155382026911,32.303,181272363040,37.6855,8.1882,2.2993,62.5686,2.2281,16.3269,3.2009,44.3716,2.2633,23.8998,3.7172,35.16,2.2606,34.118,2.8994,10.4564,1.2304,True,26376.0,26237.0,26393.0,26072.0,-0.0052699423718532,0.012170154686078252,2
2025-09-25,2025-08,471610702891,36807736035,7.8047,89342462939,18.9441,121091975994,25.6763,155217287121,32.9122,8.2546,2.2662,-5.45,-0.1985,16.5949,3.1835,14.1558,0.7379,24.1335,3.6721,6.3927,0.4201,34.2379,2.7899,-3.8722,-0.4752,True,26191.0,26097.0,26283.0,26087.0,-0.003589019128708335,0.007483486693902486,3
2025-09-26,2025-08,453646719550,38254039082,8.4326,94873631383,20.9135,126571536519,27.9009,169281617516,37.3157,8.3849,2.1931,0.5694,0.0218,17.0102,3.1777,22.9466,1.2283,24.5529,3.5948,13.6357,0.9313,34.6126,2.6661,7.8095,1.0139,True,25944.0,25669.0,25991.0,25500.0,-0.010599753314831945,0.018925377736663584,4
2025-09-30,2025-08,426421231015,58790965499,13.7871,105886235301,24.8314,146953043097,34.4619,185024532541,43.3901,8.7907,2.4051,56.8382,2.0774,17.6282,3.4397,40.8618,2.0942,25.3178,3.9934,36.1175,2.2898,35.111,3.2905,23.5798,2.5161,True,25800.0,25954.0,26046.0,25797.0,0.005968992248062016,0.009651162790697674,1
2025-10-01,2025-09,438572231978,48288398204,11.0104,82025190915,18.7028,116842600658,26.6416,221514702293,50.5081,9.066,2.3228,21.4474,0.8371,17.9216,3.2545,4.3587,0.24,25.6029,3.8658,4.0569,0.2687,35.8603,4.7649,40.847,3.0741,True,26094.0,26045.0,26375.0,26000.0,-0.0018778263202268721,0.014371119797654633,2
2025-10-02,2025-09,470788807832,44593995225,9.4722,93844970011,19.9336,150934933918,32.06,240999077787,51.1905,9.3169,2.0539,1.667,0.0756,18.3244,2.9516,8.7817,0.5452,26.2443,3.8169,22.1597,1.5237,36.7329,5.834,39.3587,2.4782,True,26459.0,26431.0,26527.0,26381.0,-0.0010582410521939604,0.005517971200725651,3
2025-10-03,2025-09,442665330231,47632272752,10.7603,90378839443,20.417,147085842852,33.2273,216913585447,49.0017,9.5235,1.9755,12.9867,0.6261,18.6634,2.7686,9.3959,0.6334,26.877,3.8758,23.6272,1.6385,37.6007,6.309,30.3213,1.8071,True,26480.0,26745.0,26764.0,26388.0,0.010007552870090634,0.01419939577039275,4
2025-10-07,2025-09,525417139310,60729023099,11.5582,115657625290,22.0125,158552014038,30.1764,249331668545,47.454,9.7515,1.9314,18.5273,0.9355,19.0878,2.5838,15.3224,1.132,27.4054,3.5383,10.1111,0.7831,38.4359,6.4582,23.4628,1.3964,True,27202.0,27322.0,27356.0,26995.0,0.004411440335269466,0.01327108300860231,1
2025-10-08,2025-09,435101049109,39151506624,8.9983,73116883509,16.8046,110382020653,25.3693,170585342479,39.2059,9.7932,1.9041,-8.117,-0.4175,19.1889,2.4421,-12.4255,-0.9764,27.5077,3.4424,-7.774,-0.6212,38.6508,6.406,1.4363,0.0867,True,27061.0,27093.0,27127.0,26912.0,0.0011825135804294003,0.007945013118510032,2
