trade_date,exit_date,is_lc_hv,entry_adj,exit_adj,pnl_pts,ret_pct
2024-03-22,2024-05-08,False,20375.0,20863.0,482.0,2.3656441717791408
2024-03-25,2024-05-09,False,20364.0,20750.0,380.0,1.8660381064623845
2024-03-26,2024-05-10,False,20320.0,20947.0,621.0,3.0561023622047245
2024-03-27,2024-05-13,True,20394.0,21021.0,621.0,3.0450132391879965
2024-03-28,2024-05-14,False,20336.0,21151.0,809.0,3.97816679779701
2024-03-29,2024-05-15,False,20413.0,21281.0,862.0,4.222799196590408
2024-04-01,2024-05-16,False,20421.0,21190.0,763.0,3.736349835953186
2024-04-02,2024-05-17,True,20656.0,21156.0,494.0,2.3915569326103796
2024-04-03,2024-05-20,True,20482.0,21122.0,634.0,3.095400839761742
2024-04-08,2024-05-21,False,20583.0,21097.0,508.0,2.4680561628528395
2024-04-09,2024-05-22,False,21007.0,21403.0,390.0,1.8565240158042557
2024-04-10,2024-05-23,False,20984.0,21424.0,434.0,2.0682424704536793
2024-04-11,2024-05-24,False,20886.0,21385.0,493.0,2.3604328258163365
2024-04-12,2024-05-27,False,20888.0,21695.0,801.0,3.834737648410571
2024-04-15,2024-05-28,False,20641.0,21774.0,1127.0,5.460006782617121
2024-04-16,2024-05-29,False,20086.0,21542.0,1450.0,7.218958478542269
2024-04-17,2024-05-30,False,20323.0,21211.0,882.0,4.339910446292379
2024-04-18,2024-05-31,False,20496.0,21105.0,603.0,2.9420374707259955
2024-04-19,2024-06-03,False,19684.0,21474.0,1784.0,9.063198536882748
2024-04-22,2024-06-04,False,19662.0,21140.0,1472.0,7.486522225612857
2024-04-23,2024-06-05,False,19815.0,21283.0,1462.0,7.37824880141307
2024-04-24,2024-06-06,False,20308.0,21695.0,1381.0,6.800275753397676
2024-04-25,2024-06-07,False,20023.0,21717.0,1688.0,8.43030514907856
2024-04-26,2024-06-11,False,20316.0,21618.0,1296.0,6.379208505611341
2024-04-29,2024-06-12,False,20690.0,21866.0,1170.0,5.654905751570808
2024-04-30,2024-06-13,False,20551.0,22143.0,1586.0,7.717386015279063
2024-05-02,2024-06-14,False,20429.0,22331.0,1896.0,9.28092417641588
2024-05-03,2024-06-17,False,20520.0,22297.0,1771.0,8.630604288499026
2024-05-06,2024-06-18,False,20740.0,22606.0,1860.0,8.96817743490839
2024-05-07,2024-06-19,False,20788.0,23045.0,2251.0,10.828362516836638
2024-05-08,2024-06-20,False,20863.0,23271.0,2402.0,11.513205195801179
2024-05-09,2024-06-21,False,20750.0,23103.0,2347.0,11.310843373493976
2024-05-10,2024-06-24,True,20947.0,22639.0,1686.0,8.048885281901944
2024-05-13,2024-06-25,False,21021.0,22636.0,1609.0,7.654250511393368
2024-05-14,2024-06-26,True,21151.0,22765.0,1608.0,7.6024774242352615
2024-05-15,2024-06-27,False,21281.0,22686.0,1399.0,6.573939194586721
2024-05-16,2024-06-28,False,21190.0,22876.0,1680.0,7.928268050967438
2024-05-17,2024-07-01,False,21156.0,22884.0,1722.0,8.13953488372093
2024-05-20,2024-07-02,False,21122.0,22724.0,1596.0,7.556102641795285
2024-05-21,2024-07-03,False,21097.0,23078.0,1975.0,9.36152059534531
2024-05-22,2024-07-04,False,21403.0,23517.0,2108.0,9.849086576648133
2024-05-23,2024-07-05,True,21424.0,23463.0,2033.0,9.489357729648992
2024-05-24,2024-07-08,False,21385.0,23806.0,2415.0,11.292962356792144
2024-05-27,2024-07-09,False,21695.0,23771.0,2070.0,9.541368979027427
2024-05-28,2024-07-10,False,21774.0,23893.0,2113.0,9.704234408009553
2024-05-29,2024-07-11,False,21542.0,24260.0,2712.0,12.589360319376103
2024-05-30,2024-07-12,False,21211.0,23701.0,2484.0,11.710904719249445
2024-05-31,2024-07-15,False,21105.0,23746.0,2635.0,12.485193082208006
2024-06-03,2024-07-16,False,21474.0,23895.0,2415.0,11.246158144733167
2024-06-04,2024-07-17,False,21140.0,23572.0,2426.0,11.475875118259223
2024-06-05,2024-07-18,False,21283.0,23636.0,2347.0,11.027580698209839
2024-06-06,2024-07-19,True,21695.0,23162.0,1461.0,6.734270569255589
2024-06-07,2024-07-22,False,21717.0,22632.0,909.0,4.185661002900954
2024-06-11,2024-07-23,False,21618.0,23083.0,1459.0,6.749005458414284
2024-06-12,2024-07-26,False,21866.0,22348.0,476.0,2.1768956370621058
2024-06-13,2024-07-29,False,22143.0,22514.0,365.0,1.6483764620873413
2024-06-14,2024-07-30,False,22331.0,22499.0,162.0,0.7254489274998881
2024-06-17,2024-07-31,False,22297.0,22543.0,240.0,1.076377988070144
2024-06-18,2024-08-01,False,22606.0,22906.0,294.0,1.300539679731045
2024-06-19,2024-08-02,False,23045.0,21786.0,-1265.0,-5.4892601431980905
2024-06-20,2024-08-05,False,23271.0,19627.0,-3650.0,-15.684757853121912
2024-06-21,2024-08-06,False,23103.0,20673.0,-2436.0,-10.544085183742371
2024-06-24,2024-08-07,False,22639.0,21384.0,-1261.0,-5.570034012103008
2024-06-25,2024-08-08,False,22636.0,20949.0,-1693.0,-7.479236614242798
2024-06-26,2024-08-09,False,22765.0,21734.0,-1037.0,-4.555238304414671
2024-06-27,2024-08-12,False,22686.0,21930.0,-762.0,-3.3588997619677334
2024-06-28,2024-08-13,False,22876.0,22022.0,-860.0,-3.7593984962406015
2024-07-01,2024-08-14,False,22884.0,22231.0,-659.0,-2.879741303967838
2024-07-02,2024-08-15,False,22724.0,22093.0,-637.0,-2.803203661327231
2024-07-03,2024-08-16,False,23078.0,22620.0,-464.0,-2.0105728399341367
2024-07-04,2024-08-19,False,23517.0,22614.0,-909.0,-3.8652889399158057
2024-07-05,2024-08-20,False,23463.0,22689.0,-780.0,-3.324383071218514
2024-07-08,2024-08-21,False,23806.0,22453.0,-1359.0,-5.708644879442158
2024-07-09,2024-08-22,False,23771.0,22281.0,-1496.0,-6.293382693197594
2024-07-10,2024-08-23,False,23893.0,22310.0,-1589.0,-6.6504834051814345
2024-07-11,2024-08-26,False,24260.0,22387.0,-1879.0,-7.745259686727122
2024-07-12,2024-08-27,False,23701.0,22327.0,-1380.0,-5.8225391333699
2024-07-15,2024-08-28,False,23746.0,22582.0,-1170.0,-4.9271456245262355
2024-07-16,2024-08-29,False,23895.0,22357.0,-1544.0,-6.461602845783637
2024-07-17,2024-08-30,False,23572.0,22504.0,-1074.0,-4.556253181741049
2024-07-18,2024-09-02,False,23636.0,22408.0,-1234.0,-5.220849551531562
2024-07-19,2024-09-03,False,23162.0,22251.0,-917.0,-3.9590708919782407
2024-07-22,2024-09-04,False,22632.0,21128.0,-1510.0,-6.671968893601979
2024-07-23,2024-09-05,False,23083.0,21364.0,-1725.0,-7.473032101546592
2024-07-26,2024-09-06,False,22348.0,21500.0,-854.0,-3.8213710399140863
2024-07-29,2024-09-09,False,22514.0,21254.0,-1266.0,-5.623167806698055
2024-07-30,2024-09-10,False,22499.0,21181.0,-1324.0,-5.884705986932753
2024-07-31,2024-09-11,False,22543.0,21186.0,-1363.0,-6.046222774253648
2024-08-01,2024-09-12,False,22906.0,21892.0,-1020.0,-4.452981751506155
2024-08-02,2024-09-13,False,21786.0,22001.0,209.0,0.9593316808959883
2024-08-05,2024-09-16,False,19627.0,21994.0,2361.0,12.029347327660874
2024-08-06,2024-09-18,False,20673.0,21800.0,1121.0,5.4225318047695055
2024-08-07,2024-09-19,False,21384.0,22093.0,703.0,3.2875046763935654
2024-08-08,2024-09-20,False,20949.0,22239.0,1284.0,6.129170843477016
2024-08-09,2024-09-23,False,21734.0,22357.0,617.0,2.838869973313702
2024-08-12,2024-09-24,False,21930.0,22510.0,574.0,2.617419060647515
2024-08-13,2024-09-25,False,22022.0,22811.0,783.0,3.5555353737171917
2024-08-14,2024-09-26,False,22231.0,22976.0,739.0,3.3241869461562685
2024-08-15,2024-09-27,False,22093.0,22903.0,804.0,3.6391617254333952
2024-08-16,2024-09-30,False,22620.0,22345.0,-281.0,-1.242263483642794
2024-08-19,2024-10-01,False,22614.0,22410.0,-210.0,-0.9286282833642877
2024-08-20,2024-10-04,False,22689.0,22303.0,-392.0,-1.727709462735246
2024-08-21,2024-10-07,False,22453.0,22798.0,339.0,1.5098205139624994
2024-08-22,2024-10-08,False,22281.0,22594.0,307.0,1.3778555720120282
2024-08-23,2024-10-09,False,22310.0,22721.0,405.0,1.815329448677723
2024-08-26,2024-10-11,False,22387.0,22931.0,538.0,2.4031804172064146
2024-08-27,2024-10-14,False,22327.0,23027.0,694.0,3.108344157298338
2024-08-28,2024-10-15,False,22582.0,23244.0,656.0,2.9049685590293155
2024-08-29,2024-10-16,False,22357.0,23079.0,716.0,3.2025763742899316
2024-08-30,2024-10-17,False,22504.0,23272.0,762.0,3.3860646996089585
2024-09-02,2024-10-18,False,22408.0,23673.0,1259.0,5.6185290967511605
2024-09-03,2024-10-21,False,22251.0,23583.0,1326.0,5.9592827288661185
2024-09-04,2024-10-22,False,21128.0,23649.0,2515.0,11.903634986747443
