trade_date,nh,nl,nb,night_range,sma20,ema20,norm_sma,norm_ema,norm_sma_exp_med,norm_ema_exp_med
2023-02-16,15426.0,15338.0,840,88.0,149.6,147.259928914573,0.5882352941176471,0.5975827955957367,0.9038111016262191,0.9214495343741897
2023-02-17,15569.0,15407.0,840,162.0,149.15,148.6637452084232,1.0861548776399597,1.0897075125672346,0.90369951990963,0.9197583188425522
2023-02-20,15469.0,15394.0,840,75.0,148.35,141.6481504266686,0.5055611729019212,0.5294809693884961,0.9038111016262191,0.9214495343741897
2023-02-21,15532.0,15484.0,840,48.0,142.8,132.72927895746207,0.3361344537815126,0.36163836929592114,0.90369951990963,0.9197583188425522
2023-02-22,15534.0,15371.0,840,163.0,135.95,135.6122047710371,1.1989702096358956,1.2019567138164553,0.9035792385299313,0.9180671033109146
2023-02-23,15447.0,15344.0,840,103.0,134.45,132.50628050712882,0.766084046113797,0.7773216454782202,0.90369951990963,0.9197583188425522
2023-02-24,15699.0,15561.0,840,138.0,137.6,133.02949188740226,1.002906976744186,1.03736395623314,0.9035792385299313,0.9180671033109146
2023-03-01,15541.0,15391.0,840,150.0,133.8,134.64573075526872,1.1210762331838564,1.1140345791775539,0.90369951990963,0.9197583188425522
2023-03-02,15594.0,15488.0,840,106.0,134.5,131.9175659214336,0.7881040892193308,0.80353210931083,0.9038111016262191,0.9214495343741897
2023-03-03,15646.0,15505.0,840,141.0,133.3,132.78255964320184,1.0577644411102776,1.0618864433618325,0.90369951990963,0.9197583188425522
2023-03-06,15724.0,15605.0,840,119.0,128.15,131.46993491527786,0.9285992976980101,0.9051499118538868,0.9038111016262191,0.9214495343741897
2023-03-07,15831.0,15748.0,840,83.0,126.55,126.85375063763234,0.6558672461477677,0.6542967754819957,0.9039226833428083,0.9197583188425522
2023-03-08,15883.0,15719.0,840,164.0,128.0,130.39148867214354,1.28125,1.2577508062076177,0.9038111016262191,0.9180671033109146
2023-03-09,15866.0,15777.0,840,89.0,127.15,126.44944213193939,0.6999606763664963,0.7038386132786253,0.9039226833428083,0.9197583188425522
2023-03-10,15798.0,15616.0,840,182.0,127.45,131.73997145270707,1.4280109846998823,1.3815093323087262,0.9038111016262191,0.9180671033109146
2023-03-13,15552.0,15391.0,840,161.0,129.45,134.52664083816353,1.2437234453456933,1.196788970548102,0.9039226833428083,0.9197583188425522
2023-03-14,15563.0,15355.0,840,208.0,130.3,141.5241036154813,1.5963161933998464,1.4697143079254729,0.9046231204409292,0.9214495343741897
2023-03-15,15496.0,15338.0,840,158.0,131.2,143.09323660448308,1.204268292682927,1.1041751780115223,0.90532355753905,0.9221685014567029
2023-03-16,15349.0,15068.0,840,281.0,138.4,156.2272140707228,2.0303468208092483,1.798662298828382,0.905736212426483,0.9228874685392162
2023-03-17,15356.0,15162.0,840,194.0,140.65,159.8246222544635,1.379310344827586,1.2138304928456172,0.9061488673139158,0.9236144149652361
2023-03-20,15428.0,15321.0,840,107.0,141.6,154.7937058492765,0.7556497175141244,0.6912425761302369,0.9068559462619998,0.9243413613912561
2023-03-21,15451.0,15211.0,840,240.0,145.5,162.90859100648825,1.6494845360824741,1.4732188064314016,0.9061488673139158,0.9236144149652361
2023-03-22,15584.0,15457.0,840,127.0,148.1,159.4887251963465,0.8575286968264686,0.796294533319834,0.9068559462619998,0.9243413613912561
2023-03-23,15844.0,15654.0,840,190.0,155.2,162.39456089193254,1.2242268041237114,1.1699899242711573,0.9061488673139158,0.9236144149652361
2023-03-24,15979.0,15798.0,840,181.0,156.1,164.16650747365324,1.1595131326073032,1.102539140202202,0.9068559462619998,0.9243413613912561
2023-03-27,15935.0,15780.0,840,155.0,158.7,163.29350676187673,0.9766855702583491,0.9492110438048785,0.907563025210084,0.9245203926353809
2023-03-28,15831.0,15722.0,840,109.0,157.25,158.12269659407895,0.6931637519872814,0.689338104825121,0.9102946963909531,0.9246994238795055
2023-03-29,15719.0,15642.0,840,77.0,153.6,150.39672548988096,0.5013020833333334,0.5119792319227106,0.907563025210084,0.9245203926353809
2023-03-30,15849.0,15742.0,840,107.0,153.65,146.2637040146542,0.696387894565571,0.731555382935466,0.9068559462619998,0.9243413613912561
2023-03-31,15892.0,15820.0,840,72.0,150.2,139.19097029897284,0.4793608521970706,0.5172749341810667,0.9061488673139158,0.9236144149652361
2023-04-06,15928.0,15810.0,840,118.0,150.15,137.17278265145163,0.7858807858807858,0.8602289588294743,0.905736212426483,0.9228874685392162
2023-04-07,15845.0,15750.0,840,95.0,150.75,133.15632716083718,0.6301824212271974,0.7134471340986386,0.90532355753905,0.9221685014567029
2023-04-10,15834.0,15806.0,840,28.0,143.95,123.14143885980506,0.1945119833275443,0.2273808090863518,0.9046231204409292,0.9214495343741897
2023-04-11,15866.0,15733.0,840,133.0,146.15,124.08034944458554,0.9100239479986315,1.071886085067789,0.9039226833428083,0.9197583188425522
2023-04-12,15966.0,15914.0,840,52.0,139.65,117.21555425938692,0.37235947010383097,0.4436271306189358,0.9046231204409292,0.9214495343741897
2023-04-13,16003.0,15868.0,840,135.0,138.35,118.90931099658816,0.9757860498735093,1.1353189995682804,0.9039226833428083,0.9197583188425522
2023-04-14,15912.0,15784.0,840,128.0,134.35,119.775090901675,0.9527353926311872,1.0686696126582524,0.9046231204409292,0.9214495343741897
2023-04-17,15969.0,15875.0,840,94.0,131.15,117.32032033961072,0.7167365611894777,0.80122522447855,0.90532355753905,0.9221685014567029
2023-04-18,15981.0,15919.0,840,62.0,120.2,112.05171840250493,0.5158069883527454,0.5533159230748038,0.9046231204409292,0.9214495343741897
2023-04-19,15941.0,15885.0,840,56.0,113.3,106.71345950702828,0.4942630185348632,0.524769792476944,0.9039226833428083,0.9197583188425522
2023-04-20,15778.0,15708.0,840,70.0,111.45,103.21693955397797,0.6280843427545985,0.6781832546332479,0.9038111016262191,0.9180671033109146
2023-04-21,15794.0,15696.0,840,98.0,104.35,102.72008816788482,0.9391471011020605,0.9540490253457498,0.90369951990963,0.9176795285403206
2023-04-24,15646.0,15575.0,840,71.0,101.55,99.69912738999103,0.6991629739044806,0.7121426421544369,0.9038111016262191,0.9180671033109146
2023-04-25,15670.0,15613.0,840,57.0,94.9,95.6325438290395,0.6006322444678609,0.5960314106241681,0.90369951990963,0.9176795285403206
2023-04-26,15400.0,15287.0,840,113.0,91.5,97.28658727389289,1.2349726775956285,1.1615167431237856,0.9035792385299313,0.9172919537697267
2023-04-27,15390.0,15320.0,840,70.0,87.25,94.68786467637928,0.8022922636103151,0.739271080187978,0.90369951990963,0.9176795285403206
2023-04-28,15543.0,15420.0,840,123.0,87.95,97.3842585167241,1.3985218874360432,1.263037803783009,0.9035792385299313,0.9172919537697267
2023-05-02,15627.0,15531.0,840,96.0,88.9,97.25242437227419,1.0798650168728907,0.9871219213263002,0.90369951990963,0.9176795285403206
2023-05-03,15655.0,15504.0,840,151.0,91.1,102.37124109872427,1.6575192096597147,1.4750236333891797,0.9038111016262191,0.9180671033109146
2023-05-04,15615.0,15488.0,840,127.0,93.85,104.71683718456005,1.3532232285562067,1.2127944599412088,0.9039226833428083,0.9197583188425522
2023-05-05,15615.0,15527.0,840,88.0,92.35,103.12475745269718,0.9528965890633461,0.8533353403557353,0.9046231204409292,0.9214495343741897
2023-05-08,15779.0,15628.0,840,151.0,95.15,107.68430436196411,1.586967945349448,1.4022470674318226,0.90532355753905,0.9197583188425522
2023-05-09,15749.0,15698.0,840,51.0,96.3,102.2857991846342,0.529595015576324,0.49860293810620615,0.905736212426483,0.9214495343741897
2023-05-10,15731.0,15672.0,840,59.0,92.6,98.16334211943094,0.6371490280777539,0.6010390307230712,0.90532355753905,0.9197583188425522
2023-05-11,15664.0,15568.0,840,96.0,94.8,97.95730953662799,1.0126582278481013,0.9800187495360301,0.9046231204409292,0.9180671033109146
2023-05-12,15532.0,15406.0,840,126.0,94.35,100.62804196171103,1.3354531001589827,1.2521360601247016,0.90532355753905,0.9197583188425522
2023-05-15,15535.0,15416.0,840,119.0,93.9,102.37775225107188,1.2673056443024493,1.1623619134376344,0.905736212426483,0.9214495343741897
2023-05-16,15609.0,15505.0,840,104.0,94.4,102.53225203668408,1.1016949152542372,1.014314988056546,0.9061488673139158,0.9221685014567029
2023-05-17,15738.0,15685.0,840,53.0,93.95,97.81489469985704,0.564129856306546,0.5418397695221101,0.9068559462619998,0.9228874685392162
2023-05-18,16012.0,15862.0,840,150.0,98.65,102.78490472844207,1.5205271160669032,1.4593582627361508,0.9061488673139158,0.9221685014567029
2023-05-19,16156.0,16065.0,840,91.0,99.7,101.66253284954283,0.9127382146439318,0.8951183631700086,0.9068559462619998,0.9228874685392162
2023-05-22,16139.0,16080.0,840,59.0,97.75,97.5994344829197,0.6035805626598465,0.6045116994025743,0.907563025210084,0.9221685014567029
2023-05-23,16145.0,16105.0,840,40.0,96.2,92.11377405597497,0.41580041580041577,0.43424558824061554,0.9068559462619998,0.9214495343741897
2023-05-24,16131.0,16009.0,840,122.0,99.45,94.96008128873926,1.2267471091000501,1.2847503745183424,0.9061488673139158,0.9197583188425522
2023-05-25,16077.0,15950.0,840,127.0,100.15,98.01150211838313,1.2680978532201697,1.295766285130526,0.9068559462619998,0.9214495343741897
2023-05-26,16379.0,16196.0,840,183.0,105.8,106.10564477377521,1.729678638941399,1.724696177947639,0.907563025210084,0.9221685014567029
2023-05-29,16650.0,16442.0,840,208.0,110.05,115.80986908103472,1.8900499772830532,1.7960472768901743,0.9087934866043578,0.9228874685392162
2023-05-30,16588.0,16526.0,840,62.0,108.35,110.6851196447457,0.5722196585140747,0.5601475627346733,0.9100239479986315,0.9236144149652361
2023-05-31,16724.0,16517.0,840,207.0,111.15,119.85796539286515,1.8623481781376516,1.727044166998034,0.9087934866043578,0.9228874685392162
2023-06-01,16541.0,16395.0,840,146.0,112.1,122.34768297449705,1.3024085637823373,1.193320514540788,0.9100239479986315,0.9236144149652361
2023-06-02,16594.0,16453.0,840,141.0,114.75,124.12409411978304,1.2287581699346406,1.1359599520132753,0.9113810813212817,0.9243413613912561
2023-06-05,16800.0,16714.0,840,86.0,111.5,120.49322801313703,0.7713004484304933,0.7137330571857836,0.9127382146439318,0.9245203926353809
2023-06-06,16736.0,16660.0,840,76.0,112.75,116.2557777261716,0.6740576496674058,0.6537309498630691,0.9113810813212817,0.9243413613912561
2023-06-07,16807.0,16704.0,840,103.0,114.95,114.99332270463145,0.8960417572857764,0.8957041815772455,0.9100239479986315,0.9236144149652361
2023-06-08,16963.0,16844.0,840,119.0,116.1,115.37491101847607,1.024978466838932,1.0314200804102325,0.9087934866043578,0.9228874685392162
2023-06-09,16841.0,16714.0,840,127.0,116.15,116.48206235004977,1.0934136891950064,1.0902966296934364,0.9100239479986315,0.9236144149652361
2023-06-12,16987.0,16853.0,840,134.0,116.9,118.15043736433074,1.1462788708297689,1.134147303973114,0.9113810813212817,0.9243413613912561
2023-06-13,17088.0,16932.0,840,156.0,119.5,121.75515761534686,1.3054393305439331,1.2812598912059285,0.9127382146439318,0.9245203926353809
2023-06-14,17320.0,17195.0,840,125.0,123.1,122.06419022340906,1.0154346060113728,1.0240513599542802,0.9128822911078769,0.9246994238795055
2023-06-15,17272.0,17154.0,840,118.0,121.5,121.67712448784629,0.9711934156378601,0.9697796565843929,0.9130263675718221,0.9265975462755799
2023-06-16,17366.0,17271.0,840,95.0,121.7,119.13644596519426,0.780608052588332,0.797405019348607,0.9131552502065752,0.9284956686716542
2023-06-19,17311.0,17207.0,840,104.0,123.95,117.6948796827948,0.8390480032271077,0.8836408200619726,0.9130263675718221,0.9265975462755799
2023-06-20,17269.0,17208.0,840,61.0,125.0,112.29536733205245,0.488,0.5432102984233151,0.9128822911078769,0.9246994238795055
2023-06-21,17204.0,17135.0,840,69.0,122.35,108.17199901471412,0.5639558643236616,0.6378730228569989,0.9127382146439318,0.9245203926353809
2023-06-26,17022.0,16909.0,840,113.0,121.65,108.63180863236039,0.9288943690916563,1.0402109789262808,0.9113810813212817,0.9243413613912561
2023-06-27,16906.0,16790.0,840,116.0,118.3,109.33354114356416,0.9805579036348268,1.0609735931600552,0.9127382146439318,0.9245203926353809
2023-06-28,16846.0,16725.0,840,121.0,113.95,110.44463246322472,1.0618692408951294,1.0955715755610844,0.9128822911078769,0.9246994238795055
2023-06-29,16822.0,16719.0,840,103.0,116.0,109.73561984767952,0.8879310344827587,0.9386195671284401,0.9130263675718221,0.9265975462755799
2023-06-30,16764.0,16695.0,840,69.0,109.1,105.85603700504338,0.6324472960586618,0.6518286717715739,0.9128822911078769,0.9284956686716542
2023-07-03,16905.0,16775.0,840,130.0,108.3,108.1554620521821,1.2003693444136658,1.2019735067774802,0.9127382146439318,0.9265975462755799
2023-07-04,17077.0,16992.0,840,85.0,105.5,105.95017995197428,0.8056872037914692,0.8022638568290238,0.9128822911078769,0.9284956686716542
2023-07-05,17125.0,17082.0,840,43.0,103.35,99.95492471845292,0.4160619254958878,0.43019391111663424,0.9127382146439318,0.9265975462755799
2023-07-06,16972.0,16894.0,840,78.0,103.45,97.86397950717169,0.7539874335427743,0.7970246089807127,0.9113810813212817,0.9246994238795055
2023-07-07,16716.0,16520.0,840,196.0,108.1,107.21026717315534,1.81313598519889,1.8281831131288977,0.9100239479986315,0.9245203926353809
2023-07-10,16760.0,16567.0,840,193.0,111.8,115.38071791856912,1.7262969588550985,1.672723167975184,0.9113810813212817,0.9246994238795055
2023-07-11,16721.0,16560.0,840,161.0,113.5,119.72541145013396,1.4185022026431717,1.3447437603257437,0.9127382146439318,0.9265975462755799
2023-07-12,16940.0,16811.0,840,129.0,113.25,120.60870559774025,1.1390728476821192,1.0695745332865672,0.9128822911078769,0.9284956686716542
2023-07-13,17116.0,16888.0,840,228.0,116.85,130.836447921765,1.9512195121951221,1.7426336744966888,0.9130263675718221,0.9287454591176487
2023-07-14,17250.0,17083.0,840,167.0,118.95,134.28059573873975,1.4039512400168137,1.2436644258334992,0.9131552502065752,0.9289952495636432
2023-07-17,17357.0,17222.0,840,135.0,119.8,134.34911043028833,1.1268781302170283,1.0048447627797983,0.9132841328413284,0.9308042390739466
2023-07-18,17339.0,17234.0,840,105.0,120.3,131.55395705597516,0.8728179551122195,0.7981515900378682,0.9133165394885798,0.93261322858425
2023-07-19,17294.0,17177.0,840,117.0,120.95,130.16786590778705,0.9673418768085986,0.8988393501272014,0.9132841328413284,0.9308042390739466
2023-07-20,17139.0,17011.0,840,128.0,124.3,129.96140248799782,1.0297666934835077,0.9849078076225058,0.9133165394885798,0.9289952495636432
2023-07-21,17020.0,16834.0,840,186.0,130.15,135.29841177485517,1.4291202458701497,1.3747389755728647,0.9133489461358314,0.9308042390739466
2023-07-24,16972.0,16890.0,840,82.0,128.6,130.2223725582023,0.6376360808709176,0.6296921058119294,0.9137865999837533,0.93261322858425
2023-07-25,17095.0,16973.0,840,122.0,128.9,129.43928945742113,0.9464701318851823,0.9425268055116428,0.9133489461358314,0.9308042390739466
2023-07-26,17266.0,17193.0,840,73.0,126.5,124.06411903290483,0.5770750988142292,0.5884054194640967,0.9137865999837533,0.93261322858425
2023-07-27,17197.0,17033.0,840,164.0,129.55,127.86753626786627,1.2659204940177538,1.2825773045039424,0.9133489461358314,0.9308042390739466
2023-07-28,17333.0,17111.0,840,222.0,137.2,136.83253281378376,1.6180758017492713,1.6224211847493986,0.9137865999837533,0.93261322858425
2023-07-31,17386.0,17276.0,840,110.0,136.2,134.2770534981853,0.8076358296622614,0.8192017707737875,0.9142242538316753,0.9333663731746258
2023-08-01,17148.0,17075.0,840,73.0,135.6,128.44114364121526,0.5383480825958702,0.5683537060672446,0.9137865999837533,0.93261322858425
2023-08-02,17195.0,17101.0,840,94.0,138.15,125.16103472300429,0.680419833514296,0.7510324615646776,0.9133489461358314,0.9308042390739466
2023-08-04,16812.0,16659.0,840,153.0,141.9,127.81236474938484,1.0782241014799154,1.1970672814011634,0.9133165394885798,0.9289952495636432
2023-08-07,16924.0,16725.0,840,199.0,142.05,134.5921395351577,1.400915170714537,1.4785410254067466,0.9133489461358314,0.9308042390739466
2023-08-08,17052.0,16933.0,840,119.0,138.35,133.1071738651427,0.8601373328514638,0.8940164270977959,0.9137865999837533,0.93261322858425
2023-08-09,16868.0,16712.0,840,156.0,138.1,135.2874430208434,1.1296162201303404,1.1531003655377348,0.9133489461358314,0.9308042390739466
2023-08-10,16917.0,16733.0,840,184.0,140.85,139.92673416171544,1.306354277600284,1.3149738761668548,0.9137865999837533,0.93261322858425
2023-08-11,16793.0,16628.0,840,165.0,137.7,142.31466424155207,1.198257080610022,1.159402658041928,0.9142242538316753,0.9333663731746258
2023-08-14,16644.0,16543.0,840,101.0,134.4,138.3799343137852,0.7514880952380952,0.7298746057428828,0.9147316039221496,0.9341195177650017
2023-08-15,16484.0,16332.0,840,152.0,135.25,139.67708342675806,1.1238447319778189,1.0882243262167173,0.9142242538316753,0.9333663731746258
2023-08-16,16438.0,16324.0,840,114.0,135.7,137.23164690992397,0.8400884303610907,0.8307121758498407,0.9147316039221496,0.9341195177650017
2023-08-18,16545.0,16389.0,840,156.0,137.65,139.01910910897882,1.1333091173265528,1.1221478903141988,0.9142242538316753,0.9333663731746258
2023-08-21,16393.0,16266.0,840,127.0,137.6,137.87443205098083,0.9229651162790699,0.9211280011151025,0.9147316039221496,0.9341195177650017
2023-08-22,16484.0,16335.0,840,149.0,135.75,138.93400995088743,1.0976058931860038,1.0724515908859957,0.9152389540126239,0.9333663731746258
