leg_ext,est_min,est_bucket,side,anchor,leg_amp,reach_L3,reach_L4,reach_L5,had_pullback,pb_depth,pb_min,matured_pre_pb,date
87,563,≤09:30,bull,15878,87,False,False,False,True,23,564,False,2023-03-31
105,616,09:30-11:30,bear,15965,105,True,False,False,True,26,617,False,2023-03-31
88,547,≤09:30,bear,15789,88,False,False,False,True,15,548,False,2023-04-06
92,584,09:30-11:30,bull,15701,92,False,False,False,True,10,585,False,2023-04-06
74,646,09:30-11:30,bear,15870,74,False,False,False,True,8,647,False,2023-04-07
98,539,≤09:30,bull,15829,98,True,False,False,True,13,540,False,2023-04-10
99,560,≤09:30,bear,15927,99,True,False,False,True,22,561,False,2023-04-10
138,560,≤09:30,bull,15825,138,True,True,False,True,18,561,False,2023-04-11
61,776,>11:30,bear,15963,61,False,False,False,False,,,False,2023-04-11
94,566,≤09:30,bear,15960,94,True,False,False,True,8,567,False,2023-04-12
73,673,09:30-11:30,bull,15866,73,False,False,False,True,12,676,False,2023-04-12
65,561,≤09:30,bear,15892,65,False,False,False,True,0,562,False,2023-04-13
76,594,09:30-11:30,bull,15827,76,False,False,False,True,31,595,False,2023-04-13
95,724,>11:30,bear,15903,95,True,False,False,True,10,726,False,2023-04-13
60,578,09:30-11:30,bull,15855,60,False,False,False,False,,,False,2023-04-14
59,588,09:30-11:30,bear,15915,59,False,False,False,False,,,False,2023-04-14
139,639,09:30-11:30,bull,15856,139,True,True,False,True,21,640,False,2023-04-14
97,630,09:30-11:30,bull,15877,97,True,False,False,True,7,632,False,2023-04-17
68,551,≤09:30,bear,15952,68,False,False,False,False,,,False,2023-04-18
79,592,09:30-11:30,bull,15884,79,False,False,False,True,21,593,False,2023-04-18
101,732,>11:30,bear,15963,101,True,False,False,True,8,733,False,2023-04-18
139,609,09:30-11:30,bear,15907,139,True,True,False,True,8,611,False,2023-04-19
65,562,≤09:30,bear,15747,65,False,False,False,True,11,563,False,2023-04-20
116,572,09:30-11:30,bull,15682,116,True,True,False,True,24,573,False,2023-04-20
114,627,09:30-11:30,bear,15798,114,True,False,False,True,10,628,False,2023-04-20
75,708,>11:30,bull,15684,75,False,False,False,True,10,709,False,2023-04-20
151,590,09:30-11:30,bear,15778,151,True,True,True,True,21,591,False,2023-04-21
69,671,09:30-11:30,bull,15627,69,False,False,False,True,11,673,False,2023-04-21
94,744,>11:30,bear,15696,94,True,False,False,True,14,746,False,2023-04-21
113,556,≤09:30,bull,15542,113,True,False,False,True,18,557,False,2023-04-24
293,562,≤09:30,bear,15662,293,True,True,True,True,33,563,False,2023-04-25
97,558,≤09:30,bear,15409,97,False,False,False,True,40,559,False,2023-04-26
87,636,09:30-11:30,bull,15312,87,False,False,False,True,11,637,False,2023-04-26
72,722,>11:30,bear,15399,72,False,False,False,False,,,False,2023-04-26
71,787,>11:30,bull,15327,71,False,False,False,False,,,False,2023-04-26
156,575,09:30-11:30,bull,15305,156,True,True,False,True,10,576,False,2023-04-27
79,796,>11:30,bear,15461,79,False,False,False,True,0,799,False,2023-04-27
90,574,09:30-11:30,bull,15506,90,False,False,False,True,8,575,False,2023-04-28
98,665,09:30-11:30,bear,15596,98,True,False,False,True,15,666,False,2023-04-28
77,807,>11:30,bull,15498,77,False,False,False,True,12,810,False,2023-04-28
90,543,≤09:30,bear,15641,90,False,False,False,True,13,544,False,2023-05-02
121,561,≤09:30,bull,15551,121,True,False,False,True,10,562,False,2023-05-02
76,590,09:30-11:30,bear,15672,76,False,False,False,True,35,591,False,2023-05-02
69,680,09:30-11:30,bull,15596,69,False,False,False,False,,,False,2023-05-02
72,681,09:30-11:30,bear,15595,72,False,False,False,True,0,682,False,2023-05-03
129,591,09:30-11:30,bull,15490,129,True,True,False,True,16,592,False,2023-05-04
101,540,≤09:30,bull,15595,101,True,False,False,True,24,541,False,2023-05-05
120,587,09:30-11:30,bear,15696,120,True,False,False,True,15,588,False,2023-05-05
75,776,>11:30,bull,15576,75,False,False,False,True,9,777,False,2023-05-05
72,622,09:30-11:30,bear,15776,72,False,False,False,True,43,623,False,2023-05-08
92,582,09:30-11:30,bear,15744,92,True,False,False,True,7,583,False,2023-05-09
87,646,09:30-11:30,bull,15652,87,True,False,False,True,24,647,False,2023-05-09
121,583,09:30-11:30,bear,15702,121,True,True,False,True,10,584,False,2023-05-10
149,572,09:30-11:30,bear,15683,149,True,True,True,True,15,573,False,2023-05-11
59,674,09:30-11:30,bull,15534,59,False,False,False,False,,,False,2023-05-11
76,766,>11:30,bear,15593,76,False,False,False,True,6,768,False,2023-05-11
139,605,09:30-11:30,bull,15420,139,True,True,False,True,42,606,False,2023-05-12
83,555,≤09:30,bull,15425,83,False,False,False,True,27,556,False,2023-05-15
78,635,09:30-11:30,bear,15508,78,False,False,False,True,18,636,False,2023-05-15
92,723,>11:30,bull,15430,92,True,False,False,True,28,728,False,2023-05-15
130,591,09:30-11:30,bull,15593,130,True,True,False,True,10,593,False,2023-05-16
244,558,≤09:30,bull,15650,244,True,True,True,True,17,559,False,2023-05-17
80,578,09:30-11:30,bear,16040,80,False,False,False,True,15,579,False,2023-05-18
125,615,09:30-11:30,bull,15960,125,True,False,False,True,11,616,False,2023-05-18
93,575,09:30-11:30,bear,16161,93,False,False,False,True,40,576,False,2023-05-19
82,677,09:30-11:30,bull,16068,82,False,False,False,True,9,678,False,2023-05-19
67,615,09:30-11:30,bear,16158,67,False,False,False,False,,,False,2023-05-22
107,543,≤09:30,bear,16179,107,True,False,False,False,,,True,2023-05-23
123,590,09:30-11:30,bull,16072,123,True,True,False,True,18,591,False,2023-05-23
98,688,09:30-11:30,bear,16195,98,True,False,False,True,10,691,False,2023-05-23
62,582,09:30-11:30,bull,16024,62,False,False,False,False,,,False,2023-05-24
81,641,09:30-11:30,bear,16086,81,False,False,False,True,8,645,False,2023-05-24
86,785,>11:30,bull,16005,86,False,False,False,True,8,786,False,2023-05-24
102,533,≤09:30,bull,16130,102,True,False,False,True,20,534,False,2023-05-25
107,548,≤09:30,bear,16232,107,True,False,False,True,38,549,False,2023-05-25
100,589,09:30-11:30,bull,16125,100,True,False,False,True,35,590,False,2023-05-25
85,542,≤09:30,bull,16346,85,True,False,False,True,20,543,False,2023-05-26
81,564,≤09:30,bear,16431,81,False,False,False,True,16,565,False,2023-05-26
106,585,09:30-11:30,bull,16350,106,True,False,False,True,11,586,False,2023-05-26
66,694,>11:30,bear,16456,66,False,False,False,True,0,695,False,2023-05-26
90,572,09:30-11:30,bear,16633,90,True,False,False,True,29,573,False,2023-05-29
92,673,09:30-11:30,bear,16607,92,True,False,False,True,10,674,False,2023-05-30
76,768,>11:30,bull,16515,76,False,False,False,True,13,771,False,2023-05-30
57,567,≤09:30,bull,16541,57,False,False,False,False,,,False,2023-05-31
143,577,09:30-11:30,bear,16598,143,True,True,True,True,22,578,False,2023-05-31
101,644,09:30-11:30,bull,16455,101,True,False,False,True,11,645,False,2023-05-31
70,814,>11:30,bear,16556,70,False,False,False,True,11,815,False,2023-05-31
88,564,≤09:30,bull,16430,88,True,False,False,True,10,565,False,2023-06-01
96,583,09:30-11:30,bear,16518,96,True,False,False,True,24,584,False,2023-06-01
66,790,>11:30,bull,16422,66,False,False,False,True,16,791,False,2023-06-01
172,563,≤09:30,bull,16566,172,True,True,True,True,41,564,False,2023-06-02
90,536,≤09:30,bear,16754,90,True,False,False,True,13,537,False,2023-06-05
100,580,09:30-11:30,bull,16664,100,True,False,False,True,10,581,False,2023-06-05
107,777,>11:30,bear,16764,107,True,False,False,True,12,778,False,2023-06-05
67,553,≤09:30,bull,16680,67,False,False,False,True,0,554,False,2023-06-06
67,589,09:30-11:30,bear,16747,67,False,False,False,True,12,590,False,2023-06-06
104,608,09:30-11:30,bull,16680,104,True,False,False,True,10,609,False,2023-06-06
91,673,09:30-11:30,bear,16784,91,True,False,False,True,12,675,False,2023-06-06
140,568,≤09:30,bull,16766,140,True,True,False,True,21,569,False,2023-06-07
200,586,09:30-11:30,bear,16867,200,True,True,True,True,10,587,False,2023-06-08
61,815,>11:30,bull,16667,61,False,False,False,False,,,False,2023-06-08
103,572,09:30-11:30,bull,16785,103,True,False,False,True,14,574,False,2023-06-09
77,600,09:30-11:30,bull,16907,77,False,False,False,True,20,601,False,2023-06-12
68,779,>11:30,bear,16984,68,False,False,False,True,0,780,False,2023-06-12
193,566,≤09:30,bull,17081,193,True,True,True,True,11,568,False,2023-06-13
72,756,>11:30,bear,17274,72,False,False,False,True,13,757,False,2023-06-13
67,537,≤09:30,bear,17200,67,False,False,False,False,,,False,2023-06-14
97,556,≤09:30,bull,17133,97,True,False,False,True,23,557,False,2023-06-14
80,577,09:30-11:30,bull,17230,80,False,False,False,True,7,578,False,2023-06-15
69,611,09:30-11:30,bear,17310,69,False,False,False,False,,,False,2023-06-15
107,685,09:30-11:30,bull,17241,107,True,False,False,True,12,686,False,2023-06-15
103,568,≤09:30,bear,17318,103,True,False,False,True,8,569,False,2023-06-16
107,584,09:30-11:30,bull,17215,107,True,False,False,True,10,585,False,2023-06-16
70,775,>11:30,bear,17322,70,False,False,False,True,13,777,False,2023-06-16
126,556,≤09:30,bull,17160,126,True,True,False,True,12,557,False,2023-06-19
132,581,09:30-11:30,bear,17238,132,True,True,False,True,20,582,False,2023-06-20
112,638,09:30-11:30,bull,17106,112,True,False,False,True,10,640,False,2023-06-20
65,799,>11:30,bear,17218,65,False,False,False,False,,,False,2023-06-20
95,780,>11:30,bull,16956,95,True,False,False,True,10,781,False,2023-06-21
65,805,>11:30,bear,17051,65,False,False,False,True,8,806,False,2023-06-21
65,527,≤09:30,bull,16841,65,False,False,False,True,21,528,False,2023-06-26
84,546,≤09:30,bear,16906,84,False,False,False,True,0,547,False,2023-06-26
93,564,≤09:30,bull,16822,93,True,False,False,True,22,565,False,2023-06-26
61,805,>11:30,bear,16915,61,False,False,False,False,,,False,2023-06-26
72,555,≤09:30,bear,16815,72,False,False,False,True,0,556,False,2023-06-27
112,573,09:30-11:30,bull,16743,112,True,False,False,True,8,574,False,2023-06-27
150,649,09:30-11:30,bear,16855,150,True,True,True,True,8,650,False,2023-06-27
98,560,≤09:30,bear,16810,98,True,False,False,True,51,561,False,2023-06-28
79,644,09:30-11:30,bull,16712,79,False,False,False,True,16,645,False,2023-06-28
62,724,>11:30,bear,16791,62,False,False,False,False,,,False,2023-06-28
78,532,≤09:30,bull,16847,78,False,False,False,True,0,533,False,2023-06-29
72,542,≤09:30,bear,16925,72,False,False,False,True,18,543,False,2023-06-29
112,566,≤09:30,bull,16853,112,True,False,False,False,,,True,2023-06-29
232,595,09:30-11:30,bear,16965,232,True,True,True,False,,,True,2023-06-29
155,565,≤09:30,bull,16671,155,True,True,False,True,27,566,False,2023-06-30
141,555,≤09:30,bull,16897,141,True,True,False,True,13,556,False,2023-07-03
71,571,09:30-11:30,bear,17054,71,False,False,False,True,12,572,False,2023-07-04
133,615,09:30-11:30,bull,16983,133,True,True,False,True,8,616,False,2023-07-04
123,607,09:30-11:30,bear,17098,123,True,False,False,True,22,612,False,2023-07-05
82,552,≤09:30,bull,16816,82,False,False,False,True,57,553,False,2023-07-06
225,639,09:30-11:30,bear,16898,225,True,True,True,True,10,640,False,2023-07-06
78,549,≤09:30,bull,16557,78,False,False,False,True,0,550,False,2023-07-07
99,581,09:30-11:30,bear,16635,99,False,False,False,True,15,582,False,2023-07-07
172,624,09:30-11:30,bull,16536,172,True,True,False,True,22,625,False,2023-07-07
96,727,>11:30,bear,16708,96,False,False,False,True,12,728,False,2023-07-07
78,566,≤09:30,bull,16659,78,False,False,False,True,18,567,False,2023-07-10
84,579,09:30-11:30,bear,16737,84,False,False,False,True,14,580,False,2023-07-10
72,624,09:30-11:30,bull,16653,72,False,False,False,False,,,False,2023-07-10
165,679,09:30-11:30,bear,16725,165,True,True,False,True,11,680,False,2023-07-10
101,746,>11:30,bull,16560,101,False,False,False,True,18,748,False,2023-07-10
116,811,>11:30,bear,16661,116,True,False,False,True,8,812,False,2023-07-10
140,567,≤09:30,bull,16737,140,True,False,False,True,13,568,False,2023-07-11
105,588,09:30-11:30,bull,16824,105,True,False,False,True,54,589,False,2023-07-12
142,564,≤09:30,bull,17113,142,True,True,False,True,9,565,False,2023-07-13
199,764,>11:30,bear,17255,199,True,True,True,False,,,True,2023-07-13
81,563,≤09:30,bear,17224,81,False,False,False,True,0,564,False,2023-07-14
162,616,09:30-11:30,bull,17143,162,True,True,False,True,14,617,False,2023-07-14
116,574,09:30-11:30,bull,17229,116,True,False,False,True,47,575,False,2023-07-17
89,712,>11:30,bear,17345,89,False,False,False,True,11,713,False,2023-07-17
84,555,≤09:30,bull,17302,84,False,False,False,True,27,556,False,2023-07-18
234,577,09:30-11:30,bear,17386,234,True,True,True,True,22,578,False,2023-07-18
132,594,09:30-11:30,bull,17152,132,True,False,False,True,31,595,False,2023-07-18
222,618,09:30-11:30,bear,17269,222,True,True,True,True,18,619,False,2023-07-19
132,552,≤09:30,bull,17018,132,True,False,False,True,12,553,False,2023-07-20
93,738,>11:30,bear,17150,93,False,False,False,True,9,740,False,2023-07-20
168,571,09:30-11:30,bull,16816,168,True,True,False,True,20,572,False,2023-07-21
93,565,≤09:30,bear,16959,93,False,False,False,False,,,False,2023-07-24
158,585,09:30-11:30,bull,16866,158,True,True,False,True,29,587,False,2023-07-24
117,737,>11:30,bear,17024,117,True,False,False,True,10,739,False,2023-07-24
82,786,>11:30,bull,16907,82,False,False,False,True,15,787,False,2023-07-24
171,567,≤09:30,bull,17054,171,True,True,False,True,9,569,False,2023-07-25
122,564,≤09:30,bear,17208,122,True,False,False,True,34,565,False,2023-07-26
102,637,09:30-11:30,bull,17086,102,False,False,False,True,17,638,False,2023-07-26
110,771,>11:30,bear,17188,110,False,False,False,True,21,777,False,2023-07-26
95,546,≤09:30,bull,17168,95,False,False,False,True,76,547,False,2023-07-27
80,680,09:30-11:30,bear,17263,80,False,False,False,False,,,False,2023-07-27
164,566,≤09:30,bull,17135,164,True,True,False,True,16,567,False,2023-07-28
91,723,>11:30,bear,17299,91,False,False,False,True,18,724,False,2023-07-28
367,559,≤09:30,bear,17425,367,True,True,True,True,57,560,False,2023-07-31
128,574,09:30-11:30,bear,17218,128,True,False,False,True,19,575,False,2023-08-01
115,626,09:30-11:30,bull,17090,115,False,False,False,True,84,628,False,2023-08-01
356,594,09:30-11:30,bear,17162,356,True,True,True,True,17,595,False,2023-08-02
148,579,09:30-11:30,bull,16715,148,True,False,False,True,57,582,False,2023-08-04
191,599,09:30-11:30,bull,16836,191,True,True,False,True,33,600,False,2023-08-07
269,552,≤09:30,bear,17026,269,True,True,True,True,32,553,False,2023-08-08
130,626,09:30-11:30,bull,16757,130,False,False,False,True,20,627,False,2023-08-08
150,555,≤09:30,bull,16785,150,True,False,False,True,23,556,False,2023-08-09
155,623,09:30-11:30,bear,16935,155,True,False,False,True,16,624,False,2023-08-09
213,545,≤09:30,bear,16797,213,True,True,False,True,68,546,False,2023-08-10
180,622,09:30-11:30,bear,16754,180,True,False,False,True,26,623,False,2023-08-11
103,668,09:30-11:30,bull,16574,103,False,False,False,False,,,False,2023-08-11
264,541,≤09:30,bear,16570,264,True,True,True,True,37,542,False,2023-08-14
118,652,09:30-11:30,bear,16540,118,False,False,False,True,14,654,False,2023-08-15
123,583,09:30-11:30,bull,16290,123,False,False,False,True,24,584,False,2023-08-16
288,581,09:30-11:30,bull,16205,288,True,True,True,True,23,582,False,2023-08-17
149,578,09:30-11:30,bull,16392,149,True,False,False,True,15,579,False,2023-08-18
221,631,09:30-11:30,bear,16541,221,True,True,False,True,17,632,False,2023-08-18
149,556,≤09:30,bear,16474,149,True,False,False,True,49,557,False,2023-08-21
127,593,09:30-11:30,bear,16507,127,False,False,False,True,28,594,False,2023-08-22
156,555,≤09:30,bull,16405,156,True,False,False,True,67,557,False,2023-08-23
100,551,≤09:30,bear,16792,100,False,False,False,False,,,False,2023-08-24
106,610,09:30-11:30,bull,16692,106,False,False,False,False,,,False,2023-08-24
128,692,>11:30,bear,16798,128,False,False,False,True,19,693,False,2023-08-24
91,824,>11:30,bull,16670,91,False,False,False,False,,,False,2023-08-24
171,645,09:30-11:30,bear,16586,171,True,False,False,True,30,647,False,2023-08-25
128,592,09:30-11:30,bear,16581,128,True,False,False,True,11,594,False,2023-08-29
179,753,>11:30,bull,16453,179,True,True,False,True,13,755,False,2023-08-29
129,543,≤09:30,bear,16731,129,True,False,False,True,11,544,False,2023-08-31
127,565,≤09:30,bull,16600,127,True,False,False,True,23,566,False,2023-09-01
87,817,>11:30,bear,16727,87,False,False,False,False,,,False,2023-09-01
85,591,09:30-11:30,bear,16692,85,False,False,False,True,0,592,False,2023-09-04
175,616,09:30-11:30,bull,16607,175,True,True,False,True,13,617,False,2023-09-04
99,594,09:30-11:30,bear,16801,99,False,False,False,True,22,595,False,2023-09-06
84,554,≤09:30,bull,16576,84,False,False,False,True,12,556,False,2023-09-07
100,760,>11:30,bear,16660,100,False,False,False,True,10,761,False,2023-09-07
112,621,09:30-11:30,bull,16467,112,True,False,False,True,14,622,False,2023-09-08
211,561,≤09:30,bear,16577,211,True,True,True,True,9,562,False,2023-09-11
178,618,09:30-11:30,bull,16413,178,True,True,True,True,9,623,False,2023-09-12
88,560,≤09:30,bull,16557,88,False,False,False,True,11,562,False,2023-09-13
122,590,09:30-11:30,bear,16645,122,True,False,False,True,22,591,False,2023-09-13
