Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,night_norm
-1,285413,285425,22247.0,22157.0,,,90.0,0.0,0.0040454892794533626,2024-11-28 09:50:00,2024-11-28 10:02:00,0 days 00:12:00,,2024-11-28,3,2024,1.2215290874800524
-1,285683,285723,22148.0,22275.0,,,-127.0,0.0,-0.005734152067906839,2024-11-29 09:19:00,2024-11-29 09:59:00,0 days 00:40:00,,2024-11-29,4,2024,0.4489673750374139
1,286587,286662,23118.0,23120.0,,,2.0,0.0,8.651267410675345e-05,2024-12-04 09:20:00,2024-12-04 10:35:00,0 days 01:15:00,,2024-12-04,2,2024,0.7405222009145892
1,286891,287003,23251.0,23262.0,,,11.0,0.0,0.0004730979312717043,2024-12-05 09:23:00,2024-12-05 11:15:00,0 days 01:52:00,,2024-12-05,3,2024,0.5635995640666356
1,287222,287252,23246.0,23260.0,,,14.0,0.0,0.0006022541512518131,2024-12-06 09:53:00,2024-12-06 10:23:00,0 days 00:30:00,,2024-12-06,4,2024,0.6657246035484378
1,289335,289360,23176.0,23146.0,,,-30.0,0.0,-0.0012944425267518156,2024-12-17 09:59:00,2024-12-17 10:24:00,0 days 00:25:00,,2024-12-17,1,2024,0.7716218687145731
1,291103,291155,23299.0,23292.0,,,-7.0,0.0,-0.0003004420790592155,2024-12-25 09:21:00,2024-12-25 10:13:00,0 days 00:52:00,,2024-12-25,2,2024,0.649179090394414
-1,291696,291730,23261.0,23305.0,,,-44.0,0.0,-0.0018915781780663998,2024-12-30 09:12:00,2024-12-30 09:46:00,0 days 00:34:00,,2024-12-30,0,2024,1.1941478845393436
-1,292009,292054,22996.0,23049.0,,,-53.0,0.0,-0.0023047486519394145,2024-12-31 09:24:00,2024-12-31 10:09:00,0 days 00:45:00,,2024-12-31,1,2024,1.0611614894848544
-1,292333,292393,22913.0,22867.0,,,46.0,0.0,0.0020075939423035427,2025-01-02 09:47:00,2025-01-02 10:47:00,0 days 01:00:00,,2025-01-02,3,2025,0.9478104379124175
1,293209,293278,23851.0,23904.0,,,53.0,0.0,0.0022221290511927894,2025-01-07 09:20:00,2025-01-07 10:29:00,0 days 01:09:00,,2025-01-07,1,2025,1.312111801242236
-1,294736,294800,22662.0,22662.0,,,-0.0,0.0,-0.0,2025-01-14 09:42:00,2025-01-14 10:46:00,0 days 01:04:00,,2025-01-14,1,2025,1.032967032967033
1,295957,296040,23337.0,23401.0,,,64.0,0.0,0.0027424261901700664,2025-01-20 09:59:00,2025-01-20 11:22:00,0 days 01:23:00,,2025-01-20,0,2025,0.6580779944289694
1,296238,296319,23269.0,23304.0,,,35.0,0.0,0.0015041471485668367,2025-01-21 09:39:00,2025-01-21 11:00:00,0 days 01:21:00,,2025-01-21,1,2025,0.9156378600823044
-1,297157,297170,22843.0,22898.0,,,-55.0,0.0,-0.002407739788994334,2025-02-04 09:55:00,2025-02-04 10:08:00,0 days 00:13:00,,2025-02-04,1,2025,1.200417536534447
1,297746,297768,23309.0,23305.0,,,-4.0,0.0,-0.00017160753357070568,2025-02-06 09:42:00,2025-02-06 10:04:00,0 days 00:22:00,,2025-02-06,3,2025,1.0562180579216354
1,298935,298985,23480.0,23446.0,,,-34.0,0.0,-0.0014480408858602578,2025-02-12 09:27:00,2025-02-12 10:17:00,0 days 00:50:00,,2025-02-12,2,2025,0.8392351274787536
-1,299567,299598,23220.0,23229.0,,,-9.0,0.0,-0.0003875968992248513,2025-02-14 09:57:00,2025-02-14 10:28:00,0 days 00:31:00,,2025-02-14,4,2025,0.6394913986537024
-1,301964,302010,23239.0,23280.0,,,-41.0,0.0,-0.0017642755712379277,2025-02-26 09:46:00,2025-02-26 10:32:00,0 days 00:46:00,,2025-02-26,2,2025,1.220811142974191
-1,302571,302587,22689.0,22714.0,,,-25.0,0.0,-0.0011018555247035433,2025-03-03 09:51:00,2025-03-03 10:07:00,0 days 00:16:00,,2025-03-03,0,2025,2.6787398604036974
-1,302855,302889,22373.0,22460.0,,,-87.0,0.0,-0.0038886157421893497,2025-03-04 09:34:00,2025-03-04 10:08:00,0 days 00:34:00,,2025-03-04,1,2025,2.2488287350338365
1,303458,303465,22827.0,22772.0,,,-55.0,0.0,-0.0024094274324265585,2025-03-06 09:35:00,2025-03-06 09:42:00,0 days 00:07:00,,2025-03-06,3,2025,1.0524551701022289
-1,303740,303823,22662.0,22541.0,,,121.0,0.0,0.005339334568881804,2025-03-07 09:16:00,2025-03-07 10:39:00,0 days 01:23:00,,2025-03-07,4,2025,1.323869263783427
-1,304351,304367,21766.0,21888.0,,,-122.0,0.0,-0.005605072130846267,2025-03-11 09:25:00,2025-03-11 09:41:00,0 days 00:16:00,,2025-03-11,1,2025,2.1244985886198187
-1,304667,304677,22151.0,22212.0,,,-61.0,0.0,-0.00275382601236962,2025-03-12 09:40:00,2025-03-12 09:50:00,0 days 00:10:00,,2025-03-12,2,2025,0.9471076788576425
1,304941,304960,22383.0,22317.0,,,-66.0,0.0,-0.0029486663986061368,2025-03-13 09:13:00,2025-03-13 09:32:00,0 days 00:19:00,,2025-03-13,3,2025,0.8718244803695151
-1,305552,305574,22185.0,22256.0,,,-71.0,0.0,-0.0032003606040116317,2025-03-17 09:22:00,2025-03-17 09:44:00,0 days 00:22:00,,2025-03-17,0,2025,0.8313028522287516
1,305891,305913,22235.0,22232.0,,,-3.0,0.0,-0.00013492241960877394,2025-03-18 10:00:00,2025-03-18 10:22:00,0 days 00:22:00,,2025-03-18,1,2025,0.9641638225255972
1,307350,307402,22355.0,22290.0,,,-65.0,0.0,-0.002907626929098628,2025-03-25 09:14:00,2025-03-25 10:06:00,0 days 00:52:00,,2025-03-25,1,2025,0.5760177236222652
-1,307961,308038,21990.0,21969.0,,,21.0,0.0,0.0009549795361527558,2025-03-27 09:23:00,2025-03-27 10:40:00,0 days 01:17:00,,2025-03-27,3,2025,0.9803921568627452
-1,308863,308884,21009.0,21101.0,,,-92.0,0.0,-0.004379075634251883,2025-04-01 09:22:00,2025-04-01 09:43:00,0 days 00:21:00,,2025-04-01,1,2025,1.3538649184326879
-1,309772,309849,18639.0,18222.0,,,417.0,0.0,0.022372444873651975,2025-04-08 09:28:00,2025-04-08 10:45:00,0 days 01:17:00,,2025-04-08,1,2025,4.1920657958393805
-1,312190,312219,19375.0,19386.0,,,-11.0,0.0,-0.000567741935483923,2025-04-18 09:38:00,2025-04-18 10:07:00,0 days 00:29:00,,2025-04-18,4,2025,0.5735204392922514
-1,312780,312831,18995.0,19010.0,,,-15.0,0.0,-0.0007896814951302566,2025-04-22 09:26:00,2025-04-22 10:17:00,0 days 00:51:00,,2025-04-22,1,2025,0.6810224089635853
1,313383,313450,19558.0,19529.0,,,-29.0,0.0,-0.0014827691993046788,2025-04-24 09:27:00,2025-04-24 10:34:00,0 days 01:07:00,,2025-04-24,3,2025,0.4554047087128373
1,313969,314057,20010.0,19981.0,,,-29.0,0.0,-0.0014492753623188692,2025-04-28 09:11:00,2025-04-28 10:39:00,0 days 01:28:00,,2025-04-28,0,2025,0.5376432753360271
1,314904,314997,20511.0,20619.0,,,108.0,0.0,0.005265467310223704,2025-05-02 09:43:00,2025-05-02 11:16:00,0 days 01:33:00,,2025-05-02,4,2025,0.8693458886833697
-1,315480,315484,20275.0,20379.0,,,-104.0,0.0,-0.005129469790382313,2025-05-06 09:17:00,2025-05-06 09:21:00,0 days 00:04:00,,2025-05-06,1,2025,0.5334987593052108
1,316096,316205,20550.0,20685.0,,,135.0,0.0,0.006569343065693456,2025-05-08 09:31:00,2025-05-08 11:20:00,0 days 01:49:00,,2025-05-08,3,2025,0.8044963632356182
1,316706,316756,21091.0,21089.0,,,-2.0,0.0,-9.482717746911451e-05,2025-05-12 09:39:00,2025-05-12 10:29:00,0 days 00:50:00,,2025-05-12,0,2025,0.49206349206349204
1,317011,317037,21456.0,21423.0,,,-33.0,0.0,-0.0015380313199104823,2025-05-13 09:43:00,2025-05-13 10:09:00,0 days 00:26:00,,2025-05-13,1,2025,1.3811630847029077
1,317598,317717,21706.0,21772.0,,,66.0,0.0,0.00304063392610332,2025-05-15 09:28:00,2025-05-15 11:27:00,0 days 01:59:00,,2025-05-15,3,2025,0.4736678092863821
-1,318531,318570,21657.0,21608.0,,,49.0,0.0,0.0022625479059887876,2025-05-20 09:58:00,2025-05-20 10:37:00,0 days 00:39:00,,2025-05-20,1,2025,0.9595878280470134
-1,319720,319746,21402.0,21478.0,,,-76.0,0.0,-0.0035510699934584444,2025-05-26 09:43:00,2025-05-26 10:09:00,0 days 00:26:00,,2025-05-26,0,2025,1.575568280409509
1,320609,320644,21376.0,21357.0,,,-19.0,0.0,-0.0008888473053891843,2025-05-29 09:29:00,2025-05-29 10:04:00,0 days 00:35:00,,2025-05-29,3,2025,0.45479552539886303
-1,321192,321215,21105.0,21167.0,,,-62.0,0.0,-0.002937692489931365,2025-06-03 09:10:00,2025-06-03 09:33:00,0 days 00:23:00,,2025-06-03,1,2025,1.0297179632784403
1,322148,322209,21537.0,21545.0,,,8.0,0.0,0.00037145377722058726,2025-06-06 10:03:00,2025-06-06 11:04:00,0 days 01:01:00,,2025-06-06,4,2025,0.997406742469579
1,323032,323068,22250.0,22222.0,,,-28.0,0.0,-0.001258426966292081,2025-06-11 09:44:00,2025-06-11 10:20:00,0 days 00:36:00,,2025-06-11,2,2025,0.9278350515463917
-1,323928,324016,21952.0,21934.0,,,18.0,0.0,0.0008199708454810217,2025-06-16 09:37:00,2025-06-16 11:05:00,0 days 01:28:00,,2025-06-16,0,2025,0.8792184724689166
-1,325409,325456,21365.0,21349.0,,,16.0,0.0,0.0007488883688274717,2025-06-23 09:13:00,2025-06-23 10:00:00,0 days 00:47:00,,2025-06-23,0,2025,1.660492482022227
1,326020,326081,22053.0,22032.0,,,-21.0,0.0,-0.0009522513943681643,2025-06-25 09:22:00,2025-06-25 10:23:00,0 days 01:01:00,,2025-06-25,2,2025,1.0255281690140845
1,326354,326397,22156.0,22177.0,,,21.0,0.0,0.0009478245170608801,2025-06-26 09:55:00,2025-06-26 10:38:00,0 days 00:43:00,,2025-06-26,3,2025,0.4806828391734052
1,326626,326635,22096.0,22044.0,,,-52.0,0.0,-0.002353367125271566,2025-06-27 09:26:00,2025-06-27 09:35:00,0 days 00:09:00,,2025-06-27,4,2025,0.7943199467495008
1,328124,328133,22688.0,22642.0,,,-46.0,0.0,-0.002027503526093044,2025-07-04 09:19:00,2025-07-04 09:28:00,0 days 00:09:00,,2025-07-04,4,2025,1.0439689630848812
-1,328731,328762,22261.0,22155.0,,,106.0,0.0,0.004761690849467648,2025-07-08 09:24:00,2025-07-08 09:55:00,0 days 00:31:00,,2025-07-08,1,2025,1.1665888940737283
-1,329050,329062,22278.0,22340.0,,,-62.0,0.0,-0.002783014633270575,2025-07-09 09:42:00,2025-07-09 09:54:00,0 days 00:12:00,,2025-07-09,2,2025,0.5123294230308835
1,329357,329429,22525.0,22550.0,,,25.0,0.0,0.0011098779134295356,2025-07-10 09:48:00,2025-07-10 11:00:00,0 days 01:12:00,,2025-07-10,3,2025,0.9625923278532286
1,329927,329976,22570.0,22582.0,,,12.0,0.0,0.0005316792202039178,2025-07-14 09:16:00,2025-07-14 10:05:00,0 days 00:49:00,,2025-07-14,0,2025,0.5959941377625794
-1,330230,330237,22569.0,22620.0,,,-51.0,0.0,-0.002259736807124879,2025-07-15 09:18:00,2025-07-15 09:25:00,0 days 00:07:00,,2025-07-15,1,2025,0.7496251874062969
1,330853,330930,22886.0,22935.0,,,49.0,0.0,0.00214104692825301,2025-07-17 09:39:00,2025-07-17 10:56:00,0 days 01:17:00,,2025-07-17,3,2025,0.9034907597535934
1,331142,331234,23294.0,23281.0,,,-13.0,0.0,-0.0005580836266849687,2025-07-18 09:27:00,2025-07-18 10:59:00,0 days 01:32:00,,2025-07-18,4,2025,0.8570681996341782
-1,332034,332139,23170.0,23225.0,,,-55.0,0.0,-0.0023737591713421935,2025-07-23 09:16:00,2025-07-23 11:01:00,0 days 01:45:00,,2025-07-23,2,2025,1.0796615115261161
1,332639,332725,23242.0,23287.0,,,45.0,0.0,0.0019361500731434056,2025-07-25 09:19:00,2025-07-25 10:45:00,0 days 01:26:00,,2025-07-25,4,2025,0.8006912442396313
1,332936,332993,23298.0,23355.0,,,57.0,0.0,0.0024465619366469404,2025-07-28 09:15:00,2025-07-28 10:12:00,0 days 00:57:00,,2025-07-28,0,2025,1.031997693859902
-1,333567,333594,23358.0,23347.0,,,11.0,0.0,0.0004709307303707444,2025-07-30 09:44:00,2025-07-30 10:11:00,0 days 00:27:00,,2025-07-30,2,2025,0.8060747663551402
1,334747,334867,23455.0,23546.0,,,91.0,0.0,0.0038797697719037405,2025-08-05 09:20:00,2025-08-05 11:20:00,0 days 02:00:00,,2025-08-05,1,2025,0.9078404401650619
1,335642,335739,23992.0,23972.0,,,-20.0,0.0,-0.0008336112037345966,2025-08-08 09:12:00,2025-08-08 10:49:00,0 days 01:37:00,,2025-08-08,4,2025,1.0573148390473697
1,336294,336310,24150.0,24138.0,,,-12.0,0.0,-0.0004968944099379424,2025-08-12 10:02:00,2025-08-12 10:18:00,0 days 00:16:00,,2025-08-12,1,2025,0.6495907050435701
1,336556,336632,24267.0,24380.0,,,113.0,0.0,0.004656529443276769,2025-08-13 09:23:00,2025-08-13 10:39:00,0 days 01:16:00,,2025-08-13,2,2025,1.0119356512714064
1,336872,336894,24306.0,24268.0,,,-38.0,0.0,-0.0015633999835431567,2025-08-14 09:38:00,2025-08-14 10:00:00,0 days 00:22:00,,2025-08-14,3,2025,0.7081038552321007
-1,338373,338447,23875.0,23871.0,,,4.0,0.0,0.00016753926701573718,2025-08-21 09:34:00,2025-08-21 10:48:00,0 days 01:14:00,,2025-08-21,3,2025,1.2036055143160127
1,338951,339045,24140.0,24269.0,,,129.0,0.0,0.00534382767191377,2025-08-25 09:10:00,2025-08-25 10:44:00,0 days 01:34:00,,2025-08-25,0,2025,2.0123915737298637
1,339870,339917,24369.0,24333.0,,,-36.0,0.0,-0.0014772867167303083,2025-08-28 09:26:00,2025-08-28 10:13:00,0 days 00:47:00,,2025-08-28,3,2025,0.8547008547008547
-1,340483,340577,24223.0,23910.0,,,313.0,0.0,0.012921603434752127,2025-09-01 09:37:00,2025-09-01 11:11:00,0 days 01:34:00,,2025-09-01,0,2025,1.3571235469045688
-1,341104,341163,24043.0,24010.0,,,33.0,0.0,0.0013725408642848436,2025-09-03 09:56:00,2025-09-03 10:55:00,0 days 00:59:00,,2025-09-03,2,2025,1.785810628540599
1,341366,341439,24240.0,24321.0,,,81.0,0.0,0.0033415841584159,2025-09-04 09:17:00,2025-09-04 10:30:00,0 days 01:13:00,,2025-09-04,3,2025,1.1458050502307902
1,341702,341781,24310.0,24388.0,,,78.0,0.0,0.0032085561497325887,2025-09-05 09:52:00,2025-09-05 11:11:00,0 days 01:19:00,,2025-09-05,4,2025,1.1786969451203029
1,343189,343230,25391.0,25421.0,,,30.0,0.0,0.0011815210113819141,2025-09-12 09:34:00,2025-09-12 10:15:00,0 days 00:41:00,,2025-09-12,4,2025,0.9200385356454721
1,344673,344682,25763.0,25711.0,,,-52.0,0.0,-0.0020183984784380993,2025-09-19 09:13:00,2025-09-19 09:22:00,0 days 00:09:00,,2025-09-19,4,2025,1.3655364607524383
1,345002,345081,25742.0,25870.0,,,128.0,0.0,0.004972418615492247,2025-09-22 09:41:00,2025-09-22 11:00:00,0 days 01:19:00,,2025-09-22,0,2025,0.572851805728518
1,345289,345393,26044.0,26260.0,,,216.0,0.0,0.008293656888342715,2025-09-23 09:27:00,2025-09-23 11:11:00,0 days 01:44:00,,2025-09-23,1,2025,1.491686460807601
-1,346496,346541,26005.0,25954.0,,,51.0,0.0,0.0019611613151316876,2025-09-30 09:30:00,2025-09-30 10:15:00,0 days 00:45:00,,2025-09-30,1,2025,1.0282074613284804
1,347100,347136,26439.0,26462.0,,,23.0,0.0,0.0008699270017775707,2025-10-02 09:32:00,2025-10-02 10:08:00,0 days 00:36:00,,2025-10-02,3,2025,2.210526315789474
1,349812,349911,27480.0,27425.0,,,-55.0,0.0,-0.002001455604075719,2025-10-17 09:35:00,2025-10-17 11:14:00,0 days 01:39:00,,2025-10-17,4,2025,1.2002609262883235
1,350406,350483,27939.0,27963.0,,,24.0,0.0,0.0008590142811124579,2025-10-21 09:27:00,2025-10-21 10:44:00,0 days 01:17:00,,2025-10-21,1,2025,0.7778819119025304
-1,351005,351067,27499.0,27540.0,,,-41.0,0.0,-0.0014909633077566653,2025-10-23 09:24:00,2025-10-23 10:26:00,0 days 01:02:00,,2025-10-23,3,2025,1.2817049377157437
1,351333,351351,28161.0,28122.0,,,-39.0,0.0,-0.0013848940023436507,2025-10-27 09:51:00,2025-10-27 10:09:00,0 days 00:18:00,,2025-10-27,0,2025,0.9253417455310199
1,351597,351679,28085.0,28095.0,,,10.0,0.0,0.00035606195478021796,2025-10-28 09:14:00,2025-10-28 10:36:00,0 days 01:22:00,,2025-10-28,1,2025,0.7712082262210798
1,351901,351990,28305.0,28428.0,,,123.0,0.0,0.004345521992580759,2025-10-29 09:17:00,2025-10-29 10:46:00,0 days 01:29:00,,2025-10-29,2,2025,0.9063893016344725
-1,353404,353454,27670.0,27526.0,,,144.0,0.0,0.005204192265992003,2025-11-05 09:15:00,2025-11-05 10:05:00,0 days 00:50:00,,2025-11-05,2,2025,0.9682254196642686
-1,353709,353767,28005.0,27988.0,,,17.0,0.0,0.0006070344581324827,2025-11-06 09:19:00,2025-11-06 10:17:00,0 days 00:58:00,,2025-11-06,3,2025,1.1965065502183405
1,354028,354051,27719.0,27700.0,,,-19.0,0.0,-0.0006854504130741068,2025-11-07 09:37:00,2025-11-07 10:00:00,0 days 00:23:00,,2025-11-07,4,2025,1.4907896615736114
-1,354357,354382,27856.0,27859.0,,,-3.0,0.0,-0.00010769672601962377,2025-11-10 10:05:00,2025-11-10 10:30:00,0 days 00:25:00,,2025-11-10,0,2025,1.81994459833795
1,354618,354630,28130.0,28065.0,,,-65.0,0.0,-0.002310700319943071,2025-11-11 09:25:00,2025-11-11 09:37:00,0 days 00:12:00,,2025-11-11,1,2025,0.8725857996387383
-1,355555,355573,27486.0,27498.0,,,-12.0,0.0,-0.0004365858982755544,2025-11-14 09:59:00,2025-11-14 10:17:00,0 days 00:18:00,,2025-11-14,4,2025,1.813288001133305
-1,355830,355906,27604.0,27601.0,,,3.0,0.0,0.00010867990146357087,2025-11-17 09:33:00,2025-11-17 10:49:00,0 days 01:16:00,,2025-11-17,0,2025,1.7609377129617008
1,356753,356759,27410.0,27317.0,,,-93.0,0.0,-0.003392922291134637,2025-11-20 09:53:00,2025-11-20 09:59:00,0 days 00:06:00,,2025-11-20,3,2025,1.0862452558565632
1,357615,357634,27023.0,26941.0,,,-82.0,0.0,-0.0030344521333678376,2025-11-25 09:12:00,2025-11-25 09:31:00,0 days 00:19:00,,2025-11-25,1,2025,1.3838512186669747
1,358233,358316,27552.0,27620.0,,,68.0,0.0,0.0024680603948896707,2025-11-27 09:28:00,2025-11-27 10:51:00,0 days 01:23:00,,2025-11-27,3,2025,0.6508809336774772
1,359468,359499,27797.0,27818.0,,,21.0,0.0,0.0007554772097708717,2025-12-03 09:59:00,2025-12-03 10:30:00,0 days 00:31:00,,2025-12-03,2,2025,0.6677524429967426
1,359766,359782,27777.0,27743.0,,,-34.0,0.0,-0.0012240342729596954,2025-12-04 09:56:00,2025-12-04 10:12:00,0 days 00:16:00,,2025-12-04,3,2025,0.5927682276229994
1,360947,360960,28327.0,28267.0,,,-60.0,0.0,-0.0021181205210576426,2025-12-10 09:33:00,2025-12-10 09:46:00,0 days 00:13:00,,2025-12-10,2,2025,0.485687152353819
1,361246,361264,28467.0,28408.0,,,-59.0,0.0,-0.0020725752625847527,2025-12-11 09:31:00,2025-12-11 09:49:00,0 days 00:18:00,,2025-12-11,3,2025,0.950863213811421
-1,361849,361878,27873.0,27940.0,,,-67.0,0.0,-0.0024037599110249275,2025-12-15 09:32:00,2025-12-15 10:01:00,0 days 00:29:00,,2025-12-15,0,2025,1.7502458210422813
1,363061,363081,27860.0,27881.0,,,21.0,0.0,0.000753768844221181,2025-12-19 09:40:00,2025-12-19 10:00:00,0 days 00:20:00,,2025-12-19,4,2025,1.0232983097304704
1,363969,363986,28499.0,28462.0,,,-37.0,0.0,-0.0012982911681111986,2025-12-24 09:45:00,2025-12-24 10:02:00,0 days 00:17:00,,2025-12-24,2,2025,0.8166214995483289
1,364265,364379,28554.0,28688.0,,,134.0,0.0,0.004692862646214158,2025-12-26 09:40:00,2025-12-26 11:34:00,0 days 01:54:00,,2025-12-26,4,2025,0.41448842419716203
1,365155,365192,28849.0,28873.0,,,24.0,0.0,0.0008319179174320901,2025-12-31 09:27:00,2025-12-31 10:04:00,0 days 00:37:00,,2025-12-31,2,2025,0.6974128233970754
1,366072,366088,30323.0,30362.0,,,39.0,0.0,0.0012861524255516343,2026-01-06 09:41:00,2026-01-06 09:57:00,0 days 00:16:00,,2026-01-06,1,2026,0.782185628742515
1,367252,367291,30709.0,30619.0,,,-90.0,0.0,-0.002930736917515997,2026-01-12 09:17:00,2026-01-12 09:56:00,0 days 00:39:00,,2026-01-12,0,2026,1.5053380782918149
1,368489,368597,31208.0,31404.0,,,196.0,0.0,0.006280440912586505,2026-01-16 09:50:00,2026-01-16 11:38:00,0 days 01:48:00,,2026-01-16,4,2026,1.5062166962699823
1,368798,368832,31378.0,31457.0,,,79.0,0.0,0.0025176875517878283,2026-01-19 09:58:00,2026-01-19 10:32:00,0 days 00:34:00,,2026-01-19,0,2026,0.9058039961941009
1,370265,370349,32176.0,32140.0,,,-36.0,0.0,-0.0011188463451019537,2026-01-26 09:20:00,2026-01-26 10:44:00,0 days 01:24:00,,2026-01-26,0,2026,0.7210031347962382
1,372109,372119,32228.0,32131.0,,,-97.0,0.0,-0.003009805138388999,2026-02-03 09:58:00,2026-02-03 10:08:00,0 days 00:10:00,,2026-02-03,1,2026,1.9218979075036653
-1,375677,375717,35230.0,34853.0,,,377.0,0.0,0.010701107011070077,2026-03-03 09:14:00,2026-03-03 09:54:00,0 days 00:40:00,,2026-03-03,1,2026,1.3773340728415604
-1,376008,376070,33508.0,33241.0,,,267.0,0.0,0.007968246388922018,2026-03-04 09:44:00,2026-03-04 10:46:00,0 days 01:02:00,,2026-03-04,2,2026,2.6537003461348276
-1,376280,376323,34201.0,33775.0,,,426.0,0.0,0.012455776146896302,2026-03-05 09:15:00,2026-03-05 09:58:00,0 days 00:43:00,,2026-03-05,3,2026,1.6054904380012338
1,376595,376623,33420.0,33620.0,,,200.0,0.0,0.005984440454817497,2026-03-06 09:29:00,2026-03-06 09:57:00,0 days 00:28:00,,2026-03-06,4,2026,1.4379084967320261
-1,377223,377285,33201.0,32830.0,,,371.0,0.0,0.011174362218005496,2026-03-10 09:55:00,2026-03-10 10:57:00,0 days 01:02:00,,2026-03-10,1,2026,2.1974482844048064
1,379006,379144,34384.0,34516.0,,,132.0,0.0,0.0038389948813402075,2026-03-18 09:32:00,2026-03-18 11:50:00,0 days 02:18:00,,2026-03-18,2,2026,0.8498383779018513
-1,379918,379944,32711.0,32874.0,,,-163.0,0.0,-0.004983033230411715,2026-03-23 09:41:00,2026-03-23 10:07:00,0 days 00:26:00,,2026-03-23,0,2026,1.285875827903721
-1,381121,381203,32980.0,32943.0,,,37.0,0.0,0.0011218920557913847,2026-03-27 09:40:00,2026-03-27 11:02:00,0 days 01:22:00,,2026-03-27,4,2026,0.8689839572192513
-1,381404,381415,33058.0,33223.0,,,-165.0,0.0,-0.004991227539476117,2026-04-01 09:22:00,2026-04-01 09:33:00,0 days 00:11:00,,2026-04-01,2,2026,1.3622579892698856
1,382631,382717,34841.0,34867.0,,,26.0,0.0,0.0007462472374502038,2026-04-09 09:45:00,2026-04-09 11:11:00,0 days 01:26:00,,2026-04-09,3,2026,0.4182913860333215
1,383198,383219,35482.0,35565.0,,,83.0,0.0,0.002339214249478694,2026-04-13 09:10:00,2026-04-13 09:31:00,0 days 00:21:00,,2026-04-13,0,2026,0.3125
