date,side,ordinal,day_side_total,group,entry_min,entry,anchor,depth_frac,risk_pts,ema20,mfe_pts,mfe_L,mae_close_pts,mae_close_L,reach_L3,reach_L4,reach_L5,mae_before_L3,vwap_flip_before,dci_side,dci_regime
2022-11-01,long,1,1,A_1st_single,577,13032.0,12934.0,0.313,75,186.3,63.0,0.338,27.0,0.145,1,0,0,4.0,1,0.57,strong
2022-11-03,long,1,1,A_1st_single,563,12939.0,12854.0,0.449,68,174.8,44.0,0.252,24.0,0.137,1,0,0,24.0,1,0.379,strong
2022-11-04,long,1,1,A_1st_single,594,12926.0,12850.0,0.201,59,170.4,113.0,0.663,8.0,0.047,1,1,0,8.0,1,0.608,strong
2022-11-07,long,1,1,A_1st_single,582,13180.0,13096.0,0.292,67,172.2,85.0,0.494,28.0,0.163,1,1,0,28.0,1,0.368,strong
2022-11-08,long,1,1,A_1st_single,600,13373.0,13298.0,0.269,58,171.9,17.0,0.099,51.0,0.297,0,0,0,,1,-0.034,mid
2022-11-09,long,1,1,A_1st_single,582,13523.0,13438.0,0.208,66,164.3,90.0,0.548,15.0,0.091,1,1,0,15.0,1,0.519,strong
2022-11-10,short,1,1,A_1st_single,612,13486.0,13565.0,0.207,62,165.3,25.0,0.151,32.0,0.194,0,0,0,,1,-0.207,strong
2022-11-11,long,1,2,B_1st_multi,545,14017.0,13933.0,0.416,67,159.5,45.0,0.282,121.0,0.759,1,0,0,121.0,1,0.124,mid
2022-11-11,long,2,2,C_2nd+,620,13974.0,13896.0,0.379,62,159.5,88.0,0.552,8.0,0.05,1,1,0,8.0,1,0.124,mid
2022-11-14,short,1,1,A_1st_single,560,14112.0,14177.0,0.427,53,160.1,32.0,0.2,83.0,0.518,0,0,0,,1,0.357,weak
2022-11-14,long,1,1,A_1st_single,651,14156.0,14080.0,0.302,61,160.1,39.0,0.244,40.0,0.25,1,0,0,1.0,1,0.329,strong
2022-11-15,short,1,1,A_1st_single,630,14497.0,14550.0,0.659,45,155.8,51.0,0.327,78.0,0.501,0,0,0,,1,0.471,weak
2022-11-15,long,1,1,A_1st_single,707,14541.0,14446.0,0.336,76,155.8,34.0,0.218,46.0,0.295,1,0,0,16.0,1,0.554,strong
2022-11-16,short,1,2,B_1st_multi,657,14574.0,14652.0,0.447,62,175.5,89.0,0.507,28.0,0.16,1,0,0,19.0,1,-0.242,strong
2022-11-16,long,1,1,A_1st_single,718,14597.0,14513.0,0.183,66,175.5,1.0,0.006,112.0,0.638,0,0,0,,1,-0.251,weak
2022-11-16,short,2,2,C_2nd+,764,14527.0,14602.0,0.562,63,175.5,42.0,0.239,12.0,0.068,0,0,0,,1,-0.242,strong
2022-11-17,short,1,1,A_1st_single,594,14413.0,14494.0,0.215,63,178.0,56.0,0.315,132.0,0.742,1,0,0,12.0,1,0.343,weak
2022-11-17,long,1,1,A_1st_single,682,14450.0,14357.0,0.237,72,178.0,95.0,0.534,14.0,0.079,1,1,0,14.0,1,0.289,strong
2022-11-18,short,1,1,A_1st_single,577,14565.0,14681.0,0.382,93,178.9,128.0,0.715,11.0,0.061,1,1,1,11.0,1,-0.17,mid
2022-11-21,short,1,1,A_1st_single,609,14438.0,14517.0,0.359,63,185.1,27.0,0.146,58.0,0.313,0,0,0,,1,0.085,mid
2022-11-22,short,1,2,B_1st_multi,544,14377.0,14475.0,0.363,78,177.6,11.0,0.062,152.0,0.856,0,0,0,,1,0.141,weak
2022-11-22,long,1,2,B_1st_multi,572,14457.0,14364.0,0.215,72,177.6,72.0,0.405,78.0,0.439,1,0,0,78.0,1,0.24,strong
2022-11-22,short,2,2,C_2nd+,619,14438.0,14470.0,0.793,27,177.6,31.0,0.175,91.0,0.512,0,0,0,,1,0.141,weak
2022-11-22,long,2,2,C_2nd+,664,14465.0,14379.0,0.306,68,177.6,64.0,0.36,5.0,0.028,1,0,0,5.0,1,0.24,strong
2022-11-23,short,1,1,A_1st_single,619,14567.0,14637.0,0.342,54,176.4,2.0,0.011,75.0,0.425,0,0,0,,1,0.147,weak
2022-11-23,long,1,1,A_1st_single,668,14610.0,14543.0,0.479,53,176.4,17.0,0.096,20.0,0.113,0,0,0,,1,0.102,mid
2022-11-24,long,1,1,A_1st_single,772,14768.0,14656.0,0.333,91,169.0,21.0,0.124,17.0,0.101,1,0,0,2.0,1,0.579,strong
2022-11-25,short,1,1,A_1st_single,677,14735.0,14798.0,0.425,48,165.6,32.0,0.193,17.0,0.103,0,0,0,,1,-0.228,strong
2022-11-28,long,1,1,A_1st_single,550,14519.0,14461.0,0.532,47,158.9,69.0,0.434,86.0,0.541,1,0,0,86.0,1,0.233,strong
2022-11-28,short,1,2,B_1st_multi,583,14496.0,14567.0,0.418,58,158.9,63.0,0.397,92.0,0.579,1,0,0,19.0,1,0.218,weak
2022-11-28,short,2,2,C_2nd+,818,14487.0,14588.0,0.317,82,158.9,17.0,0.107,3.0,0.019,1,0,0,3.0,1,0.218,weak
2022-11-29,long,1,1,A_1st_single,576,14516.0,14431.0,0.305,68,158.5,162.0,1.022,10.0,0.063,1,1,1,10.0,1,0.477,strong
2022-11-30,long,1,1,A_1st_single,586,14733.0,14619.0,0.338,92,166.9,105.0,0.629,67.0,0.401,1,1,1,67.0,1,0.765,strong
2022-12-01,long,1,1,A_1st_single,560,15068.0,15005.0,0.632,51,171.9,51.0,0.297,141.0,0.82,0,0,0,,1,-0.144,weak
2022-12-01,short,1,1,A_1st_single,604,15011.0,15119.0,0.398,87,171.9,84.0,0.489,31.0,0.18,1,1,0,31.0,1,-0.026,mid
2022-12-02,long,1,1,A_1st_single,607,14931.0,14842.0,0.174,69,173.8,28.0,0.161,56.0,0.322,0,0,0,,1,0.336,strong
2022-12-05,short,1,1,A_1st_single,753,14952.0,15046.0,0.239,73,168.4,38.0,0.226,6.0,0.036,1,0,0,6.0,1,0.183,weak
2022-12-06,short,1,1,A_1st_single,580,14799.0,14894.0,0.299,76,168.2,127.0,0.755,58.0,0.345,1,1,1,58.0,1,-0.631,strong
2022-12-07,long,1,2,B_1st_multi,559,14687.0,14600.0,0.221,69,173.3,93.0,0.537,93.0,0.537,1,1,0,0.0,1,-0.288,weak
2022-12-07,short,1,2,B_1st_multi,631,14682.0,14780.0,0.221,78,173.3,88.0,0.508,17.0,0.098,1,1,0,1.0,1,-0.338,strong
2022-12-07,long,2,2,C_2nd+,713,14677.0,14594.0,0.163,64,173.3,22.0,0.127,66.0,0.381,0,0,0,,1,-0.288,weak
2022-12-07,short,2,2,C_2nd+,825,14623.0,14699.0,0.186,58,173.3,0.0,0.0,0.0,0.0,0,0,0,,1,-0.338,strong
2022-12-08,short,1,1,A_1st_single,569,14464.0,14570.0,0.3,86,174.5,51.0,0.292,81.0,0.464,1,0,0,14.0,1,-0.06,mid
2022-12-08,long,1,1,A_1st_single,644,14501.0,14413.0,0.415,69,174.5,44.0,0.252,44.0,0.252,1,0,0,44.0,1,-0.119,weak
2022-12-09,long,1,1,A_1st_single,582,14634.0,14572.0,0.605,52,172.8,88.0,0.509,18.0,0.104,1,0,0,18.0,1,0.09,mid
2022-12-12,short,1,1,A_1st_single,545,14556.0,14650.0,0.295,76,170.7,71.0,0.416,36.0,0.211,1,0,0,0.0,1,-0.019,mid
2022-12-12,long,1,1,A_1st_single,726,14568.0,14485.0,0.177,64,170.7,24.0,0.141,15.0,0.088,0,0,0,,1,0.035,mid
2022-12-15,short,1,1,A_1st_single,606,14647.0,14712.0,0.389,51,170.6,4.0,0.023,103.0,0.604,0,0,0,,1,0.054,mid
2022-12-15,long,1,1,A_1st_single,675,14705.0,14622.0,0.177,64,170.6,45.0,0.264,14.0,0.082,1,0,0,1.0,1,0.052,mid
2022-12-16,long,1,1,A_1st_single,632,14504.0,14411.0,0.24,74,167.9,46.0,0.274,68.0,0.405,1,0,0,7.0,1,0.071,mid
2022-12-16,short,1,1,A_1st_single,774,14456.0,14550.0,0.168,73,167.9,20.0,0.119,23.0,0.137,0,0,0,,1,-0.064,mid
2022-12-19,long,1,1,A_1st_single,564,14439.0,14362.0,0.317,62,165.2,46.0,0.278,44.0,0.266,1,0,0,23.0,1,0.13,mid
2022-12-19,short,1,1,A_1st_single,734,14398.0,14485.0,0.122,67,165.2,2.0,0.012,32.0,0.194,0,0,0,,1,0.034,mid
2022-12-20,long,1,1,A_1st_single,563,14399.0,14358.0,0.737,35,161.2,23.0,0.143,278.0,1.725,0,0,0,,1,-0.554,weak
2022-12-20,short,1,1,A_1st_single,575,14371.0,14442.0,0.312,56,161.2,250.0,1.551,51.0,0.316,1,1,1,51.0,1,-0.611,strong
2022-12-21,short,1,1,A_1st_single,741,14189.0,14278.0,0.274,69,176.4,8.0,0.045,35.0,0.198,0,0,0,,1,0.093,mid
2022-12-22,long,1,1,A_1st_single,598,14359.0,14285.0,0.309,59,169.4,37.0,0.218,16.0,0.094,0,0,0,,1,0.529,strong
2022-12-23,long,1,1,A_1st_single,597,14204.0,14125.0,0.43,63,163.8,33.0,0.201,51.0,0.311,0,0,0,,1,0.304,strong
2022-12-27,long,1,1,A_1st_single,567,14375.0,14292.0,0.35,66,149.7,17.0,0.114,97.0,0.648,0,0,0,,1,-0.029,mid
2022-12-27,short,1,1,A_1st_single,722,14308.0,14392.0,0.269,67,149.7,30.0,0.2,13.0,0.087,1,0,0,13.0,1,-0.007,mid
2022-12-28,long,1,1,A_1st_single,577,14176.0,14122.0,0.399,43,146.3,0.0,0.0,106.0,0.725,0,0,0,,1,-0.415,weak
2022-12-28,short,1,1,A_1st_single,594,14130.0,14195.0,0.33,52,146.3,60.0,0.41,38.0,0.26,1,0,0,38.0,1,-0.46,strong
2022-12-29,short,1,1,A_1st_single,582,13942.0,14023.0,0.237,64,144.3,2.0,0.014,130.0,0.901,0,0,0,,1,0.041,mid
2022-12-29,long,1,1,A_1st_single,639,13986.0,13938.0,0.53,38,144.3,86.0,0.596,12.0,0.083,1,0,0,12.0,1,0.067,mid
2022-12-30,short,1,1,A_1st_single,635,14170.0,14213.0,0.477,34,143.3,43.0,0.3,26.0,0.181,0,0,0,,1,-0.097,mid
2023-01-03,long,1,1,A_1st_single,603,14021.0,13952.0,0.292,54,137.8,226.0,1.64,2.0,0.015,1,1,1,2.0,1,0.416,strong
2023-01-04,long,1,1,A_1st_single,587,14248.0,14181.0,0.5,54,152.8,16.0,0.105,61.0,0.399,0,0,0,,1,0.026,mid
2023-01-04,short,1,1,A_1st_single,705,14198.0,14271.0,0.211,57,152.8,11.0,0.072,48.0,0.314,0,0,0,,1,0.054,mid
2023-01-05,long,1,1,A_1st_single,580,14327.0,14300.0,0.85,24,146.8,8.0,0.054,88.0,0.599,0,0,0,,1,-0.19,weak
2023-01-06,long,1,1,A_1st_single,667,14359.0,14275.0,0.179,66,145.8,44.0,0.302,5.0,0.034,1,0,0,1.0,1,0.368,strong
2023-01-09,long,1,1,A_1st_single,606,14661.0,14582.0,0.307,64,144.1,109.0,0.756,25.0,0.174,1,1,1,25.0,1,0.534,strong
2023-01-10,long,1,2,B_1st_multi,604,14812.0,14740.0,0.326,56,148.3,12.0,0.081,77.0,0.519,0,0,0,,1,0.119,mid
2023-01-10,short,1,1,A_1st_single,640,14743.0,14829.0,0.312,69,148.3,8.0,0.054,81.0,0.546,0,0,0,,1,0.07,mid
2023-01-10,long,2,2,C_2nd+,819,14803.0,14735.0,0.353,52,148.3,11.0,0.074,0.0,0.0,0,0,0,,1,0.119,mid
2023-01-11,short,1,1,A_1st_single,556,14814.0,14884.0,0.211,56,143.1,68.0,0.475,8.0,0.056,1,0,0,8.0,1,-0.354,strong
2023-01-12,short,1,1,A_1st_single,625,14762.0,14840.0,0.198,61,142.6,53.0,0.372,24.0,0.168,1,0,0,2.0,1,-0.41,strong
2023-01-13,short,1,1,A_1st_single,560,14931.0,15016.0,0.313,69,141.5,109.0,0.77,9.0,0.064,1,1,1,9.0,1,-0.587,strong
2023-01-16,long,1,1,A_1st_single,606,14993.0,14923.0,0.233,54,146.5,3.0,0.02,77.0,0.526,0,0,0,,1,0.222,strong
2023-01-16,short,1,1,A_1st_single,686,14949.0,15004.0,0.494,42,146.5,33.0,0.225,23.0,0.157,0,0,0,,1,0.205,weak
2023-01-30,long,1,2,B_1st_multi,530,15482.0,15450.0,0.844,28,133.5,50.0,0.374,133.0,0.996,0,0,0,,0,0.023,mid
2023-01-30,long,2,2,C_2nd+,704,15420.0,15349.0,0.211,54,133.5,40.0,0.3,20.0,0.15,1,0,0,20.0,1,0.023,mid
2023-01-31,short,1,1,A_1st_single,614,15392.0,15456.0,0.204,50,138.2,127.0,0.919,15.0,0.109,1,1,1,15.0,1,0.088,mid
2023-02-01,short,1,1,A_1st_single,675,15353.0,15396.0,0.885,34,143.3,17.0,0.119,49.0,0.342,0,0,0,,1,0.256,weak
2023-02-01,long,1,1,A_1st_single,804,15365.0,15297.0,0.239,52,143.3,37.0,0.258,2.0,0.014,1,0,0,2.0,1,0.208,strong
2023-02-02,long,1,1,A_1st_single,637,15539.0,15468.0,0.173,55,139.6,61.0,0.437,4.0,0.029,1,0,0,4.0,1,0.299,strong
2023-02-03,long,1,1,A_1st_single,576,15554.0,15488.0,0.174,51,138.9,75.0,0.54,41.0,0.295,1,1,0,41.0,1,-0.057,mid
2023-02-06,short,1,1,A_1st_single,563,15437.0,15505.0,0.188,53,139.1,46.0,0.331,37.0,0.266,1,0,0,37.0,1,-0.212,strong
2023-02-07,long,1,1,A_1st_single,568,15430.0,15370.0,0.471,49,136.7,7.0,0.051,64.0,0.468,0,0,0,,1,0.177,mid
2023-02-07,short,1,1,A_1st_single,650,15375.0,15447.0,0.236,57,136.7,9.0,0.066,50.0,0.366,0,0,0,,1,0.196,weak
2023-02-08,long,1,1,A_1st_single,565,15521.0,15474.0,0.674,40,131.4,103.0,0.784,13.0,0.099,1,1,0,13.0,1,0.366,strong
2023-02-09,long,1,1,A_1st_single,645,15603.0,15530.0,0.196,58,133.2,5.0,0.038,39.0,0.293,0,0,0,,1,0.178,mid
2023-02-10,short,1,1,A_1st_single,558,15536.0,15598.0,0.425,49,127.9,13.0,0.102,51.0,0.399,0,0,0,,1,-0.118,mid
2023-02-10,long,1,1,A_1st_single,569,15578.0,15520.0,0.204,45,127.9,9.0,0.07,55.0,0.43,0,0,0,,1,-0.005,mid
2023-02-13,long,1,1,A_1st_single,584,15490.0,15431.0,0.261,48,123.2,47.0,0.382,47.0,0.382,1,0,0,47.0,1,-0.033,mid
2023-02-14,long,1,1,A_1st_single,624,15670.0,15588.0,0.394,67,122.5,12.0,0.098,41.0,0.335,1,0,0,1.0,1,0.139,mid
2023-02-15,long,1,1,A_1st_single,531,15499.0,15456.0,0.672,36,119.8,34.0,0.284,139.0,1.161,0,0,0,,1,-0.217,weak
2023-02-15,short,1,1,A_1st_single,608,15459.0,15533.0,0.269,57,119.8,99.0,0.827,1.0,0.008,1,1,1,1.0,1,-0.185,mid
2023-02-16,long,1,1,A_1st_single,569,15498.0,15451.0,0.355,36,124.8,101.0,0.809,24.0,0.192,1,1,0,24.0,1,0.364,strong
2023-02-17,short,1,1,A_1st_single,591,15399.0,15475.0,0.238,60,127.0,15.0,0.118,66.0,0.52,1,0,0,0.0,1,0.254,weak
2023-02-17,long,1,1,A_1st_single,707,15451.0,15384.0,0.206,52,127.0,14.0,0.11,20.0,0.157,0,0,0,,1,0.282,strong
2023-02-20,long,1,1,A_1st_single,554,15446.0,15367.0,0.342,64,123.6,109.0,0.882,3.0,0.024,1,1,1,3.0,1,0.617,strong
2023-02-21,long,1,1,A_1st_single,644,15534.0,15471.0,0.202,48,129.7,13.0,0.1,38.0,0.293,0,0,0,,1,0.102,mid
2023-02-22,short,1,2,B_1st_multi,559,15347.0,15379.0,0.904,29,124.6,41.0,0.329,68.0,0.546,0,0,0,,1,-0.109,mid
2023-02-22,long,1,2,B_1st_multi,576,15360.0,15310.0,0.404,40,124.6,55.0,0.441,54.0,0.433,1,0,0,54.0,1,-0.054,mid
2023-02-22,short,2,2,C_2nd+,601,15349.0,15375.0,0.856,22,124.6,25.0,0.201,66.0,0.53,0,0,0,,1,-0.109,mid
2023-02-22,long,2,2,C_2nd+,649,15361.0,15306.0,0.21,43,124.6,54.0,0.433,4.0,0.032,1,0,0,4.0,1,-0.054,mid
2023-02-23,long,1,1,A_1st_single,554,15495.0,15433.0,0.523,49,123.1,161.0,1.308,5.0,0.041,1,1,1,5.0,1,0.53,strong
2023-02-23,short,1,1,A_1st_single,824,15597.0,15656.0,0.229,46,123.1,0.0,0.0,0.0,0.0,0,0,0,,1,0.539,weak
2023-02-24,short,1,1,A_1st_single,566,15623.0,15684.0,0.41,51,132.6,97.0,0.731,6.0,0.045,1,1,0,6.0,1,-0.384,strong
2023-03-02,short,1,1,A_1st_single,545,15524.0,15618.0,0.547,80,143.3,89.0,0.621,56.0,0.391,1,1,1,18.0,1,0.089,mid
2023-03-02,long,1,1,A_1st_single,610,15509.0,15435.0,0.239,58,143.3,71.0,0.495,1.0,0.007,1,1,0,1.0,1,0.061,mid
2023-03-03,short,1,2,B_1st_multi,582,15590.0,15666.0,0.369,62,147.1,22.0,0.15,80.0,0.544,0,0,0,,1,0.049,mid
2023-03-03,long,1,1,A_1st_single,699,15645.0,15568.0,0.123,58,147.1,25.0,0.17,52.0,0.353,0,0,0,,1,-0.018,mid
2023-03-03,short,2,2,C_2nd+,763,15600.0,15670.0,0.205,54,147.1,5.0,0.034,20.0,0.136,0,0,0,,1,0.049,mid
2023-03-06,short,1,1,A_1st_single,555,15705.0,15773.0,0.268,53,142.8,13.0,0.091,129.0,0.903,0,0,0,,1,0.38,weak
2023-03-06,long,1,1,A_1st_single,627,15783.0,15692.0,0.394,73,142.8,51.0,0.357,27.0,0.189,1,1,0,5.0,1,0.345,strong
2023-03-07,long,1,1,A_1st_single,615,15840.0,15750.0,0.366,72,142.7,54.0,0.378,19.0,0.133,1,1,0,0.0,1,0.377,strong
2023-03-08,long,1,2,B_1st_multi,556,15799.0,15725.0,0.211,59,142.9,10.0,0.07,78.0,0.546,0,0,0,,1,0.157,mid
2023-03-08,short,1,1,A_1st_single,658,15729.0,15808.0,0.268,62,142.9,4.0,0.028,80.0,0.56,0,0,0,,1,0.147,weak
2023-03-08,long,2,2,C_2nd+,796,15795.0,15721.0,0.225,56,142.9,3.0,0.021,12.0,0.084,0,0,0,,1,0.157,mid
2023-03-09,short,1,1,A_1st_single,601,15817.0,15862.0,0.468,36,137.6,66.0,0.48,8.0,0.058,1,0,0,8.0,1,-0.438,strong
2023-03-10,short,1,1,A_1st_single,564,15558.0,15624.0,0.477,52,135.1,106.0,0.785,45.0,0.333,1,1,1,45.0,1,-0.517,strong
2023-03-13,long,1,2,B_1st_multi,535,15491.0,15444.0,0.537,38,138.6,49.0,0.353,146.0,1.053,0,0,0,,1,0.236,strong
2023-03-13,long,2,2,C_2nd+,595,15393.0,15345.0,0.479,39,138.6,147.0,1.06,28.0,0.202,1,1,1,28.0,1,0.236,strong
2023-03-14,long,1,1,A_1st_single,572,15379.0,15325.0,0.671,46,144.0,49.0,0.34,69.0,0.479,1,0,0,69.0,1,-0.404,weak
2023-03-14,short,1,1,A_1st_single,815,15359.0,15428.0,0.182,53,144.0,8.0,0.056,3.0,0.021,0,0,0,,1,-0.407,strong
2023-03-15,long,1,1,A_1st_single,575,15449.0,15381.0,0.213,52,141.5,26.0,0.184,133.0,0.94,0,0,0,,1,-0.237,weak
2023-03-15,short,1,1,A_1st_single,697,15403.0,15475.0,0.156,56,141.5,87.0,0.615,6.0,0.042,1,1,0,6.0,1,-0.177,mid
2023-03-16,short,1,3,B_1st_multi,559,15208.0,15277.0,0.492,54,143.2,58.0,0.405,97.0,0.677,1,0,0,97.0,1,-0.431,strong
2023-03-16,short,2,3,C_2nd+,611,15235.0,15305.0,0.45,56,143.2,85.0,0.594,56.0,0.391,1,1,0,56.0,1,-0.431,strong
2023-03-16,long,1,2,B_1st_multi,649,15259.0,15215.0,0.548,35,143.2,10.0,0.07,109.0,0.761,0,0,0,,1,-0.361,weak
2023-03-16,short,3,3,C_2nd+,696,15211.0,15291.0,0.393,66,143.2,61.0,0.426,18.0,0.126,1,1,0,0.0,1,-0.431,strong
2023-03-16,long,2,2,C_2nd+,794,15213.0,15150.0,0.197,48,143.2,16.0,0.112,13.0,0.091,0,0,0,,1,-0.361,weak
2023-03-17,long,1,1,A_1st_single,562,15365.0,15298.0,0.363,53,144.3,53.0,0.367,38.0,0.263,1,0,0,38.0,1,0.276,strong
2023-03-20,short,1,1,A_1st_single,554,15419.0,15477.0,0.354,46,142.0,67.0,0.472,26.0,0.183,1,0,0,26.0,1,0.008,mid
2023-03-21,short,1,2,B_1st_multi,568,15445.0,15496.0,0.459,41,140.4,15.0,0.107,72.0,0.513,0,0,0,,1,0.195,weak
2023-03-21,long,1,1,A_1st_single,607,15504.0,15425.0,0.272,62,140.4,13.0,0.093,64.0,0.456,0,0,0,,1,0.164,mid
2023-03-21,short,2,2,C_2nd+,703,15450.0,15517.0,0.143,52,140.4,10.0,0.071,20.0,0.142,0,0,0,,1,0.195,weak
2023-03-22,long,1,1,A_1st_single,553,15644.0,15568.0,0.296,61,135.8,81.0,0.597,16.0,0.118,1,1,0,16.0,1,0.454,strong
2023-03-23,short,1,1,A_1st_single,734,15795.0,15866.0,0.175,54,137.8,1.0,0.007,45.0,0.327,0,0,0,,1,0.47,weak
2023-03-24,short,1,1,A_1st_single,559,15831.0,15884.0,0.552,43,142.1,17.0,0.12,92.0,0.647,0,0,0,,1,0.045,mid
2023-03-24,long,1,1,A_1st_single,616,15864.0,15806.0,0.283,45,142.1,59.0,0.415,42.0,0.296,1,0,0,42.0,1,0.024,mid
2023-03-27,short,1,2,B_1st_multi,570,15815.0,15884.0,0.374,55,139.7,22.0,0.157,78.0,0.558,0,0,0,,1,-0.033,mid
2023-03-27,short,2,2,C_2nd+,810,15823.0,15893.0,0.202,54,139.7,6.0,0.043,9.0,0.064,0,0,0,,1,-0.033,mid
2023-03-28,short,1,1,A_1st_single,572,15741.0,15829.0,0.414,72,135.9,86.0,0.633,12.0,0.088,1,1,1,12.0,1,-0.556,strong
2023-03-29,long,1,2,B_1st_multi,586,15748.0,15716.0,0.707,26,139.5,5.0,0.036,95.0,0.681,0,0,0,,1,0.111,mid
2023-03-29,short,1,1,A_1st_single,638,15712.0,15787.0,0.13,58,139.5,59.0,0.423,31.0,0.222,1,0,0,10.0,1,0.09,mid
2023-03-29,long,2,2,C_2nd+,786,15726.0,15653.0,0.173,56,139.5,17.0,0.122,7.0,0.05,0,0,0,,1,0.111,mid
2023-03-30,long,1,1,A_1st_single,728,15818.0,15761.0,0.289,44,139.0,21.0,0.151,9.0,0.065,0,0,0,,1,-0.022,mid
2023-03-31,long,1,1,A_1st_single,572,15940.0,15878.0,0.342,48,135.4,25.0,0.185,80.0,0.591,0,0,0,,1,0.164,mid
2023-03-31,short,1,1,A_1st_single,622,15906.0,15965.0,0.386,48,135.4,46.0,0.34,12.0,0.089,1,0,0,12.0,1,0.182,weak
2023-04-06,short,1,1,A_1st_single,554,15719.0,15789.0,0.304,56,132.5,18.0,0.136,74.0,0.558,0,0,0,,1,0.013,mid
2023-04-06,long,1,1,A_1st_single,597,15779.0,15701.0,0.395,62,132.5,14.0,0.106,24.0,0.181,0,0,0,,1,0.002,mid
2023-04-07,short,1,1,A_1st_single,658,15804.0,15870.0,0.219,51,128.6,6.0,0.047,31.0,0.241,0,0,0,,1,-0.023,mid
2023-04-10,short,1,1,A_1st_single,571,15855.0,15927.0,0.456,60,123.4,27.0,0.219,29.0,0.235,1,0,0,7.0,1,0.16,weak
2023-04-11,long,1,1,A_1st_single,567,15889.0,15825.0,0.332,51,121.1,74.0,0.611,15.0,0.124,1,1,0,15.0,1,0.358,strong
2023-04-11,short,1,1,A_1st_single,782,15908.0,15963.0,0.199,43,121.1,6.0,0.05,20.0,0.165,0,0,0,,1,0.314,weak
2023-04-12,short,1,1,A_1st_single,571,15896.0,15960.0,0.213,50,122.7,30.0,0.244,43.0,0.35,1,0,0,4.0,1,0.227,weak
2023-04-12,long,1,1,A_1st_single,687,15922.0,15866.0,0.197,43,122.7,17.0,0.139,4.0,0.033,0,0,0,,1,0.211,strong
2023-04-13,short,1,2,B_1st_multi,569,15853.0,15892.0,0.688,33,120.0,45.0,0.375,50.0,0.417,0,0,0,,1,-0.157,mid
2023-04-13,long,1,1,A_1st_single,596,15883.0,15827.0,0.201,44,120.0,20.0,0.167,75.0,0.625,0,0,0,,1,-0.137,weak
2023-04-13,short,2,2,C_2nd+,733,15839.0,15903.0,0.184,50,120.0,31.0,0.258,12.0,0.1,1,0,0,12.0,1,-0.157,mid
2023-04-14,long,1,2,B_1st_multi,587,15862.0,15855.0,0.992,6,117.6,133.0,1.131,6.0,0.051,1,1,0,6.0,1,0.178,mid
2023-04-14,short,1,1,A_1st_single,593,15863.0,15915.0,0.291,42,117.6,4.0,0.034,132.0,1.122,0,0,0,,1,0.191,weak
2023-04-14,long,2,2,C_2nd+,651,15907.0,15856.0,0.359,40,117.6,88.0,0.748,3.0,0.026,1,1,0,3.0,1,0.178,mid
2023-04-17,long,1,1,A_1st_single,643,15954.0,15877.0,0.386,62,119.7,20.0,0.167,49.0,0.409,1,0,0,49.0,1,0.174,mid
2023-04-18,short,1,2,B_1st_multi,554,15894.0,15952.0,0.274,45,117.6,32.0,0.272,69.0,0.587,1,0,0,69.0,1,-0.276,strong
2023-04-18,long,1,1,A_1st_single,598,15935.0,15884.0,0.359,41,117.6,28.0,0.238,73.0,0.621,0,0,0,,1,-0.272,weak
2023-04-18,short,2,2,C_2nd+,749,15889.0,15963.0,0.531,61,117.6,27.0,0.23,7.0,0.06,1,0,0,6.0,1,-0.276,strong
2023-04-19,short,1,1,A_1st_single,612,15848.0,15907.0,0.139,45,116.0,80.0,0.69,19.0,0.164,1,1,0,19.0,1,-0.267,strong
2023-04-20,long,1,2,B_1st_multi,586,15748.0,15682.0,0.562,54,118.2,50.0,0.423,64.0,0.542,1,1,0,0.0,1,-0.249,weak
2023-04-20,short,1,1,A_1st_single,641,15730.0,15798.0,0.34,54,118.2,46.0,0.389,29.0,0.245,1,0,0,0.0,1,-0.33,strong
2023-04-20,long,2,2,C_2nd+,713,15739.0,15684.0,0.17,42,118.2,20.0,0.169,27.0,0.228,0,0,0,,1,-0.249,weak
2023-04-21,short,1,2,B_1st_multi,593,15719.0,15778.0,0.256,47,118.0,117.0,0.992,17.0,0.144,1,1,1,17.0,1,-0.541,strong
2023-04-21,long,1,1,A_1st_single,676,15692.0,15627.0,0.29,53,118.0,4.0,0.034,90.0,0.763,0,0,0,,1,-0.497,weak
2023-04-21,short,2,2,C_2nd+,748,15636.0,15696.0,0.239,48,118.0,34.0,0.288,6.0,0.051,1,0,0,6.0,1,-0.541,strong
2023-04-24,long,1,1,A_1st_single,559,15608.0,15542.0,0.293,53,123.5,47.0,0.381,14.0,0.113,1,0,0,11.0,1,0.577,strong
2023-04-25,short,1,1,A_1st_single,568,15623.0,15662.0,0.542,32,122.5,254.0,2.073,5.0,0.041,1,1,1,5.0,1,-0.836,strong
2023-04-26,short,1,2,B_1st_multi,562,15357.0,15409.0,0.58,44,138.7,45.0,0.324,42.0,0.303,0,0,0,,1,0.273,weak
2023-04-26,long,1,2,B_1st_multi,644,15388.0,15312.0,0.174,59,138.7,11.0,0.079,61.0,0.44,0,0,0,,1,0.268,strong
2023-04-26,short,2,2,C_2nd+,730,15332.0,15399.0,0.131,51,138.7,4.0,0.029,66.0,0.476,0,0,0,,1,0.273,weak
2023-04-26,long,2,2,C_2nd+,789,15393.0,15327.0,0.131,50,138.7,3.0,0.022,20.0,0.144,0,0,0,,1,0.268,strong
