date,scenario,breakout_time,direction,key_price,entry_price,key_range,timestamp,spike_time,has_burst,max_burst_ticks,large_tick_count,mfe,mae,mfe_in_range,mae_in_range,outcome
2025-09-11,h062,10:59:00,short,25419.0,25413.0,12.0,2025-09-11 10:59:00,10:57:00,False,0,4,237.0,51.0,19.75,4.25,tp
2025-09-11,h062,12:18:00,short,25370.0,25356.0,25.0,2025-09-11 12:18:00,12:16:00,True,8,17,180.0,9.0,7.2,0.36,tp
2025-09-11,h062,12:23:00,short,25309.0,25303.0,24.0,2025-09-11 12:23:00,12:22:00,True,16,29,127.0,19.0,5.291666666666667,0.7916666666666666,tp
2025-09-12,h062,09:32:00,short,25371.0,25360.0,36.0,2025-09-12 09:32:00,09:30:00,True,25,48,2.0,106.0,0.05555555555555555,2.9444444444444446,sl
2025-09-12,h062,10:01:00,short,25441.0,25440.0,16.0,2025-09-12 10:01:00,10:00:00,False,3,7,50.0,26.0,3.125,1.625,tp
2025-09-12,h062,10:32:00,short,25442.0,25438.0,18.0,2025-09-12 10:32:00,10:31:00,False,0,4,48.0,28.0,2.6666666666666665,1.5555555555555556,sl
2025-09-12,h062,10:50:00,short,25413.0,25411.0,17.0,2025-09-12 10:50:00,10:49:00,True,9,19,21.0,55.0,1.2352941176470589,3.235294117647059,sl
2025-09-12,h062,12:08:00,short,25441.0,25440.0,5.0,2025-09-12 12:08:00,12:06:00,False,0,3,50.0,26.0,10.0,5.2,sl
2025-09-12,h062,12:19:00,short,25408.0,25398.0,22.0,2025-09-12 12:19:00,12:15:00,True,16,26,1.0,68.0,0.045454545454545456,3.090909090909091,sl
2025-09-12,h062,13:00:00,long,25407.0,25410.0,7.0,2025-09-12 13:00:00,12:58:00,True,6,12,56.0,6.0,8.0,0.8571428571428571,tp
2025-09-12,h062,13:08:00,long,25427.0,25429.0,19.0,2025-09-12 13:08:00,13:01:00,True,13,22,37.0,25.0,1.9473684210526316,1.3157894736842106,sl
2025-09-15,h062,09:58:00,short,25355.0,25353.0,31.0,2025-09-15 09:58:00,09:55:00,True,8,18,84.0,55.0,2.7096774193548385,1.7741935483870968,tp
2025-09-15,h062,10:00:00,short,25325.0,25315.0,31.0,2025-09-15 10:00:00,09:59:00,True,36,75,46.0,93.0,1.4838709677419355,3.0,sl
2025-09-15,h062,11:48:00,long,25363.0,25383.0,11.0,2025-09-15 11:48:00,11:45:00,True,67,88,25.0,55.0,2.272727272727273,5.0,tp
2025-09-15,h062,11:50:00,long,25391.0,25396.0,13.0,2025-09-15 11:50:00,11:49:00,True,18,44,3.0,68.0,0.23076923076923078,5.230769230769231,sl
2025-09-15,h062,12:51:00,short,25372.0,25368.0,13.0,2025-09-15 12:51:00,12:45:00,False,4,7,40.0,16.0,3.076923076923077,1.2307692307692308,sl
2025-09-16,h062,09:11:00,long,25584.0,25590.0,51.0,2025-09-16 09:11:00,09:10:00,True,17,59,73.0,70.0,1.4313725490196079,1.3725490196078431,sl
2025-09-16,h062,10:30:00,long,25613.0,25627.0,22.0,2025-09-16 10:30:00,10:29:00,True,36,60,36.0,24.0,1.6363636363636365,1.0909090909090908,tp
2025-09-16,h062,10:32:00,short,25626.0,25620.0,15.0,2025-09-16 10:32:00,10:31:00,True,9,18,17.0,43.0,1.1333333333333333,2.8666666666666667,sl
2025-09-16,h062,11:29:00,short,25638.0,25637.0,9.0,2025-09-16 11:29:00,11:25:00,False,0,4,34.0,26.0,3.7777777777777777,2.888888888888889,sl
2025-09-16,h062,12:04:00,long,25646.0,25648.0,12.0,2025-09-16 12:04:00,12:02:00,False,0,1,15.0,45.0,1.25,3.75,tp
2025-09-16,h062,12:15:00,short,25640.0,25637.0,21.0,2025-09-16 12:15:00,12:11:00,False,0,1,34.0,26.0,1.619047619047619,1.2380952380952381,tp
2025-09-16,h062,12:19:00,long,25620.0,25628.0,12.0,2025-09-16 12:19:00,12:18:00,False,4,11,35.0,25.0,2.9166666666666665,2.0833333333333335,sl
2025-09-16,h062,12:34:00,long,25646.0,25649.0,25.0,2025-09-16 12:34:00,12:33:00,True,5,11,14.0,46.0,0.56,1.84,sl
2025-09-16,h062,12:53:00,short,25644.0,25637.0,16.0,2025-09-16 12:53:00,12:41:00,False,0,3,34.0,20.0,2.125,1.25,sl
2025-09-16,h062,13:00:00,short,25644.0,25642.0,13.0,2025-09-16 13:00:00,12:59:00,False,0,3,39.0,2.0,3.0,0.15384615384615385,tp
2025-09-16,h062,13:23:00,short,25620.0,25619.0,10.0,2025-09-16 13:23:00,13:20:00,True,29,39,16.0,11.0,1.6,1.1,tp
2025-09-17,h062,10:51:00,long,25488.0,25491.0,20.0,2025-09-17 10:51:00,10:50:00,True,8,10,58.0,50.0,2.9,2.5,tp
2025-09-17,h062,11:39:00,short,25498.0,25497.0,5.0,2025-09-17 11:39:00,11:38:00,False,4,5,56.0,52.0,11.2,10.4,sl
2025-09-17,h062,11:55:00,long,25494.0,25500.0,11.0,2025-09-17 11:55:00,11:54:00,True,6,16,49.0,59.0,4.454545454545454,5.363636363636363,sl
2025-09-17,h062,12:09:00,long,25524.0,25531.0,30.0,2025-09-17 12:09:00,12:08:00,True,26,53,18.0,90.0,0.6,3.0,sl
2025-09-17,h062,12:14:00,short,25511.0,25509.0,29.0,2025-09-17 12:14:00,12:13:00,False,3,8,68.0,4.0,2.3448275862068964,0.13793103448275862,tp
2025-09-17,h062,12:43:00,short,25486.0,25484.0,15.0,2025-09-17 12:43:00,12:42:00,False,3,7,43.0,0.0,2.8666666666666667,0.0,tp
2025-09-17,h062,13:02:00,long,25459.0,25463.0,18.0,2025-09-17 13:02:00,13:01:00,True,25,63,21.0,12.0,1.1666666666666667,0.6666666666666666,tp
2025-09-18,h062,10:28:00,long,25545.0,25550.0,13.0,2025-09-18 10:28:00,10:27:00,True,17,37,197.0,0.0,15.153846153846153,0.0,tp
2025-09-18,h062,10:30:00,long,25575.0,25593.0,25.0,2025-09-18 10:30:00,10:29:00,True,32,91,154.0,29.0,6.16,1.16,sl
2025-09-18,h062,11:00:00,long,25660.0,25670.0,13.0,2025-09-18 11:00:00,10:59:00,True,49,70,77.0,19.0,5.923076923076923,1.4615384615384615,sl
2025-09-18,h062,12:03:00,long,25723.0,25727.0,15.0,2025-09-18 12:03:00,12:01:00,True,10,18,20.0,25.0,1.3333333333333333,1.6666666666666667,tp
2025-09-18,h062,12:22:00,short,25729.0,25727.0,15.0,2025-09-18 12:22:00,12:18:00,True,5,7,25.0,8.0,1.6666666666666667,0.5333333333333333,tp
2025-09-18,h062,13:09:00,long,25731.0,25732.0,9.0,2025-09-18 13:09:00,13:08:00,False,4,5,-1.0,30.0,-0.1111111111111111,3.3333333333333335,sl
2025-09-19,h062,11:12:00,long,25751.0,25754.0,11.0,2025-09-19 11:12:00,11:09:00,False,3,5,14.0,88.0,1.2727272727272727,8.0,tp
2025-09-19,h062,11:17:00,short,25754.0,25746.0,14.0,2025-09-19 11:17:00,11:15:00,False,0,2,80.0,5.0,5.714285714285714,0.35714285714285715,tp
2025-09-19,h062,11:34:00,short,25707.0,25700.0,25.0,2025-09-19 11:34:00,11:33:00,True,9,19,34.0,50.0,1.36,2.0,sl
2025-09-19,h062,13:07:00,long,25734.0,25735.0,10.0,2025-09-19 13:07:00,13:04:00,True,6,12,15.0,69.0,1.5,6.9,sl
2025-09-19,h062,13:17:00,short,25718.0,25717.0,13.0,2025-09-19 13:17:00,13:14:00,False,0,4,51.0,33.0,3.923076923076923,2.5384615384615383,sl
2025-09-19,h062,13:21:00,long,25732.0,25742.0,16.0,2025-09-19 13:21:00,13:20:00,True,6,15,8.0,76.0,0.5,4.75,sl
2025-09-19,h062,13:29:00,short,25725.0,25713.0,24.0,2025-09-19 13:29:00,13:25:00,True,27,38,47.0,9.0,1.9583333333333333,0.375,tp
2025-09-22,h062,09:57:00,long,25776.0,25784.0,51.0,2025-09-22 09:57:00,09:56:00,True,20,44,157.0,12.0,3.0784313725490198,0.23529411764705882,tp
2025-09-22,h062,10:29:00,long,25816.0,25820.0,38.0,2025-09-22 10:29:00,10:00:00,False,3,5,121.0,13.0,3.1842105263157894,0.34210526315789475,tp
2025-09-22,h062,10:54:00,long,25842.0,25850.0,19.0,2025-09-22 10:54:00,10:37:00,True,23,41,91.0,23.0,4.7894736842105265,1.2105263157894737,tp
2025-09-22,h062,10:58:00,long,25901.0,25905.0,46.0,2025-09-22 10:58:00,10:56:00,True,19,45,36.0,78.0,0.782608695652174,1.6956521739130435,sl
2025-09-22,h062,11:06:00,short,25856.0,25845.0,38.0,2025-09-22 11:06:00,11:00:00,True,9,20,18.0,96.0,0.47368421052631576,2.526315789473684,sl
2025-09-22,h062,13:10:00,short,25890.0,25886.0,10.0,2025-09-22 13:10:00,13:02:00,False,0,1,4.0,24.0,0.4,2.4,sl
2025-09-23,h062,09:43:00,short,26105.0,26104.0,28.0,2025-09-23 09:43:00,09:36:00,True,6,11,8.0,224.0,0.2857142857142857,8.0,sl
2025-09-23,h062,10:03:00,long,26157.0,26164.0,27.0,2025-09-23 10:03:00,09:55:00,True,10,27,164.0,15.0,6.074074074074074,0.5555555555555556,tp
2025-09-23,h062,11:07:00,long,26265.0,26270.0,19.0,2025-09-23 11:07:00,11:06:00,True,10,27,58.0,99.0,3.0526315789473686,5.2105263157894735,tp
2025-09-23,h062,11:38:00,short,26304.0,26300.0,24.0,2025-09-23 11:38:00,11:36:00,False,2,6,129.0,4.0,5.375,0.16666666666666666,tp
2025-09-23,h062,11:40:00,short,26277.0,26274.0,27.0,2025-09-23 11:40:00,11:39:00,True,14,46,103.0,18.0,3.814814814814815,0.6666666666666666,tp
2025-09-23,h062,12:03:00,long,26246.0,26248.0,29.0,2025-09-23 12:03:00,12:01:00,True,14,30,25.0,77.0,0.8620689655172413,2.6551724137931036,sl
2025-09-24,h062,09:59:00,short,26135.0,26126.0,43.0,2025-09-24 09:59:00,09:58:00,True,16,40,54.0,134.0,1.255813953488372,3.116279069767442,tp
2025-09-24,h062,10:28:00,long,26189.0,26218.0,43.0,2025-09-24 10:28:00,10:27:00,True,24,75,42.0,95.0,0.9767441860465116,2.2093023255813953,sl
2025-09-24,h062,11:35:00,short,26181.0,26177.0,25.0,2025-09-24 11:35:00,11:23:00,False,0,4,54.0,71.0,2.16,2.84,tp
2025-09-24,h062,12:18:00,short,26130.0,26129.0,28.0,2025-09-24 12:18:00,12:13:00,False,3,9,6.0,119.0,0.21428571428571427,4.25,sl
2025-09-24,h062,12:57:00,long,26178.0,26194.0,16.0,2025-09-24 12:57:00,12:56:00,True,35,56,54.0,17.0,3.375,1.0625,sl
2025-09-24,h062,13:03:00,short,26187.0,26180.0,17.0,2025-09-24 13:03:00,12:58:00,False,0,4,3.0,68.0,0.17647058823529413,4.0,sl
2025-09-24,h062,13:26:00,short,26226.0,26222.0,9.0,2025-09-24 13:26:00,13:25:00,False,4,8,4.0,26.0,0.4444444444444444,2.888888888888889,sl
2025-09-25,h062,09:48:00,long,26265.0,26267.0,40.0,2025-09-25 09:48:00,09:45:00,True,27,44,16.0,180.0,0.4,4.5,sl
2025-09-25,h062,10:29:00,long,26168.0,26175.0,31.0,2025-09-25 10:29:00,10:28:00,True,9,23,34.0,88.0,1.096774193548387,2.838709677419355,tp
2025-09-25,h062,11:06:00,short,26139.0,26137.0,14.0,2025-09-25 11:06:00,11:05:00,False,3,8,50.0,50.0,3.5714285714285716,3.5714285714285716,tp
2025-09-25,h062,11:12:00,long,26105.0,26106.0,18.0,2025-09-25 11:12:00,11:11:00,True,5,17,81.0,17.0,4.5,0.9444444444444444,tp
2025-09-25,h062,12:03:00,short,26174.0,26161.0,10.0,2025-09-25 12:03:00,12:00:00,False,0,4,72.0,14.0,7.2,1.4,tp
2025-09-25,h062,12:57:00,long,26134.0,26135.0,19.0,2025-09-25 12:57:00,12:55:00,True,6,11,13.0,46.0,0.6842105263157895,2.4210526315789473,sl
2025-09-25,h062,13:14:00,short,26120.0,26115.0,15.0,2025-09-25 13:14:00,13:08:00,False,4,7,26.0,33.0,1.7333333333333334,2.2,sl
2025-09-26,h062,09:11:00,short,25823.0,25797.0,40.0,2025-09-26 09:11:00,09:10:00,True,26,76,297.0,17.0,7.425,0.425,tp
2025-09-26,h062,11:16:00,long,25612.0,25616.0,27.0,2025-09-26 11:16:00,11:13:00,True,9,13,65.0,68.0,2.4074074074074074,2.5185185185185186,sl
2025-09-26,h062,11:52:00,long,25599.0,25603.0,26.0,2025-09-26 11:52:00,11:50:00,False,4,9,78.0,55.0,3.0,2.1153846153846154,sl
2025-09-26,h062,12:07:00,long,25570.0,25578.0,22.0,2025-09-26 12:07:00,12:05:00,True,11,19,103.0,13.0,4.681818181818182,0.5909090909090909,tp
2025-09-26,h062,13:10:00,long,25627.0,25637.0,19.0,2025-09-26 13:10:00,13:07:00,True,17,25,44.0,12.0,2.3157894736842106,0.631578947368421,tp
2025-09-26,h062,13:28:00,short,25655.0,25654.0,26.0,2025-09-26 13:28:00,13:25:00,True,9,16,29.0,27.0,1.1153846153846154,1.0384615384615385,tp
2025-09-30,h062,10:01:00,long,25944.0,25951.0,57.0,2025-09-30 10:01:00,09:56:00,True,10,15,46.0,76.0,0.8070175438596491,1.3333333333333333,sl
2025-09-30,h062,10:35:00,long,25908.0,25919.0,33.0,2025-09-30 10:35:00,10:26:00,True,18,19,78.0,2.0,2.3636363636363638,0.06060606060606061,tp
2025-09-30,h062,11:41:00,short,25968.0,25965.0,8.0,2025-09-30 11:41:00,11:39:00,True,5,8,43.0,32.0,5.375,4.0,tp
2025-09-30,h062,11:49:00,short,25937.0,25928.0,9.0,2025-09-30 11:49:00,11:48:00,False,0,3,6.0,69.0,0.6666666666666666,7.666666666666667,sl
2025-09-30,h062,12:23:00,long,25962.0,25965.0,14.0,2025-09-30 12:23:00,12:21:00,False,2,5,32.0,29.0,2.2857142857142856,2.0714285714285716,sl
2025-09-30,h062,12:37:00,long,25989.0,25993.0,18.0,2025-09-30 12:37:00,12:33:00,True,8,15,4.0,57.0,0.2222222222222222,3.1666666666666665,sl
2025-09-30,h062,13:11:00,long,25972.0,25980.0,15.0,2025-09-30 13:11:00,13:07:00,True,5,10,17.0,44.0,1.1333333333333333,2.933333333333333,tp
2025-09-30,h062,13:28:00,long,25982.0,25983.0,20.0,2025-09-30 13:28:00,13:25:00,True,12,26,1.0,47.0,0.05,2.35,sl
2025-10-01,h062,09:15:00,long,26178.0,26179.0,46.0,2025-10-01 09:15:00,09:11:00,True,23,41,196.0,179.0,4.260869565217392,3.891304347826087,tp
2025-10-01,h062,10:13:00,short,26248.0,26239.0,25.0,2025-10-01 10:13:00,10:09:00,True,9,19,239.0,24.0,9.56,0.96,tp
2025-10-01,h062,10:18:00,long,26241.0,26245.0,39.0,2025-10-01 10:18:00,10:15:00,True,6,15,18.0,245.0,0.46153846153846156,6.282051282051282,sl
2025-10-01,h062,10:53:00,short,26158.0,26140.0,22.0,2025-10-01 10:53:00,10:45:00,True,8,17,140.0,-1.0,6.363636363636363,-0.045454545454545456,tp
2025-10-01,h062,11:03:00,short,26029.0,26012.0,42.0,2025-10-01 11:03:00,11:02:00,True,14,36,12.0,123.0,0.2857142857142857,2.9285714285714284,sl
2025-10-01,h062,12:06:00,long,26122.0,26125.0,33.0,2025-10-01 12:06:00,12:02:00,False,0,1,4.0,92.0,0.12121212121212122,2.787878787878788,sl
2025-10-01,h062,12:30:00,long,26060.0,26061.0,15.0,2025-10-01 12:30:00,12:27:00,False,3,8,33.0,28.0,2.2,1.8666666666666667,tp
2025-10-01,h062,12:59:00,long,26049.0,26059.0,14.0,2025-10-01 12:59:00,12:57:00,True,5,9,26.0,26.0,1.8571428571428572,1.8571428571428572,tp
2025-10-02,h062,10:39:00,long,26494.0,26498.0,44.0,2025-10-02 10:39:00,10:26:00,True,12,20,22.0,92.0,0.5,2.090909090909091,sl
2025-10-02,h062,10:56:00,short,26478.0,26477.0,23.0,2025-10-02 10:56:00,10:54:00,False,0,1,71.0,43.0,3.0869565217391304,1.8695652173913044,sl
2025-10-02,h062,11:16:00,long,26503.0,26509.0,8.0,2025-10-02 11:16:00,11:15:00,True,35,45,0.0,103.0,0.0,12.875,sl
2025-10-02,h062,11:29:00,long,26430.0,26435.0,24.0,2025-10-02 11:29:00,11:28:00,True,9,22,60.0,28.0,2.5,1.1666666666666667,tp
2025-10-02,h062,12:01:00,long,26482.0,26486.0,10.0,2025-10-02 12:01:00,12:00:00,True,6,12,9.0,79.0,0.9,7.9,sl
2025-10-02,h062,12:37:00,short,26484.0,26479.0,10.0,2025-10-02 12:37:00,12:33:00,False,3,6,72.0,5.0,7.2,0.5,tp
2025-10-02,h062,13:09:00,short,26447.0,26435.0,14.0,2025-10-02 13:09:00,13:06:00,False,4,8,28.0,9.0,2.0,0.6428571428571429,tp
2025-10-03,h062,09:48:00,long,26555.0,26572.0,18.0,2025-10-03 09:48:00,09:46:00,True,17,42,192.0,37.0,10.666666666666666,2.0555555555555554,sl
2025-10-03,h062,10:26:00,long,26631.0,26635.0,30.0,2025-10-03 10:26:00,10:25:00,True,18,29,129.0,10.0,4.3,0.3333333333333333,tp
2025-10-03,h062,10:34:00,long,26689.0,26694.0,41.0,2025-10-03 10:34:00,10:33:00,True,7,26,70.0,69.0,1.7073170731707317,1.6829268292682926,sl
2025-10-03,h062,12:20:00,long,26713.0,26716.0,11.0,2025-10-03 12:20:00,12:19:00,True,8,11,48.0,23.0,4.363636363636363,2.090909090909091,sl
2025-10-03,h062,12:52:00,short,26721.0,26711.0,10.0,2025-10-03 12:52:00,12:50:00,False,4,7,18.0,53.0,1.8,5.3,tp
2025-10-07,h062,09:58:00,long,27260.0,27269.0,60.0,2025-10-07 09:58:00,09:53:00,True,13,18,87.0,78.0,1.45,1.3,sl
2025-10-07,h062,11:08:00,short,27291.0,27290.0,33.0,2025-10-07 11:08:00,11:02:00,False,4,7,13.0,66.0,0.3939393939393939,2.0,sl
2025-10-07,h062,11:14:00,long,27332.0,27336.0,22.0,2025-10-07 11:14:00,11:12:00,True,5,8,20.0,59.0,0.9090909090909091,2.6818181818181817,sl
2025-10-07,h062,11:46:00,short,27322.0,27317.0,13.0,2025-10-07 11:46:00,11:45:00,False,0,2,40.0,38.0,3.076923076923077,2.923076923076923,sl
2025-10-07,h062,12:13:00,short,27338.0,27337.0,10.0,2025-10-07 12:13:00,12:10:00,False,3,6,60.0,4.0,6.0,0.4,tp
2025-10-07,h062,13:17:00,short,27286.0,27285.0,11.0,2025-10-07 13:17:00,13:16:00,True,7,13,8.0,37.0,0.7272727272727273,3.3636363636363638,sl
2025-10-08,h062,11:31:00,long,27016.0,27020.0,20.0,2025-10-08 11:31:00,11:26:00,False,3,5,107.0,17.0,5.35,0.85,tp
2025-10-08,h062,11:43:00,long,27055.0,27064.0,13.0,2025-10-08 11:43:00,11:42:00,True,11,19,63.0,9.0,4.846153846153846,0.6923076923076923,tp
2025-10-08,h062,11:49:00,long,27075.0,27076.0,19.0,2025-10-08 11:49:00,11:44:00,True,25,30,51.0,9.0,2.6842105263157894,0.47368421052631576,tp
2025-10-08,h062,12:47:00,short,27106.0,27105.0,14.0,2025-10-08 12:47:00,12:45:00,False,0,4,23.0,22.0,1.6428571428571428,1.5714285714285714,sl
2025-10-08,h062,13:05:00,long,27100.0,27101.0,18.0,2025-10-08 13:05:00,13:04:00,False,3,5,14.0,18.0,0.7777777777777778,1.0,sl
2025-10-09,h062,10:16:00,long,27365.0,27368.0,41.0,2025-10-09 10:16:00,10:06:00,False,4,11,47.0,95.0,1.146341463414634,2.317073170731707,tp
2025-10-09,h062,11:53:00,short,27321.0,27314.0,29.0,2025-10-09 11:53:00,11:52:00,True,21,40,41.0,41.0,1.4137931034482758,1.4137931034482758,tp
2025-10-09,h062,11:57:00,long,27324.0,27326.0,37.0,2025-10-09 11:57:00,11:54:00,True,12,16,29.0,53.0,0.7837837837837838,1.4324324324324325,sl
2025-10-09,h062,12:57:00,long,27302.0,27307.0,29.0,2025-10-09 12:57:00,12:53:00,True,9,17,48.0,13.0,1.6551724137931034,0.4482758620689655,tp
2025-10-09,h062,13:22:00,long,27318.0,27321.0,24.0,2025-10-09 13:22:00,13:18:00,True,9,18,34.0,9.0,1.4166666666666667,0.375,tp
2025-10-13,h062,10:38:00,short,26843.0,26823.0,33.0,2025-10-13 10:38:00,10:34:00,True,16,28,77.0,122.0,2.3333333333333335,3.696969696969697,tp
2025-10-13,h062,11:33:00,short,26826.0,26825.0,28.0,2025-10-13 11:33:00,11:10:00,False,0,4,45.0,120.0,1.6071428571428572,4.285714285714286,tp
2025-10-13,h062,11:53:00,long,26802.0,26804.0,22.0,2025-10-13 11:53:00,11:52:00,False,0,3,141.0,23.0,6.409090909090909,1.0454545454545454,sl
2025-10-13,h062,13:13:00,long,26886.0,26900.0,15.0,2025-10-13 13:13:00,13:10:00,True,26,36,45.0,3.0,3.0,0.2,tp
2025-10-14,h062,10:09:00,long,27367.0,27374.0,30.0,2025-10-14 10:09:00,10:06:00,False,3,5,48.0,658.0,1.6,21.933333333333334,tp
2025-10-14,h062,10:20:00,short,27404.0,27397.0,18.0,2025-10-14 10:20:00,10:19:00,False,3,6,681.0,10.0,37.833333333333336,0.5555555555555556,tp
2025-10-14,h062,10:28:00,short,27294.0,27280.0,37.0,2025-10-14 10:28:00,10:26:00,True,10,27,564.0,3.0,15.243243243243244,0.08108108108108109,tp
2025-10-14,h062,10:35:00,short,27213.0,27203.0,70.0,2025-10-14 10:35:00,10:29:00,True,30,79,487.0,65.0,6.957142857142857,0.9285714285714286,tp
2025-10-14,h062,12:06:00,short,27103.0,27100.0,27.0,2025-10-14 12:06:00,12:03:00,True,18,45,384.0,14.0,14.222222222222221,0.5185185185185185,tp
2025-10-15,h062,11:02:00,long,27170.0,27178.0,17.0,2025-10-15 11:02:00,11:01:00,True,34,56,122.0,53.0,7.176470588235294,3.1176470588235294,sl
2025-10-15,h062,11:09:00,long,27196.0,27198.0,27.0,2025-10-15 11:09:00,11:08:00,True,20,45,102.0,73.0,3.7777777777777777,2.7037037037037037,tp
2025-10-15,h062,11:48:00,long,27196.0,27197.0,26.0,2025-10-15 11:48:00,11:38:00,True,6,14,103.0,72.0,3.9615384615384617,2.769230769230769,sl
2025-10-15,h062,12:02:00,short,27145.0,27130.0,39.0,2025-10-15 12:02:00,12:01:00,True,11,30,2.0,170.0,0.05128205128205128,4.358974358974359,sl
2025-10-15,h062,12:46:00,short,27186.0,27185.0,23.0,2025-10-15 12:46:00,12:45:00,False,0,4,4.0,115.0,0.17391304347826086,5.0,sl
2025-10-15,h062,13:03:00,long,27223.0,27227.0,36.0,2025-10-15 13:03:00,13:00:00,True,40,57,73.0,11.0,2.0277777777777777,0.3055555555555556,tp
2025-10-16,h062,09:32:00,long,27556.0,27588.0,31.0,2025-10-16 09:32:00,09:30:00,True,66,103,289.0,138.0,9.32258064516129,4.451612903225806,tp
2025-10-16,h062,09:34:00,long,27629.0,27630.0,40.0,2025-10-16 09:34:00,09:33:00,True,9,36,247.0,180.0,6.175,4.5,tp
2025-10-16,h062,10:25:00,short,27642.0,27620.0,38.0,2025-10-16 10:25:00,10:23:00,True,21,50,170.0,257.0,4.473684210526316,6.7631578947368425,sl
2025-10-16,h062,10:34:00,short,27543.0,27533.0,69.0,2025-10-16 10:34:00,10:33:00,True,31,70,83.0,344.0,1.2028985507246377,4.9855072463768115,tp
2025-10-16,h062,10:38:00,long,27534.0,27536.0,83.0,2025-10-16 10:38:00,10:35:00,True,37,77,341.0,20.0,4.108433734939759,0.24096385542168675,tp
2025-10-16,h062,11:47:00,long,27628.0,27634.0,21.0,2025-10-16 11:47:00,11:44:00,True,5,12,243.0,8.0,11.571428571428571,0.38095238095238093,tp
2025-10-16,h062,11:54:00,long,27653.0,27654.0,13.0,2025-10-16 11:54:00,11:51:00,False,3,6,223.0,17.0,17.153846153846153,1.3076923076923077,sl
2025-10-16,h062,12:19:00,long,27728.0,27739.0,36.0,2025-10-16 12:19:00,12:16:00,True,31,41,138.0,35.0,3.8333333333333335,0.9722222222222222,tp
2025-10-16,h062,13:12:00,long,27753.0,27762.0,19.0,2025-10-16 13:12:00,13:06:00,True,21,43,115.0,8.0,6.052631578947368,0.42105263157894735,tp
2025-10-17,h062,10:42:00,long,27483.0,27495.0,57.0,2025-10-17 10:42:00,10:40:00,True,21,34,35.0,174.0,0.6140350877192983,3.0526315789473686,sl
2025-10-17,h062,12:02:00,short,27450.0,27446.0,21.0,2025-10-17 12:02:00,12:01:00,True,5,12,125.0,25.0,5.9523809523809526,1.1904761904761905,sl
2025-10-17,h062,12:16:00,short,27436.0,27429.0,28.0,2025-10-17 12:16:00,12:07:00,False,0,4,108.0,42.0,3.857142857142857,1.5,sl
2025-10-17,h062,13:06:00,short,27400.0,27391.0,19.0,2025-10-17 13:06:00,13:05:00,True,7,15,70.0,17.0,3.6842105263157894,0.8947368421052632,tp
2025-10-17,h062,13:10:00,long,27392.0,27398.0,12.0,2025-10-17 13:10:00,13:07:00,True,5,10,10.0,77.0,0.8333333333333334,6.416666666666667,sl
2025-10-20,h062,10:38:00,long,27737.0,27738.0,32.0,2025-10-20 10:38:00,10:37:00,True,6,17,82.0,42.0,2.5625,1.3125,tp
2025-10-20,h062,12:06:00,long,27773.0,27784.0,11.0,2025-10-20 12:06:00,12:05:00,True,17,36,36.0,39.0,3.272727272727273,3.5454545454545454,sl
2025-10-20,h062,12:15:00,long,27801.0,27803.0,20.0,2025-10-20 12:15:00,12:14:00,True,5,13,17.0,58.0,0.85,2.9,sl
2025-10-21,h062,10:23:00,long,28015.0,28024.0,24.0,2025-10-21 10:23:00,10:20:00,True,11,27,12.0,226.0,0.5,9.416666666666666,sl
2025-10-21,h062,10:25:00,short,27994.0,27993.0,42.0,2025-10-21 10:25:00,10:24:00,True,9,17,195.0,24.0,4.642857142857143,0.5714285714285714,tp
2025-10-21,h062,10:48:00,long,27970.0,27975.0,35.0,2025-10-21 10:48:00,10:45:00,True,30,36,20.0,177.0,0.5714285714285714,5.057142857142857,sl
2025-10-21,h062,11:28:00,short,27972.0,27968.0,21.0,2025-10-21 11:28:00,11:27:00,True,8,16,170.0,0.0,8.095238095238095,0.0,tp
2025-10-21,h062,11:40:00,short,27937.0,27929.0,31.0,2025-10-21 11:40:00,11:29:00,True,15,24,131.0,14.0,4.225806451612903,0.45161290322580644,tp
2025-10-21,h062,11:58:00,short,27840.0,27835.0,57.0,2025-10-21 11:58:00,11:50:00,True,7,21,37.0,72.0,0.6491228070175439,1.263157894736842,sl
2025-10-21,h062,12:16:00,long,27868.0,27878.0,40.0,2025-10-21 12:16:00,12:13:00,True,14,35,29.0,54.0,0.725,1.35,sl
2025-10-21,h062,12:46:00,short,27857.0,27851.0,13.0,2025-10-21 12:46:00,12:45:00,False,4,6,27.0,34.0,2.076923076923077,2.6153846153846154,sl
2025-10-21,h062,13:25:00,short,27847.0,27838.0,24.0,2025-10-21 13:25:00,13:18:00,True,7,14,14.0,13.0,0.5833333333333334,0.5416666666666666,timeout
2025-10-22,h062,10:06:00,short,27612.0,27611.0,35.0,2025-10-22 10:06:00,10:01:00,True,6,13,85.0,186.0,2.4285714285714284,5.314285714285714,sl
2025-10-22,h062,10:41:00,long,27608.0,27619.0,25.0,2025-10-22 10:41:00,10:38:00,True,6,17,178.0,93.0,7.12,3.72,tp
2025-10-22,h062,11:05:00,short,27638.0,27637.0,15.0,2025-10-22 11:05:00,11:02:00,False,0,1,111.0,160.0,7.4,10.666666666666666,tp
2025-10-22,h062,11:21:00,short,27591.0,27588.0,16.0,2025-10-22 11:21:00,11:20:00,False,4,7,62.0,209.0,3.875,13.0625,sl
