date,side,ordinal,is_2nd,entry_min,prior_swing_L,prior_run_open_L,ext_lvl,mfe_L,reach_L3,reach_L4,reach_L5
2024-03-22,short,1,0,603,0.646,0.329,>=L2,0.361,1,0,0
2024-03-22,long,1,0,782,0.549,0.318,>=L2,0.199,0,0,0
2024-03-25,long,1,0,663,0.539,0.169,>=L2,0.169,0,0,0
2024-03-26,short,1,0,574,0.507,0.056,>=L2,1.906,1,1,1
2024-03-26,long,1,0,718,1.066,1.009,>=L3,0.671,1,1,0
2024-03-27,long,1,0,668,0.499,0.314,>=L2,0.259,0,0,0
2024-03-28,long,1,0,598,0.549,0.051,>=L2,0.385,1,0,0
2024-03-29,long,1,0,669,0.556,0.38,>=L2,0.042,0,0,0
2024-04-01,short,1,0,596,0.521,0.483,>=L2,0.391,1,0,0
2024-04-02,long,1,0,560,0.533,0.533,>=L2,0.522,1,0,0
2024-04-03,short,1,0,588,0.618,0.368,>=L2,0.217,1,0,0
2024-04-03,long,1,0,652,0.54,0.251,>=L2,0.262,1,0,0
2024-04-08,long,1,0,596,0.607,0.443,>=L2,0.318,1,0,0
2024-04-11,short,1,0,582,0.514,0.304,>=L2,0.298,0,0,0
2024-04-11,long,1,0,592,0.497,0.21,>=L2,0.138,0,0,0
2024-04-11,short,2,1,684,0.519,0.304,>=L2,0.237,0,0,0
2024-04-12,long,1,0,620,0.51,0.149,>=L2,0.344,1,0,0
2024-04-15,long,1,0,601,0.5,0.359,>=L2,0.065,0,0,0
2024-04-15,short,1,0,649,0.559,0.2,>=L2,0.3,1,0,0
2024-04-15,long,2,1,765,0.523,0.359,>=L2,0.094,0,0,0
2024-04-16,long,1,0,623,0.644,0.048,>=L2,0.024,0,0,0
2024-04-16,short,1,0,638,2.225,2.177,>=L3,0.877,1,1,1
2024-04-19,short,1,0,609,2.212,1.828,>=L3,1.577,1,1,1
2024-04-19,short,2,1,799,3.012,2.628,>=L3,0.201,1,0,0
2024-04-22,short,1,0,535,0.591,0.226,>=L2,0.518,1,1,0
2024-04-22,short,2,1,590,0.928,0.564,>=L3,0.725,1,0,0
2024-04-22,long,1,0,602,0.798,0.364,>=L3,0.138,0,0,0
2024-04-22,short,3,1,643,0.928,0.564,>=L3,0.307,1,0,0
2024-04-22,long,2,1,739,0.798,0.364,>=L3,0.127,0,0,0
2024-04-23,short,1,0,591,0.585,0.226,>=L2,0.119,1,0,0
2024-04-23,long,1,0,681,0.508,0.359,>=L2,0.18,0,0,0
2024-04-24,long,1,0,559,0.585,0.53,>=L2,0.596,1,1,0
2024-04-25,short,1,0,587,0.5,0.349,>=L2,0.097,0,0,0
2024-04-26,long,1,0,568,0.506,0.279,>=L2,0.364,1,0,0
2024-04-26,long,2,1,753,0.814,0.587,>=L3,0.012,0,0,0
2024-04-29,long,1,0,551,0.606,0.441,>=L2,0.449,1,1,0
2024-04-30,short,1,0,822,0.707,0.468,>=L2,0.012,0,0,0
2024-05-02,long,1,0,544,0.651,0.503,>=L2,0.139,0,0,0
2024-05-02,short,1,0,625,0.528,0.148,>=L2,0.021,0,0,0
2024-05-03,short,1,0,604,0.618,0.405,>=L2,0.796,1,1,1
2024-05-06,short,1,0,557,0.548,0.522,>=L2,0.123,0,0,0
2024-05-06,long,1,0,607,0.607,0.085,>=L2,0.03,0,0,0
2024-05-06,short,2,1,732,0.548,0.522,>=L2,0.149,0,0,0
2024-05-07,short,1,0,566,0.663,0.562,>=L2,0.351,1,0,0
2024-05-07,long,1,0,723,0.501,0.101,>=L2,0.136,0,0,0
2024-05-08,long,1,0,653,0.538,0.344,>=L2,0.397,1,0,0
2024-05-09,short,1,0,671,0.507,0.253,>=L2,0.29,1,0,0
2024-05-10,short,1,0,596,0.628,0.568,>=L2,0.06,0,0,0
2024-05-10,long,1,0,759,0.605,0.06,>=L2,0.414,1,1,0
2024-05-13,short,1,0,751,0.596,0.489,>=L2,0.047,0,0,0
2024-05-14,long,1,0,666,0.508,0.392,>=L2,0.271,0,0,0
2024-05-15,long,1,0,591,0.612,0.274,>=L2,0.552,1,1,0
2024-05-15,short,1,0,661,0.567,0.338,>=L2,0.706,1,1,0
2024-05-16,long,1,0,592,0.526,0.443,>=L2,0.01,0,0,0
2024-05-17,long,1,0,604,0.511,0.501,>=L2,0.019,0,0,0
2024-05-17,short,1,0,671,0.506,0.01,>=L2,0.063,0,0,0
2024-05-20,short,1,0,540,0.512,0.261,>=L2,1.125,1,1,1
2024-05-21,long,1,0,633,0.59,0.123,>=L2,0.142,0,0,0
2024-05-22,long,1,0,555,0.655,0.607,>=L2,1.046,1,1,1
2024-05-23,long,1,0,587,0.544,0.091,>=L2,0.285,1,0,0
2024-05-24,long,1,0,570,0.537,0.38,>=L2,0.514,1,0,0
2024-05-27,long,1,0,553,0.634,0.564,>=L2,0.638,1,1,0
2024-05-27,short,1,0,741,0.522,0.07,>=L2,0.126,0,0,0
2024-05-28,long,1,0,679,0.507,0.292,>=L2,0.201,0,0,0
2024-05-29,short,1,0,596,0.612,0.414,>=L2,0.532,1,0,0
2024-05-30,long,1,0,588,0.59,0.176,>=L2,0.076,0,0,0
2024-05-30,short,1,0,658,0.548,0.414,>=L2,0.6,1,0,0
2024-05-31,long,1,0,604,0.626,0.376,>=L2,0.005,0,0,0
2024-05-31,short,1,0,639,0.52,0.25,>=L2,1.084,1,1,1
2024-05-31,short,2,1,766,1.358,0.982,>=L3,0.4,1,0,0
2024-06-03,short,1,0,558,0.575,0.059,>=L2,0.123,1,0,0
2024-06-03,long,1,0,584,0.565,0.515,>=L2,0.734,1,1,1
2024-06-04,short,1,0,555,0.526,0.463,>=L2,0.962,1,1,1
2024-06-04,long,1,0,716,0.575,0.062,>=L2,0.143,0,0,0
2024-06-04,short,2,1,785,1.292,1.229,>=L3,0.071,0,0,0
2024-06-05,long,1,0,590,0.663,0.312,>=L2,0.52,1,1,0
2024-06-05,short,1,0,660,0.849,0.537,>=L3,0.195,0,0,0
2024-06-05,long,2,1,720,1.157,0.62,>=L3,0.113,0,0,0
2024-06-06,short,1,0,586,0.521,0.145,>=L2,0.064,0,0,0
2024-06-06,long,1,0,652,0.508,0.376,>=L2,0.256,1,0,0
2024-06-06,short,2,1,815,0.551,0.145,>=L2,0.094,0,0,0
2024-06-07,long,1,0,822,0.557,0.302,>=L2,0.004,0,0,0
2024-06-11,long,1,0,607,0.631,0.229,>=L2,0.014,0,0,0
2024-06-11,short,1,0,639,0.567,0.403,>=L2,0.339,1,0,0
2024-06-12,long,1,0,562,0.524,0.343,>=L2,0.812,1,1,1
2024-06-12,short,1,0,649,0.501,0.181,>=L2,0.005,0,0,0
2024-06-12,long,2,1,671,0.798,0.617,>=L3,0.571,1,1,0
2024-06-13,long,1,0,558,0.552,0.335,>=L2,0.407,1,0,0
2024-06-13,short,1,0,599,0.525,0.217,>=L2,0.932,1,1,0
2024-06-13,long,2,1,776,0.964,0.747,>=L3,0.009,0,0,0
2024-06-14,long,1,0,638,0.506,0.488,>=L2,0.559,1,1,0
2024-06-17,long,1,0,604,0.59,0.546,>=L2,0.031,0,0,0
2024-06-17,short,1,0,796,0.502,0.044,>=L2,0.035,0,0,0
2024-06-18,short,1,0,591,0.527,0.243,>=L2,0.179,0,0,0
2024-06-18,long,1,0,640,0.509,0.284,>=L2,0.252,0,0,0
2024-06-19,long,1,0,579,0.62,0.544,>=L2,1.06,1,1,1
2024-06-19,long,2,1,729,1.661,1.585,>=L3,0.251,0,0,0
2024-06-19,short,1,0,759,0.781,0.076,>=L3,0.114,0,0,0
2024-06-20,long,1,0,636,0.534,0.325,>=L2,0.694,1,1,0
2024-06-21,long,1,0,555,0.593,0.554,>=L2,0.815,1,1,0
2024-06-21,short,1,0,728,0.562,0.039,>=L2,0.144,0,0,0
2024-06-24,short,1,0,543,0.601,0.503,>=L2,1.065,1,1,1
2024-06-24,long,1,0,670,0.576,0.099,>=L2,0.009,0,0,0
2024-06-24,short,2,1,727,1.508,1.409,>=L3,0.146,0,0,0
2024-06-25,long,1,0,579,0.591,0.24,>=L2,0.929,1,1,1
2024-06-26,long,1,0,555,0.677,0.537,>=L2,0.436,1,0,0
2024-06-26,long,2,1,804,0.915,0.775,>=L3,0.035,0,0,0
2024-06-27,long,1,0,547,0.505,0.276,>=L2,0.595,1,1,0
2024-06-28,short,1,0,550,0.542,0.399,>=L2,0.046,0,0,0
2024-06-28,short,2,1,679,0.608,0.445,>=L2,0.116,0,0,0
2024-07-01,long,1,0,585,0.533,0.514,>=L2,0.265,1,0,0
2024-07-01,short,1,0,758,0.594,0.019,>=L2,0.363,1,0,0
2024-07-02,short,1,0,560,0.621,0.414,>=L2,0.111,0,0,0
2024-07-02,long,1,0,575,0.625,0.207,>=L2,0.421,1,1,0
2024-07-02,short,2,1,646,0.67,0.464,>=L2,0.349,1,0,0
2024-07-03,short,1,0,576,0.518,0.351,>=L2,0.175,0,0,0
2024-07-03,long,1,0,625,0.556,0.206,>=L2,0.259,1,0,0
2024-07-04,long,1,0,601,0.502,0.401,>=L2,0.179,0,0,0
2024-07-04,short,1,0,714,0.506,0.101,>=L2,0.062,0,0,0
2024-07-04,long,2,1,808,0.642,0.541,>=L2,0.082,0,0,0
2024-07-05,short,1,0,728,0.503,0.431,>=L2,0.145,0,0,0
2024-07-09,long,1,0,622,0.827,0.561,>=L3,0.423,1,1,0
2024-07-09,short,1,0,664,1.785,1.224,>=L3,0.111,0,0,0
2024-07-09,long,2,1,808,1.03,0.561,>=L3,0.153,0,0,0
2024-07-10,short,1,0,610,0.543,0.202,>=L2,0.053,0,0,0
2024-07-11,long,1,0,595,0.66,0.341,>=L2,0.239,1,0,0
2024-07-12,short,1,0,545,0.676,0.562,>=L2,0.594,1,1,0
2024-07-12,long,1,0,642,0.598,0.114,>=L2,0.107,0,0,0
2024-07-12,short,2,1,749,0.922,0.808,>=L3,0.185,0,0,0
2024-07-15,short,1,0,541,0.519,0.444,>=L2,0.682,1,1,1
2024-07-15,long,1,0,579,0.625,0.075,>=L2,0.068,0,0,0
2024-07-15,long,2,1,605,0.65,0.075,>=L2,0.075,0,0,0
2024-07-16,short,1,0,676,0.575,0.021,>=L2,0.371,1,0,0
2024-07-17,short,1,0,533,0.959,0.891,>=L3,0.837,1,1,0
2024-07-17,long,1,0,569,0.959,0.068,>=L3,0.21,1,0,0
2024-07-17,short,2,1,692,0.959,0.891,>=L3,0.728,1,1,0
2024-07-18,long,1,0,553,0.679,0.293,>=L2,0.605,1,0,0
2024-07-18,short,1,0,623,0.758,0.466,>=L3,0.18,1,0,0
2024-07-18,long,2,1,712,0.881,0.416,>=L3,0.369,1,0,0
2024-07-19,short,1,0,564,0.577,0.454,>=L2,0.748,1,1,0
2024-07-19,short,2,1,780,1.108,0.985,>=L3,0.2,0,0,0
2024-07-22,short,1,0,546,0.535,0.38,>=L2,1.873,1,1,1
2024-07-22,long,1,0,613,0.512,0.155,>=L2,0.466,1,0,0
2024-07-22,short,2,1,699,2.385,2.23,>=L3,0.076,0,0,0
2024-07-23,long,1,0,560,0.627,0.543,>=L2,0.341,1,0,0
2024-07-26,long,1,0,550,0.546,0.222,>=L2,0.224,0,0,0
2024-07-26,short,1,0,604,0.549,0.325,>=L2,0.027,0,0,0
2024-07-26,long,2,1,627,0.703,0.378,>=L2,0.074,0,0,0
2024-07-29,short,1,0,561,0.602,0.331,>=L2,0.629,1,1,0
2024-07-29,long,1,0,723,0.502,0.271,>=L2,0.116,0,0,0
2024-07-30,long,1,0,557,0.555,0.438,>=L2,0.747,1,1,0
2024-07-30,short,1,0,581,0.573,0.135,>=L2,0.354,1,0,0
2024-07-30,long,2,1,680,0.555,0.438,>=L2,0.981,1,1,1
2024-07-31,long,1,0,566,0.5,0.428,>=L2,0.586,1,0,0
