trade_date,tse23_close,tse28_close
2021-04-09,845.71,1384.78
2021-04-12,838.62,1407.55
2021-04-13,835.95,1410.1
2021-04-14,837.78,1409.21
2021-04-15,846.74,1431.32
2021-04-16,845.87,1439.48
2021-04-19,840.3,1477.22
2021-04-20,844.41,1476.09
2021-04-22,828.2,1466.06
2021-04-23,844.58,1467.99
2021-04-26,856.91,1499.93
2021-04-27,857.0,1503.06
2021-04-28,854.41,1502.7
2021-04-29,854.52,1491.65
2021-05-03,830.51,1495.61
2021-05-04,822.1,1471.1
2021-05-05,808.98,1489.43
2021-05-06,813.57,1506.83
2021-05-07,835.21,1520.68
2021-05-10,817.11,1569.43
2021-05-11,781.39,1534.86
2021-05-12,758.3,1453.94
2021-05-13,750.09,1435.49
2021-05-14,761.17,1449.63
2021-05-17,744.1,1392.93
2021-05-18,781.11,1467.61
2021-05-19,775.9,1461.12
2021-05-20,772.47,1454.86
2021-05-21,783.26,1476.49
2021-05-24,783.9,1474.55
2021-05-25,801.8,1482.97
2021-05-26,802.36,1488.31
2021-05-27,799.41,1483.59
2021-05-28,810.81,1500.6
2021-05-31,823.95,1506.65
2021-06-02,818.43,1523.7
2021-06-03,822.63,1518.59
2021-06-04,819.09,1509.07
2021-06-07,817.45,1501.9
2021-06-08,814.62,1506.76
2021-06-09,810.15,1495.26
2021-06-10,823.49,1501.5
2021-06-11,825.99,1499.16
2021-06-15,834.08,1493.56
2021-06-16,828.96,1492.55
2021-06-17,834.25,1489.69
2021-06-18,829.76,1477.57
2021-06-21,808.76,1463.51
2021-06-22,804.22,1474.58
2021-06-23,824.25,1494.64
2021-06-24,822.41,1495.51
2021-06-25,823.94,1508.37
2021-06-28,823.35,1512.22
2021-06-29,825.58,1503.0
2021-06-30,828.05,1514.14
2021-07-01,822.03,1506.72
2021-07-02,822.64,1503.18
2021-07-05,833.4,1515.78
2021-07-06,830.4,1522.14
2021-07-07,832.46,1522.87
2021-07-08,829.83,1531.42
2021-07-09,823.65,1520.61
2021-07-12,834.84,1535.2
2021-07-13,845.83,1539.11
2021-07-14,850.27,1548.5
2021-07-15,854.76,1560.29
2021-07-16,839.3,1586.97
2021-07-19,830.04,1587.07
2021-07-20,822.88,1563.41
2021-07-21,823.53,1567.29
2021-07-22,831.63,1589.21
2021-07-23,826.02,1597.23
2021-07-26,824.31,1558.01
2021-07-27,822.14,1542.1
2021-07-28,813.3,1527.65
2021-07-29,823.56,1537.63
2021-07-30,819.21,1528.9
2021-08-02,830.21,1547.55
2021-08-03,834.64,1544.93
2021-08-04,838.58,1545.5
2021-08-05,841.13,1548.71
2021-08-06,833.99,1545.12
2021-08-09,830.92,1545.26
2021-08-10,822.78,1539.82
2021-08-11,817.37,1548.03
2021-08-12,815.61,1534.36
2021-08-13,803.65,1527.85
2021-08-16,801.65,1506.01
2021-08-17,790.93,1518.2
2021-08-18,796.55,1519.48
2021-08-19,774.61,1503.54
2021-08-20,770.92,1500.86
2021-08-23,790.2,1519.25
2021-08-24,793.11,1539.19
2021-08-25,805.79,1544.8
2021-08-26,808.27,1543.07
2021-08-27,813.95,1575.32
2021-08-30,822.78,1603.07
2021-08-31,829.14,1607.57
2021-09-01,833.44,1598.14
2021-09-02,826.15,1580.5
2021-09-03,839.01,1601.01
2021-09-06,841.58,1600.67
2021-09-07,832.57,1601.84
2021-09-08,823.38,1596.43
2021-09-09,826.19,1594.38
2021-09-10,833.28,1603.36
2021-09-13,825.37,1622.28
2021-09-14,825.24,1623.82
2021-09-15,818.23,1623.09
2021-09-16,813.31,1626.74
2021-09-17,815.6,1605.97
2021-09-22,799.63,1575.81
2021-09-23,805.44,1592.85
2021-09-24,815.84,1595.24
2021-09-27,819.12,1600.29
2021-09-28,810.12,1600.44
2021-09-29,789.93,1587.63
2021-09-30,792.05,1591.61
2021-10-01,778.75,1571.16
2021-10-04,772.52,1566.28
2021-10-05,774.22,1561.5
2021-10-06,770.27,1572.7
2021-10-07,787.47,1583.39
2021-10-08,783.74,1578.72
2021-10-12,777.18,1577.61
2021-10-13,769.41,1575.27
2021-10-14,770.85,1574.46
2021-10-15,796.41,1591.83
2021-10-18,788.78,1601.4
2021-10-19,803.36,1598.43
2021-10-20,802.65,1598.47
2021-10-21,800.72,1606.21
2021-10-22,805.88,1600.7
2021-10-25,803.4,1604.26
2021-10-27,814.58,1611.63
2021-10-28,813.84,1606.41
2021-10-29,809.45,1597.84
2021-11-01,814.61,1592.87
2021-11-02,814.15,1591.99
2021-11-03,815.85,1594.85
2021-11-04,813.65,1594.16
2021-11-05,827.84,1599.5
2021-11-08,830.81,1606.92
2021-11-09,840.38,1606.55
2021-11-10,842.47,1610.82
2021-11-11,836.58,1613.59
2021-11-12,839.72,1626.33
2021-11-15,847.68,1641.05
2021-11-16,850.02,1645.17
2021-11-17,852.78,1678.72
2021-11-18,856.38,1696.18
2021-11-19,859.94,1674.2
2021-11-22,859.22,1667.99
2021-11-23,850.85,1662.24
2021-11-24,844.67,1673.33
2021-11-25,844.47,1676.7
2021-11-26,832.26,1651.32
2021-11-29,832.5,1636.56
2021-11-30,838.49,1638.96
2021-12-01,847.33,1652.53
2021-12-02,856.02,1650.85
2021-12-03,852.98,1657.96
2021-12-06,848.49,1665.15
2021-12-07,851.43,1682.98
2021-12-08,851.48,1687.95
2021-12-09,855.6,1692.26
2021-12-10,851.84,1690.98
2021-12-13,848.78,1689.19
2021-12-14,841.97,1675.67
2021-12-15,845.51,1669.52
2021-12-16,854.19,1676.72
2021-12-17,853.22,1683.61
2021-12-20,844.22,1671.68
2021-12-21,849.76,1680.36
2021-12-22,853.29,1679.21
2021-12-23,861.08,1684.63
2021-12-24,860.96,1689.99
2021-12-27,866.3,1691.48
2021-12-28,874.88,1704.52
2021-12-29,876.19,1718.2
2021-12-30,876.16,1712.06
2022-01-03,883.88,1698.63
2022-01-04,903.09,1704.72
2022-01-05,900.28,1708.64
2022-01-06,888.9,1717.58
2022-01-07,874.78,1726.53
2022-01-10,880.31,1733.58
2022-01-11,880.98,1780.22
2022-01-12,886.71,1788.48
2022-01-13,887.51,1829.57
2022-01-14,888.91,1814.58
2022-01-17,902.26,1797.53
2022-01-18,889.99,1807.09
2022-01-19,882.5,1794.28
2022-01-20,880.88,1788.31
2022-01-21,865.46,1761.22
2022-01-24,873.79,1759.36
2022-01-25,859.76,1742.35
2022-01-26,854.42,1748.67
2022-02-07,858.53,1796.57
2022-02-08,858.63,1814.78
2022-02-09,869.25,1821.1
2022-02-10,881.37,1820.23
2022-02-11,880.24,1820.98
2022-02-14,861.0,1802.29
2022-02-15,858.42,1794.22
2022-02-16,874.72,1806.25
2022-02-17,875.02,1813.25
2022-02-18,870.25,1808.82
2022-02-21,867.23,1807.6
2022-02-22,856.45,1785.81
2022-02-23,859.04,1787.7
2022-02-24,833.44,1759.47
2022-02-25,835.83,1752.8
2022-03-01,844.95,1772.5
2022-03-02,842.32,1770.58
2022-03-03,844.01,1772.07
2022-03-04,833.56,1749.7
2022-03-07,804.49,1701.84
2022-03-08,788.76,1677.25
2022-03-09,796.82,1686.3
2022-03-10,820.32,1734.1
2022-03-11,809.63,1723.17
2022-03-14,805.88,1735.37
2022-03-15,785.67,1737.91
2022-03-16,787.13,1760.22
2022-03-18,816.62,1808.05
2022-03-21,821.2,1809.8
2022-03-22,819.94,1817.43
2022-03-23,828.26,1853.02
2022-03-24,827.98,1848.6
2022-03-25,830.95,1835.54
2022-03-28,819.56,1841.61
2022-03-29,820.73,1839.58
2022-03-30,830.97,1860.35
2022-03-31,826.8,1878.0
2022-04-01,819.24,1890.46
2022-04-06,807.72,1927.41
2022-04-07,790.37,1899.59
2022-04-08,791.35,1923.43
2022-04-11,776.23,1923.09
2022-04-12,774.4,1912.18
2022-04-13,792.5,1921.4
2022-04-14,791.88,1874.52
2022-04-15,776.14,1863.8
2022-04-18,775.29,1825.56
2022-04-19,779.52,1824.14
2022-04-20,787.74,1843.11
2022-04-21,786.48,1828.46
2022-04-22,776.64,1851.97
2022-04-25,757.73,1826.6
2022-04-26,757.5,1846.72
2022-04-27,739.15,1810.83
2022-04-28,747.0,1811.99
2022-04-29,754.85,1828.38
2022-05-03,749.92,1806.63
2022-05-04,752.82,1810.54
2022-05-05,762.55,1792.12
2022-05-06,747.08,1762.27
2022-05-09,734.22,1701.3
2022-05-10,735.54,1699.14
2022-05-11,736.03,1682.68
2022-05-12,720.44,1626.45
2022-05-13,731.1,1632.73
2022-05-16,737.78,1622.98
2022-05-17,749.05,1615.61
2022-05-18,758.95,1662.05
2022-05-19,746.29,1621.34
2022-05-20,751.66,1635.3
2022-05-23,748.56,1636.12
2022-05-24,736.97,1630.88
2022-05-25,744.29,1624.15
2022-05-26,735.6,1621.59
2022-05-27,751.23,1654.97
2022-05-30,770.38,1688.95
2022-05-31,783.4,1703.05
2022-06-01,775.45,1677.74
2022-06-02,767.43,1672.06
2022-06-06,769.95,1681.6
2022-06-07,763.94,1672.48
2022-06-08,773.16,1678.42
2022-06-09,771.33,1665.74
2022-06-10,762.1,1658.6
2022-06-13,742.36,1632.74
2022-06-14,739.23,1643.97
2022-06-15,734.89,1644.2
2022-06-16,728.15,1644.21
2022-06-17,717.27,1620.32
2022-06-20,707.17,1596.15
2022-06-21,722.89,1650.42
2022-06-22,702.62,1627.95
2022-06-23,690.74,1631.37
2022-06-24,693.98,1648.28
2022-06-27,708.39,1648.57
2022-06-28,703.18,1636.74
2022-06-29,694.42,1621.66
2022-06-30,672.12,1589.23
2022-07-01,644.77,1565.18
2022-07-04,634.0,1548.23
2022-07-05,641.33,1567.04
2022-07-06,626.04,1523.37
2022-07-07,650.23,1528.04
2022-07-08,659.34,1527.34
2022-07-11,652.87,1508.03
2022-07-12,635.53,1465.73
2022-07-13,656.17,1508.85
2022-07-14,663.35,1495.35
2022-07-15,677.56,1467.49
2022-07-18,683.87,1497.06
2022-07-19,679.15,1494.48
2022-07-20,685.19,1489.91
2022-07-21,697.6,1504.7
2022-07-22,696.97,1515.89
2022-07-25,693.56,1526.0
2022-07-26,685.85,1529.08
2022-07-27,694.27,1523.05
2022-07-28,692.33,1539.4
2022-07-29,698.46,1536.94
2022-08-01,695.09,1542.2
2022-08-02,682.31,1532.32
2022-08-03,687.67,1529.38
2022-08-04,685.65,1523.48
2022-08-05,703.03,1549.16
2022-08-08,701.07,1559.09
2022-08-09,700.6,1574.13
2022-08-10,691.97,1583.75
2022-08-11,706.51,1605.38
2022-08-12,710.74,1605.56
2022-08-15,719.09,1606.2
2022-08-16,719.72,1608.78
2022-08-17,721.13,1617.83
2022-08-18,716.64,1607.74
2022-08-19,717.88,1609.48
2022-08-22,707.57,1597.44
2022-08-23,699.8,1577.88
2022-08-24,697.71,1574.09
2022-08-25,704.2,1585.88
2022-08-26,708.17,1592.5
2022-08-29,690.92,1569.33
2022-08-30,692.4,1562.91
2022-08-31,700.66,1575.35
2022-09-01,684.18,1555.79
2022-09-02,678.75,1547.58
2022-09-05,677.35,1556.43
2022-09-06,677.74,1565.8
2022-09-07,663.43,1537.2
2022-09-08,671.06,1551.55
2022-09-12,682.95,1568.95
2022-09-13,688.64,1563.35
2022-09-14,675.52,1539.62
2022-09-16,667.84,1544.41
2022-09-19,662.82,1537.62
2022-09-20,670.13,1541.0
2022-09-21,662.73,1533.21
2022-09-22,656.45,1516.71
2022-09-23,645.37,1520.21
2022-09-26,629.73,1495.55
2022-09-27,633.14,1483.14
2022-09-28,615.71,1457.27
2022-09-29,615.78,1465.45
2022-09-30,608.58,1452.73
2022-10-03,602.21,1430.24
2022-10-04,618.74,1439.19
2022-10-05,634.18,1452.24
2022-10-06,639.75,1463.17
2022-10-07,627.63,1453.02
2022-10-11,591.22,1419.95
2022-10-12,589.48,1427.36
2022-10-13,581.2,1388.04
2022-10-14,600.87,1389.11
2022-10-17,591.15,1377.98
2022-10-18,598.73,1393.46
2022-10-19,589.35,1377.76
2022-10-20,589.54,1376.1
2022-10-21,580.8,1379.32
2022-10-24,582.0,1381.84
2022-10-25,568.43,1390.26
2022-10-26,570.68,1407.29
2022-10-27,582.14,1407.31
2022-10-28,574.91,1405.18
2022-10-31,586.21,1405.33
2022-11-01,589.1,1422.41
2022-11-02,594.43,1415.73
2022-11-03,587.57,1408.16
2022-11-07,596.9,1440.86
2022-11-08,603.92,1448.85
2022-11-09,623.52,1457.07
2022-11-10,615.4,1443.87
2022-11-11,645.75,1492.98
2022-11-14,651.33,1499.24
2022-11-15,677.87,1507.43
2022-11-16,682.66,1490.02
2022-11-17,682.86,1484.46
2022-11-18,682.83,1475.51
2022-11-21,677.59,1482.21
2022-11-22,682.9,1492.38
2022-11-23,684.27,1512.15
2022-11-24,692.74,1518.23
2022-11-25,692.05,1517.82
2022-11-28,677.71,1511.22
2022-11-29,683.39,1540.64
2022-11-30,690.7,1561.08
2022-12-01,700.5,1554.03
2022-12-02,699.31,1541.09
2022-12-05,698.88,1536.62
2022-12-06,684.98,1518.4
2022-12-07,677.26,1530.55
2022-12-08,673.59,1519.91
2022-12-09,682.59,1525.67
2022-12-12,677.18,1526.47
2022-12-13,672.21,1514.8
2022-12-14,684.45,1527.82
2022-12-15,682.84,1523.94
2022-12-16,671.15,1506.38
2022-12-19,666.51,1505.59
2022-12-20,652.32,1493.48
2022-12-21,653.71,1490.18
2022-12-22,663.1,1507.88
2022-12-23,652.59,1499.65
2022-12-26,652.96,1503.32
2022-12-27,654.82,1508.1
2022-12-28,645.67,1497.47
2022-12-29,641.79,1485.71
2022-12-30,643.47,1492.44
2023-01-03,650.32,1493.13
2023-01-04,647.92,1498.0
2023-01-05,653.61,1514.6
2023-01-06,657.75,1516.8
2023-01-09,679.91,1549.49
2023-01-10,684.28,1548.94
2023-01-12,681.21,1535.35
2023-01-13,687.83,1536.59
2023-01-16,693.03,1549.52
2023-01-17,692.21,1552.46
2023-01-30,727.95,1577.05
2023-01-31,713.25,1551.97
2023-02-01,722.99,1558.79
2023-02-02,735.6,1564.19
2023-02-03,737.34,1558.2
2023-02-06,723.79,1546.02
2023-02-07,722.7,1548.67
2023-02-08,738.92,1547.12
2023-02-09,738.31,1545.34
2023-02-10,738.87,1549.48
2023-02-13,734.48,1563.09
2023-02-14,739.8,1572.5
2023-02-15,725.19,1558.7
2023-02-16,731.53,1562.14
2023-02-17,724.7,1573.44
2023-02-20,726.7,1588.39
2023-02-21,727.64,1573.5
2023-02-22,717.47,1571.12
2023-02-23,729.9,1574.82
2023-03-01,733.63,1562.05
2023-03-02,732.46,1557.46
2023-03-03,732.41,1555.4
2023-03-06,740.98,1566.8
2023-03-07,745.21,1573.78
2023-03-08,742.94,1574.46
2023-03-09,741.98,1564.6
2023-03-10,730.04,1542.05
2023-03-13,732.87,1533.24
2023-03-14,723.27,1508.08
2023-03-15,726.17,1502.84
2023-03-16,720.25,1474.11
2023-03-17,733.96,1482.66
2023-03-21,736.79,1490.17
2023-03-22,751.21,1511.99
2023-03-23,757.05,1522.16
2023-03-24,760.67,1517.69
2023-03-27,753.73,1517.2
2023-03-28,744.64,1519.82
2023-03-29,747.95,1527.73
2023-03-30,755.15,1522.08
2023-03-31,755.86,1529.59
2023-04-06,751.53,1532.69
2023-04-07,751.61,1533.28
2023-04-10,752.47,1539.37
2023-04-11,752.76,1546.24
2023-04-12,751.64,1550.69
2023-04-13,741.08,1554.36
2023-04-14,747.81,1567.6
2023-04-17,749.78,1563.58
2023-04-18,744.15,1565.63
2023-04-19,738.33,1559.59
2023-04-20,736.76,1554.91
2023-04-21,730.44,1554.94
2023-04-24,729.59,1559.76
2023-04-25,714.79,1552.71
2023-04-26,712.46,1557.28
2023-04-27,716.0,1553.4
2023-04-28,725.36,1562.25
2023-05-02,728.14,1567.94
2023-05-03,724.01,1563.66
2023-05-04,726.3,1570.91
2023-05-05,728.01,1573.87
2023-05-08,732.14,1580.33
2023-05-09,735.65,1585.5
2023-05-10,728.71,1586.67
2023-05-11,722.58,1587.43
2023-05-12,722.32,1570.59
2023-05-15,720.17,1580.17
2023-05-16,730.57,1594.74
2023-05-17,743.78,1609.36
2023-05-18,754.23,1622.91
2023-05-19,758.75,1632.66
2023-05-22,757.68,1635.58
2023-05-23,758.3,1634.42
2023-05-24,755.53,1630.72
2023-05-25,771.17,1611.3
2023-05-26,790.04,1610.02
2023-05-29,797.58,1620.43
2023-05-30,797.27,1620.69
2023-05-31,793.72,1615.86
2023-06-01,788.53,1610.15
2023-06-02,799.61,1617.91
2023-06-05,796.72,1636.61
2023-06-06,798.73,1639.27
2023-06-07,808.56,1647.76
2023-06-08,796.95,1640.28
2023-06-09,806.64,1646.2
2023-06-12,814.56,1639.72
2023-06-13,834.45,1640.54
2023-06-14,833.82,1644.34
2023-06-15,839.16,1640.82
2023-06-16,836.27,1628.92
2023-06-19,834.55,1636.63
2023-06-20,828.44,1637.96
2023-06-21,828.82,1643.03
2023-06-26,819.68,1635.74
2023-06-27,809.92,1630.7
2023-06-28,813.12,1633.91
2023-06-29,814.14,1631.36
2023-06-30,816.19,1625.96
2023-07-03,825.75,1634.26
2023-07-04,832.81,1628.97
2023-07-05,827.94,1628.76
2023-07-06,812.22,1600.61
2023-07-07,807.81,1593.44
2023-07-10,806.8,1598.85
2023-07-11,822.15,1624.28
2023-07-12,827.82,1633.06
2023-07-13,837.4,1626.98
2023-07-14,849.97,1647.72
2023-07-17,851.81,1670.93
2023-07-18,846.08,1676.03
2023-07-19,840.29,1664.18
2023-07-20,840.94,1669.26
2023-07-21,832.97,1662.62
2023-07-24,836.43,1651.21
2023-07-25,845.67,1662.72
2023-07-26,840.38,1685.71
2023-07-27,843.0,1700.24
2023-07-28,848.13,1694.62
2023-07-31,837.2,1695.81
2023-08-01,838.91,1714.93
2023-08-02,820.12,1686.72
2023-08-04,816.78,1679.36
2023-08-07,828.16,1689.56
2023-08-09,821.22,1689.22
2023-08-10,806.77,1683.39
2023-08-11,804.68,1673.35
2023-08-15,804.03,1628.81
2023-08-16,808.37,1606.08
2023-08-17,813.32,1600.51
2023-08-18,802.99,1604.9
2023-08-21,802.43,1614.35
2023-08-22,808.55,1607.44
2023-08-23,819.03,1606.36
2023-08-24,833.17,1613.17
2023-08-25,812.49,1604.13
2023-08-28,812.99,1623.07
2023-08-29,818.32,1632.78
2023-08-30,823.98,1635.83
2023-08-31,819.87,1616.37
2023-09-01,817.2,1630.85
2023-09-04,825.39,1637.21
2023-09-05,825.81,1631.07
2023-09-06,825.78,1616.96
2023-09-07,818.14,1618.18
2023-09-08,812.87,1628.12
2023-09-11,802.54,1631.09
2023-09-12,811.15,1638.51
2023-09-13,809.94,1642.36
2023-09-14,823.08,1661.5
2023-09-15,831.78,1654.74
2023-09-18,815.27,1655.12
2023-09-19,811.56,1653.88
2023-09-20,805.57,1645.51
2023-09-21,795.19,1621.93
2023-09-22,796.65,1622.0
2023-09-25,801.88,1631.77
2023-09-26,792.18,1619.38
2023-09-27,795.27,1618.72
2023-09-28,798.12,1621.42
2023-10-02,813.38,1620.15
2023-10-03,808.74,1610.82
2023-10-04,800.42,1588.62
2023-10-05,810.22,1603.99
2023-10-06,813.3,1617.86
2023-10-11,820.9,1650.27
2023-10-12,829.29,1660.28
2023-10-13,828.89,1645.6
2023-10-16,819.18,1650.8
2023-10-17,820.65,1645.96
2023-10-18,805.62,1647.93
2023-10-19,809.87,1633.26
2023-10-20,813.64,1617.71
2023-10-23,800.97,1603.75
2023-10-24,804.59,1605.19
2023-10-25,806.76,1605.54
2023-10-26,788.94,1591.93
2023-10-27,790.97,1605.46
2023-10-30,793.32,1592.56
2023-10-31,784.15,1595.24
2023-11-01,786.0,1600.6
2023-11-02,808.88,1619.6
2023-11-03,812.06,1639.46
2023-11-06,819.36,1646.62
2023-11-07,822.91,1643.55
2023-11-08,827.22,1642.95
2023-11-09,827.57,1642.9
2023-11-10,824.67,1641.57
2023-11-13,836.7,1645.61
2023-11-14,840.67,1651.51
2023-11-15,849.3,1672.16
2023-11-16,849.39,1681.46
2023-11-17,851.87,1684.35
2023-11-20,852.25,1685.28
2023-11-21,863.18,1707.88
2023-11-22,856.28,1702.88
2023-11-23,854.96,1700.06
2023-11-24,854.1,1698.98
2023-11-27,844.25,1692.74
2023-11-28,855.03,1704.89
2023-11-29,859.09,1697.1
2023-11-30,861.96,1710.28
2023-12-01,863.55,1695.78
2023-12-04,859.5,1701.15
2023-12-05,853.42,1696.04
2023-12-06,854.86,1704.14
2023-12-07,851.05,1693.16
2023-12-08,857.8,1701.43
2023-12-11,861.0,1699.74
2023-12-12,863.19,1703.51
2023-12-13,867.18,1700.17
2023-12-14,875.91,1728.8
2023-12-15,875.91,1721.89
2023-12-18,873.96,1716.08
2023-12-19,871.02,1703.8
2023-12-20,874.96,1693.93
2023-12-21,868.94,1687.79
2023-12-22,874.23,1689.34
2023-12-25,875.85,1694.06
2023-12-26,884.19,1705.72
2023-12-27,893.34,1716.45
2023-12-28,893.05,1726.88
2023-12-29,895.28,1725.47
2024-01-02,888.3,1722.5
2024-01-03,870.59,1701.1
2024-01-04,868.9,1702.24
2024-01-05,866.21,1702.7
2024-01-08,869.35,1713.4
2024-01-09,870.58,1703.84
2024-01-10,868.61,1697.45
2024-01-11,874.15,1701.37
2024-01-12,871.73,1695.68
2024-01-16,867.68,1669.59
2024-01-17,861.16,1643.08
2024-01-18,865.66,1649.08
2024-01-19,899.25,1661.25
2024-01-22,908.94,1662.86
2024-01-23,911.12,1668.75
2024-01-24,909.07,1673.19
2024-01-25,919.29,1675.94
2024-01-26,916.38,1689.02
2024-01-29,923.4,1691.39
2024-01-30,921.08,1675.03
2024-01-31,909.66,1677.83
2024-02-01,910.46,1689.28
2024-02-02,919.33,1685.95
2024-02-05,925.17,1675.33
2024-02-15,967.66,1682.09
2024-02-16,960.36,1689.65
2024-02-19,957.4,1706.2
2024-02-20,965.89,1711.92
2024-02-21,959.69,1705.25
2024-02-22,972.07,1708.98
2024-02-23,977.08,1700.96
2024-02-26,980.19,1700.9
2024-02-27,974.13,1705.7
2024-02-29,975.71,1725.53
2024-03-01,975.57,1716.56
2024-03-04,1004.41,1717.81
2024-03-05,1011.38,1719.63
2024-03-06,1018.54,1729.76
2024-03-07,1033.87,1740.05
2024-03-08,1043.49,1753.64
2024-03-11,1035.78,1761.42
2024-03-12,1045.9,1773.96
2024-03-13,1046.55,1792.89
2024-03-14,1042.87,1826.24
2024-03-15,1026.84,1816.27
2024-03-18,1041.97,1806.13
2024-03-19,1041.29,1803.1
2024-03-20,1037.27,1791.85
2024-03-21,1062.9,1822.76
2024-03-22,1067.23,1816.78
2024-03-25,1061.83,1811.08
2024-03-26,1055.52,1823.22
2024-03-27,1058.75,1829.8
2024-03-28,1056.58,1820.57
2024-03-29,1066.28,1835.02
2024-04-01,1058.19,1826.53
2024-04-02,1077.45,1825.18
2024-04-03,1070.38,1803.18
2024-04-08,1072.77,1820.14
2024-04-09,1095.36,1838.93
2024-04-10,1092.72,1832.24
2024-04-11,1093.38,1832.71
2024-04-12,1091.26,1820.9
2024-04-15,1070.4,1819.28
2024-04-16,1040.61,1777.67
2024-04-17,1059.01,1787.74
2024-04-18,1061.2,1802.67
2024-04-19,1008.64,1772.58
2024-04-22,993.71,1803.78
2024-04-23,1005.64,1813.46
2024-04-24,1044.61,1814.43
2024-04-25,1025.82,1796.79
2024-04-26,1043.31,1804.25
2024-04-29,1060.55,1865.05
2024-04-30,1055.96,1858.49
2024-05-02,1040.81,1865.2
2024-05-03,1049.22,1870.32
2024-05-06,1059.16,1911.37
2024-05-07,1071.27,1908.13
2024-05-08,1075.8,1908.82
2024-05-09,1069.08,1896.8
2024-05-10,1071.6,1948.76
2024-05-13,1082.35,1939.4
2024-05-14,1094.14,1918.02
2024-05-15,1103.48,1948.63
2024-05-16,1109.93,1963.03
2024-05-17,1105.92,1974.18
2024-05-20,1105.48,1983.72
2024-05-21,1109.01,1957.18
2024-05-22,1132.71,1966.08
2024-05-23,1143.38,1951.77
2024-05-24,1140.09,1941.66
2024-05-27,1155.11,1950.67
2024-05-28,1156.43,1953.5
2024-05-29,1147.14,1919.19
2024-05-30,1127.02,1905.67
2024-05-31,1108.28,1927.34
2024-06-03,1133.82,1938.68
2024-06-04,1122.17,1927.19
2024-06-05,1131.3,1931.6
2024-06-06,1160.97,1956.27
2024-06-11,1151.38,1975.71
2024-06-12,1174.82,1964.27
2024-06-13,1193.57,1969.29
2024-06-14,1203.31,1976.95
2024-06-17,1203.62,1973.47
2024-06-18,1220.41,1999.57
2024-06-19,1254.59,2009.57
2024-06-20,1265.75,2019.74
2024-06-21,1254.47,2022.93
2024-06-24,1221.96,2030.54
2024-06-25,1225.18,2033.27
2024-06-26,1237.66,2010.91
2024-06-27,1234.25,2001.15
2024-06-28,1242.61,2011.45
2024-07-01,1243.4,2018.51
2024-07-02,1230.84,2022.71
2024-07-03,1246.01,2079.95
2024-07-04,1270.27,2081.73
2024-07-05,1273.32,2087.98
2024-07-08,1299.67,2103.35
2024-07-09,1304.9,2097.34
2024-07-10,1308.59,2128.25
2024-07-11,1335.46,2153.41
2024-07-12,1296.81,2159.55
2024-07-15,1295.06,2132.22
2024-07-16,1305.36,2130.82
2024-07-17,1286.12,2120.71
2024-07-18,1256.41,2122.89
2024-07-19,1224.54,2078.42
2024-07-22,1185.28,2038.68
2024-07-23,1224.29,2075.01
2024-07-26,1171.95,2048.66
2024-07-29,1175.59,2074.11
2024-07-30,1179.89,2055.6
2024-07-31,1176.29,2076.29
2024-08-01,1205.01,2089.03
2024-08-02,1139.03,2055.25
2024-08-05,1035.85,1912.8
2024-08-06,1083.88,1943.32
2024-08-07,1131.63,1978.69
2024-08-08,1105.95,1957.78
2024-08-09,1141.79,2011.55
2024-08-12,1159.62,2027.53
2024-08-13,1163.47,2017.54
2024-08-14,1175.86,2043.27
2024-08-15,1168.5,2022.06
2024-08-16,1197.41,2061.97
2024-08-19,1204.14,2044.05
2024-08-20,1205.23,2047.91
2024-08-21,1190.64,2045.66
2024-08-22,1185.61,2032.9
2024-08-23,1186.95,2034.14
2024-08-26,1187.84,2073.46
2024-08-27,1183.58,2059.59
2024-08-28,1199.39,2055.89
2024-08-29,1188.43,2041.52
2024-08-30,1189.39,2052.59
2024-09-02,1188.18,2066.08
2024-09-03,1180.67,2050.76
2024-09-04,1119.86,1998.55
2024-09-05,1124.84,2020.65
2024-09-06,1140.86,2039.4
2024-09-09,1123.52,2020.54
2024-09-10,1119.77,2027.37
2024-09-11,1117.68,2011.39
2024-09-12,1160.42,2023.27
2024-09-13,1164.62,2031.0
2024-09-16,1168.87,2036.12
2024-09-18,1154.33,2035.11
2024-09-19,1175.84,2061.52
2024-09-20,1185.14,2070.15
2024-09-23,1193.06,2089.51
2024-09-24,1202.83,2096.13
2024-09-25,1222.75,2105.44
2024-09-26,1230.95,2111.05
2024-09-27,1222.32,2094.35
2024-09-30,1179.95,2082.29
2024-10-01,1193.04,2083.91
2024-10-04,1192.29,2070.13
2024-10-07,1219.12,2095.38
2024-10-08,1217.69,2083.12
2024-10-09,1227.13,2072.62
2024-10-11,1248.35,2075.82
2024-10-14,1252.57,2080.86
2024-10-15,1276.23,2108.58
2024-10-16,1256.24,2086.79
2024-10-17,1254.54,2104.83
2024-10-18,1285.24,2132.99
2024-10-21,1292.65,2097.67
2024-10-22,1291.92,2116.75
2024-10-23,1279.78,2094.79
2024-10-24,1270.95,2085.53
2024-10-25,1281.07,2094.26
2024-10-28,1268.71,2091.79
2024-10-29,1252.84,2079.22
2024-10-30,1244.77,2079.72
2024-11-01,1240.34,2066.21
2024-11-04,1253.23,2092.86
2024-11-05,1261.36,2095.97
2024-11-06,1273.08,2081.23
2024-11-07,1284.42,2094.26
2024-11-08,1296.88,2097.85
2024-11-11,1295.79,2093.29
