date,side,reentry_idx,is_reset,group,entry_min,entry,ema,mfe_L,mae_L,reach_L3,reach_L4,reach_L5
2022-01-07,short,1,0,A_first_single,639,18179.0,138.3,0.311,0.419,0,0,0
2022-01-07,long,1,0,A_first_single,665,18217.0,138.3,0.08,0.557,0,0,0
2022-01-10,long,1,0,A_first_single,564,18128.0,159.7,0.852,0.113,1,1,1
2022-01-11,short,1,0,A_first_single,550,18174.0,167.5,0.43,0.722,1,0,0
2022-01-11,long,1,0,A_first_single,623,18204.0,167.5,0.543,0.185,1,1,0
2022-01-12,short,1,0,A_first_single,594,18307.0,170.0,0.212,0.424,1,0,0
2022-01-13,long,1,0,A_first_single,592,18435.0,167.1,0.066,0.425,0,0,0
2022-01-13,short,1,0,A_first_single,605,18406.0,167.1,0.251,0.239,1,0,0
2022-01-14,short,1,0,A_first_single,561,18358.0,162.7,0.848,0.203,1,1,1
2022-01-14,long,1,0,A_first_single,627,18301.0,162.7,0.553,0.277,1,1,0
2022-01-17,long,1,0,B_first_multi,565,18462.0,179.6,0.418,0.067,1,0,0
2022-01-17,long,2,1,C_reset,681,18487.0,179.6,0.278,0.039,1,0,0
2022-01-18,long,1,0,A_first_single,591,18567.0,176.8,0.091,1.244,0,0,0
2022-01-19,long,1,0,A_first_single,555,18315.0,182.4,0.164,0.576,0,0,0
2022-01-19,short,1,0,A_first_single,680,18267.0,182.4,0.312,0.016,1,0,0
2022-01-20,long,1,0,A_first_single,577,18165.0,177.9,0.59,0.298,1,1,0
2022-01-21,short,1,0,A_first_single,548,17998.0,179.0,0.905,0.095,1,1,0
2022-01-21,long,1,0,A_first_single,639,17942.0,179.0,0.039,0.592,0,0,0
2022-01-21,short,1,0,A_first_single,649,17908.0,179.0,0.402,0.196,1,1,0
2022-01-24,short,1,0,A_first_single,571,17735.0,182.3,0.06,1.306,0,0,0
2022-01-24,long,1,0,A_first_single,607,17818.0,182.3,0.85,0.038,1,1,1
2022-01-25,short,1,0,A_first_single,548,17702.0,190.7,0.65,0.33,1,1,0
2022-01-25,long,1,0,A_first_single,573,17739.0,190.7,0.063,0.844,0,0,0
2022-01-25,short,1,0,A_first_single,585,17647.0,190.7,0.362,0.488,1,1,0
2022-01-25,long,1,0,A_first_single,598,17697.0,190.7,0.068,0.624,0,0,0
2022-01-25,short,1,0,A_first_single,629,17633.0,190.7,0.288,0.262,1,0,0
2022-01-26,long,1,0,A_first_single,556,17678.0,193.5,0.408,0.326,1,0,0
2022-02-07,long,1,0,A_first_single,579,17798.0,189.4,0.539,0.554,1,0,0
2022-02-07,short,1,0,A_first_single,591,17751.0,189.4,0.306,0.787,1,0,0
2022-02-08,long,1,0,A_first_single,558,18016.0,191.1,0.162,0.492,0,0,0
2022-02-10,short,1,0,A_first_single,579,18160.0,178.5,0.151,1.008,0,0,0
2022-02-10,long,1,0,A_first_single,683,18227.0,178.5,0.633,0.118,1,1,0
2022-02-11,long,1,0,A_first_single,627,18268.0,181.2,0.121,0.182,0,0,0
2022-02-14,short,1,0,A_first_single,560,18024.0,174.3,0.516,0.161,1,1,0
2022-02-15,long,1,0,A_first_single,543,17994.0,176.5,0.561,0.459,1,1,0
2022-02-16,long,1,0,A_first_single,659,18228.0,179.7,0.095,0.49,0,0,0
2022-02-18,long,1,0,A_first_single,570,18122.0,171.8,0.768,0.006,1,1,1
2022-02-21,long,1,0,A_first_single,545,18090.0,176.0,0.864,0.08,1,1,1
2022-02-22,short,1,0,A_first_single,559,17908.0,185.1,0.729,0.362,1,1,1
2022-02-24,short,1,0,A_first_single,552,17809.0,188.7,1.605,0.217,1,1,1
2022-02-24,long,1,0,A_first_single,597,17828.0,188.7,0.074,1.706,0,0,0
2022-02-24,short,1,0,A_first_single,658,17746.0,188.7,1.272,0.095,1,1,1
2022-02-25,short,1,0,A_first_single,584,17572.0,203.5,0.29,0.344,1,0,0
2022-02-25,long,1,0,A_first_single,628,17584.0,203.5,0.26,0.241,0,0,0
2022-02-25,short,1,0,A_first_single,650,17560.0,203.5,0.113,0.378,0,0,0
2022-03-01,long,1,0,A_first_single,550,17787.0,202.2,0.767,0.099,1,1,1
2022-03-04,long,1,0,A_first_single,537,17634.0,190.4,0.809,0.0,1,1,1
2022-03-07,short,1,0,A_first_single,552,17259.0,197.6,1.052,0.076,1,1,1
2022-03-07,long,1,0,A_first_single,625,17148.0,197.6,0.197,0.491,0,0,0
2022-03-07,short,1,0,A_first_single,669,17087.0,197.6,0.182,0.506,0,0,0
2022-03-08,short,1,0,A_first_single,542,16875.0,212.5,0.847,0.861,1,1,0
2022-03-08,short,1,0,A_first_single,592,17008.0,212.5,1.473,0.113,1,1,1
2022-03-09,long,1,0,A_first_single,581,16959.0,226.9,0.282,0.295,0,0,0
2022-03-10,long,1,0,A_first_single,572,17398.0,220.3,0.263,0.25,1,0,0
2022-03-11,short,1,0,A_first_single,571,17275.0,217.1,0.484,0.088,1,1,0
2022-03-14,short,1,0,A_first_single,601,17262.0,217.1,0.516,0.101,1,0,0
2022-03-15,long,1,0,A_first_single,642,16961.0,215.5,0.009,0.464,0,0,0
2022-03-16,short,1,0,A_first_single,554,16981.0,226.8,0.794,0.097,1,1,1
2022-03-17,short,1,0,A_first_single,599,17282.0,232.6,0.009,0.808,0,0,0
2022-03-17,long,1,0,A_first_single,628,17375.0,232.6,0.408,0.168,1,0,0
2022-03-18,short,1,0,A_first_single,652,17329.0,230.3,0.148,0.413,0,0,0
2022-03-21,long,1,0,A_first_single,552,17546.0,222.5,0.139,0.422,0,0,0
2022-03-23,long,1,0,A_first_single,657,17724.0,202.6,0.035,0.563,0,0,0
2022-03-25,short,1,0,B_first_multi,576,17630.0,189.9,0.132,0.269,0,0,0
2022-03-25,short,2,1,C_reset,619,17643.0,189.9,0.2,0.126,0,0,0
2022-03-25,short,3,1,C_reset,679,17633.0,189.9,0.147,0.179,0,0,0
2022-03-28,short,1,0,A_first_single,535,17431.0,184.6,0.688,0.401,1,1,0
2022-03-28,long,1,0,A_first_single,660,17403.0,184.6,0.552,0.005,1,1,0
2022-03-31,short,1,0,A_first_single,609,17694.0,170.9,0.415,0.287,1,0,0
2022-04-01,long,1,0,A_first_single,569,17508.0,169.0,0.349,0.166,1,0,0
2022-04-06,short,1,0,B_first_multi,543,17369.0,167.5,0.251,0.83,1,0,0
2022-04-06,short,2,1,C_reset,595,17380.0,167.5,0.048,0.764,0,0,0
2022-04-06,long,1,0,A_first_single,633,17423.0,167.5,0.507,0.03,1,1,0
2022-04-07,long,1,0,A_first_single,591,17371.0,168.8,0.036,1.469,0,0,0
2022-04-07,short,1,0,A_first_single,679,17264.0,168.8,0.835,0.053,1,1,1
2022-04-08,long,1,0,A_first_single,660,17250.0,177.9,0.382,0.202,1,0,0
2022-04-11,short,1,0,A_first_single,577,17198.0,175.1,1.268,0.0,1,1,1
2022-04-12,long,1,0,A_first_single,557,16988.0,189.1,0.423,0.312,1,0,0
2022-04-13,long,1,0,A_first_single,547,17161.0,186.5,0.858,0.204,1,1,1
2022-04-14,short,1,0,A_first_single,593,17272.0,192.6,0.109,0.228,0,0,0
2022-04-15,long,1,0,A_first_single,561,17097.0,183.8,0.044,0.745,0,0,0
2022-04-15,short,1,0,A_first_single,617,16999.0,183.8,0.212,0.136,1,0,0
2022-04-18,long,1,0,A_first_single,557,16939.0,181.3,0.309,0.695,1,0,0
2022-04-18,short,1,0,A_first_single,619,16900.0,181.3,0.48,0.182,1,1,0
2022-04-19,long,1,0,A_first_single,575,17116.0,181.4,0.028,0.706,0,0,0
2022-04-19,short,1,0,A_first_single,641,17041.0,181.4,0.292,0.237,1,0,0
2022-04-20,short,1,0,A_first_single,601,16975.0,176.8,0.136,0.605,0,0,0
2022-04-21,short,1,0,A_first_single,669,17131.0,172.5,0.238,0.081,1,0,0
2022-04-22,long,1,0,A_first_single,557,16899.0,168.6,0.593,0.249,1,1,0
2022-04-25,short,1,0,A_first_single,556,16639.0,169.3,0.774,0.041,1,1,1
2022-04-25,long,1,0,A_first_single,683,16600.0,169.3,0.006,0.543,0,0,0
2022-04-26,short,1,0,A_first_single,583,16594.0,174.7,0.349,0.349,1,0,0
2022-04-26,long,1,0,A_first_single,681,16642.0,174.7,0.074,0.481,0,0,0
2022-04-27,long,1,0,A_first_single,573,16278.0,170.5,0.387,0.692,1,0,0
2022-04-27,short,1,0,A_first_single,613,16239.0,170.5,0.463,0.616,1,0,0
2022-04-27,long,1,0,A_first_single,649,16250.0,170.5,0.551,0.088,1,1,0
2022-04-28,short,1,0,A_first_single,573,16244.0,171.8,0.14,1.001,0,0,0
2022-04-28,long,1,0,A_first_single,598,16317.0,171.8,0.576,0.047,1,1,0
2022-04-29,short,1,0,A_first_single,618,16552.0,174.1,0.327,0.287,1,0,0
2022-05-03,short,1,0,A_first_single,559,16476.0,170.8,0.246,0.252,1,0,0
2022-05-04,long,1,0,A_first_single,554,16574.0,167.5,0.024,0.507,0,0,0
2022-05-04,short,1,0,A_first_single,662,16511.0,167.5,0.131,0.119,0,0,0
2022-05-05,short,1,0,A_first_single,631,16704.0,161.1,0.366,0.068,1,0,0
2022-05-06,short,1,0,A_first_single,597,16286.0,158.2,0.126,0.594,0,0,0
2022-05-09,short,1,0,A_first_single,548,16116.0,154.0,0.656,0.286,1,1,0
2022-05-10,long,1,0,A_first_single,555,15818.0,156.4,1.452,0.352,1,1,1
2022-05-10,long,1,0,A_first_single,588,15849.0,156.4,1.253,0.026,1,1,1
2022-05-11,short,1,0,A_first_single,599,15931.0,171.5,0.064,0.741,0,0,0
2022-05-11,long,1,0,A_first_single,633,15992.0,171.5,0.385,0.076,1,0,0
2022-05-12,long,1,0,A_first_single,596,15875.0,169.5,0.088,1.575,0,0,0
2022-05-12,short,1,0,A_first_single,658,15797.0,169.5,1.115,0.118,1,1,1
2022-05-13,long,1,0,A_first_single,612,15814.0,180.2,0.222,0.155,0,0,0
2022-05-16,short,1,0,A_first_single,609,15954.0,173.7,0.616,0.029,1,1,0
2022-05-17,long,1,0,A_first_single,584,16059.0,175.9,0.21,0.301,1,0,0
2022-05-19,short,1,0,B_first_multi,573,15876.0,167.3,0.335,0.532,1,0,0
2022-05-19,short,2,1,C_reset,668,15892.0,167.3,0.072,0.436,0,0,0
2022-05-19,long,1,0,A_first_single,683,15897.0,167.3,0.406,0.018,1,0,0
2022-05-20,long,1,0,A_first_single,573,16100.0,165.2,0.272,0.23,1,0,0
2022-05-23,short,1,0,A_first_single,562,16175.0,162.0,0.611,0.253,1,1,0
2022-05-23,long,1,0,A_first_single,642,16157.0,162.0,0.364,0.197,1,0,0
2022-05-24,short,1,0,A_first_single,627,16057.0,164.4,0.87,0.024,1,1,1
2022-05-25,long,1,0,A_first_single,609,16072.0,171.8,0.431,0.285,1,1,0
2022-05-26,short,1,0,A_first_single,575,16099.0,172.4,0.992,0.0,1,1,1
2022-05-27,long,1,0,A_first_single,573,16202.0,180.4,0.238,0.161,1,0,0
2022-05-30,long,1,0,A_first_single,579,16476.0,177.0,0.61,0.045,1,1,0
2022-05-31,long,1,0,A_first_single,637,16550.0,178.5,0.93,0.045,1,1,1
2022-06-01,long,1,0,A_first_single,586,16712.0,185.9,0.231,0.646,1,0,0
2022-06-01,short,1,0,A_first_single,667,16650.0,185.9,0.312,0.221,1,0,0
2022-06-02,long,1,0,A_first_single,647,16534.0,183.7,0.278,0.109,0,0,0
2022-06-06,short,1,0,A_first_single,558,16531.0,177.1,0.384,0.661,1,1,0
2022-06-06,long,1,0,A_first_single,620,16559.0,177.1,0.503,0.09,1,1,0
2022-06-07,short,1,0,A_first_single,572,16416.0,177.8,0.056,0.585,0,0,0
2022-06-07,long,1,0,A_first_single,680,16498.0,177.8,0.124,0.281,0,0,0
2022-06-08,long,1,0,A_first_single,568,16646.0,172.8,0.272,0.162,1,0,0
2022-06-10,long,1,0,A_first_single,587,16426.0,161.2,0.372,0.118,1,0,0
2022-06-13,short,1,0,B_first_multi,549,16050.0,158.8,0.359,0.126,1,0,0
2022-06-13,short,2,1,C_reset,590,16027.0,158.8,0.214,0.239,1,0,0
2022-06-14,short,1,0,A_first_single,567,15891.0,155.7,0.321,1.137,1,0,0
2022-06-14,long,1,0,A_first_single,615,15913.0,155.7,0.995,0.289,1,1,1
2022-06-15,long,1,0,A_first_single,571,16084.0,162.5,0.074,0.585,0,0,0
2022-06-16,short,1,0,A_first_single,591,15690.0,157.2,1.959,0.083,1,1,1
2022-06-17,long,1,0,A_first_single,555,15236.0,182.5,0.351,0.542,0,0,0
2022-06-17,short,1,0,A_first_single,568,15221.0,182.5,0.46,0.433,1,0,0
2022-06-17,long,1,0,A_first_single,587,15275.0,182.5,0.137,0.756,0,0,0
2022-06-17,short,1,0,A_first_single,627,15194.0,182.5,0.312,0.373,1,0,0
2022-06-20,short,1,0,A_first_single,577,15105.0,180.7,0.769,0.216,1,1,1
2022-06-20,long,1,0,A_first_single,674,15075.0,180.7,0.382,0.603,1,0,0
2022-06-21,long,1,0,A_first_single,608,15237.0,188.7,0.662,0.196,1,1,1
2022-06-22,short,1,0,A_first_single,572,15209.0,194.3,1.158,0.046,1,1,1
2022-06-23,short,1,0,A_first_single,552,15060.0,207.7,1.233,0.12,1,1,1
2022-06-23,long,1,0,A_first_single,568,15019.0,207.7,0.318,1.035,1,0,0
2022-06-23,short,1,0,A_first_single,588,14966.0,207.7,0.78,0.149,1,1,1
2022-06-24,long,1,0,A_first_single,563,15104.0,220.4,0.172,0.658,0,0,0
2022-06-24,short,1,0,A_first_single,677,15037.0,220.4,0.354,0.113,1,0,0
2022-06-27,long,1,0,A_first_single,566,15289.0,216.8,0.512,0.115,1,0,0
2022-06-28,short,1,0,A_first_single,574,15207.0,215.1,0.516,0.13,1,0,0
2022-06-29,long,1,0,A_first_single,576,15095.0,214.4,0.089,0.471,0,0,0
2022-06-29,short,1,0,A_first_single,685,15022.0,214.4,0.07,0.205,0,0,0
2022-06-30,short,1,0,A_first_single,556,14789.0,206.8,0.866,0.024,1,1,1
2022-07-01,short,1,0,A_first_single,557,14555.0,219.0,1.95,0.306,1,1,1
2022-07-01,long,1,0,A_first_single,572,14551.0,219.0,0.078,1.932,0,0,0
2022-07-01,short,1,0,A_first_single,582,14525.0,219.0,1.813,0.196,1,1,1
2022-07-04,long,1,0,A_first_single,563,14192.0,252.8,0.368,0.661,1,0,0
2022-07-04,short,1,0,A_first_single,628,14167.0,252.8,0.562,0.142,1,1,0
2022-07-04,long,1,0,A_first_single,671,14168.0,252.8,0.099,0.566,0,0,0
2022-07-05,short,1,0,A_first_single,572,14279.0,256.1,1.187,0.043,1,1,1
2022-07-06,short,1,0,A_first_single,588,14064.0,275.0,0.749,0.295,1,1,1
2022-07-07,long,1,0,A_first_single,572,13944.0,285.1,1.231,0.246,1,1,1
2022-07-08,long,1,0,A_first_single,611,14466.0,302.0,0.033,0.669,0,0,0
2022-07-08,short,1,0,A_first_single,670,14314.0,302.0,0.017,0.318,0,0,0
2022-07-11,short,1,0,A_first_single,568,14352.0,294.3,0.418,0.197,1,0,0
2022-07-12,short,1,0,A_first_single,556,14024.0,291.7,0.596,0.072,1,1,0
2022-07-14,long,1,0,A_first_single,591,14242.0,281.9,0.692,0.085,1,1,0
2022-07-15,long,1,0,A_first_single,618,14484.0,285.0,0.203,0.102,1,0,0
2022-07-19,long,1,0,A_first_single,577,14683.0,263.8,0.053,0.171,0,0,0
2022-07-22,short,1,0,A_first_single,647,14751.0,245.2,0.086,0.167,0,0,0
2022-07-25,long,1,0,A_first_single,661,14798.0,233.6,0.201,0.068,0,0,0
2022-07-26,short,1,0,A_first_single,603,14662.0,226.3,0.053,0.252,0,0,0
2022-07-27,short,1,0,A_first_single,590,14649.0,217.9,0.156,0.693,0,0,0
2022-07-28,short,1,0,A_first_single,566,14851.0,214.7,0.303,0.084,1,0,0
2022-08-01,short,1,0,A_first_single,559,14840.0,201.3,0.025,0.497,0,0,0
2022-08-01,long,1,0,A_first_single,590,14894.0,201.3,0.229,0.204,0,0,0
2022-08-02,short,1,0,A_first_single,550,14672.0,195.0,0.426,0.256,1,0,0
2022-08-02,long,1,0,A_first_single,647,14675.0,195.0,0.036,0.308,0,0,0
2022-08-03,long,1,0,A_first_single,555,14710.0,194.5,0.087,0.463,0,0,0
2022-08-03,short,1,0,A_first_single,570,14623.0,194.5,0.015,0.411,0,0,0
2022-08-04,short,1,0,A_first_single,671,14588.0,188.6,0.673,0.482,1,1,1
2022-08-05,long,1,0,A_first_single,535,14861.0,195.5,0.813,0.056,1,1,1
2022-08-11,long,1,0,A_first_single,633,15185.0,184.9,0.011,0.206,0,0,0
2022-08-15,long,1,0,A_first_single,607,15378.0,170.2,0.317,0.118,1,0,0
2022-08-18,long,1,0,A_first_single,645,15306.0,147.3,0.129,0.109,0,0,0
2022-08-19,long,1,0,A_first_single,620,15349.0,142.9,0.399,0.042,1,0,0
2022-08-22,long,1,0,A_first_single,582,15217.0,141.8,0.233,0.353,0,0,0
2022-08-23,short,1,0,A_first_single,589,15060.0,137.2,0.277,0.255,0,0,0
2022-08-23,long,1,0,A_first_single,656,15081.0,137.2,0.015,0.423,0,0,0
2022-08-24,short,1,0,A_first_single,599,15061.0,132.5,0.559,0.068,1,1,0
2022-08-25,long,1,0,A_first_single,587,15210.0,132.5,0.113,0.709,1,0,0
2022-08-26,long,1,0,A_first_single,595,15280.0,130.3,0.23,0.399,0,0,0
2022-08-29,short,1,0,A_first_single,559,14788.0,126.4,0.206,0.87,0,0,0
2022-08-29,long,1,0,A_first_single,606,14825.0,126.4,0.577,0.071,1,1,0
2022-08-30,long,1,0,A_first_single,569,14903.0,127.3,0.715,0.518,1,1,0
2022-08-30,short,1,0,A_first_single,597,14857.0,127.3,0.047,1.076,0,0,0
2022-08-30,long,1,0,A_first_single,676,14900.0,127.3,0.738,0.039,1,1,1
2022-08-31,long,1,0,B_first_multi,591,14908.0,130.2,1.467,0.254,1,1,1
2022-08-31,long,2,1,C_reset,632,14886.0,130.2,1.636,0.038,1,1,1
2022-09-01,short,1,0,A_first_single,533,14750.0,143.8,0.522,0.341,1,1,0
2022-09-01,long,1,0,A_first_single,616,14753.0,143.8,0.195,0.543,0,0,0
2022-09-01,short,1,0,A_first_single,663,14734.0,143.8,0.41,0.132,1,0,0
2022-09-02,short,1,0,A_first_single,561,14730.0,146.0,1.0,0.021,1,1,1
2022-09-05,long,1,0,A_first_single,535,14678.0,150.9,0.272,0.775,1,0,0
2022-09-05,short,1,0,A_first_single,569,14638.0,150.9,0.51,0.179,1,1,0
2022-09-05,long,1,0,A_first_single,628,14640.0,150.9,0.152,0.523,0,0,0
2022-09-05,short,1,0,A_first_single,639,14580.0,150.9,0.126,0.55,0,0,0
2022-09-06,short,1,0,A_first_single,578,14672.0,151.6,0.772,0.007,1,1,1
2022-09-07,short,1,0,B_first_multi,556,14358.0,157.6,0.171,0.425,1,0,0
2022-09-07,short,2,1,C_reset,616,14378.0,157.6,0.279,0.298,1,0,0
2022-09-07,long,1,0,A_first_single,649,14368.0,157.6,0.063,0.216,0,0,0
2022-09-07,short,1,0,B_first_multi,681,14340.0,157.6,0.038,0.197,0,0,0
2022-09-08,short,1,0,A_first_single,568,14398.0,154.4,0.058,0.997,0,0,0
2022-09-08,long,1,0,A_first_single,686,14480.0,154.4,0.466,0.149,1,1,0
2022-09-12,long,1,0,A_first_single,597,14816.0,155.3,0.052,0.277,0,0,0
2022-09-14,long,1,0,A_first_single,549,14521.0,144.7,0.829,0.069,1,1,1
2022-09-15,long,1,0,A_first_single,588,14641.0,149.8,0.494,0.053,1,1,0
2022-09-19,short,1,0,A_first_single,553,14521.0,141.7,0.811,0.113,1,1,0
2022-09-20,short,1,0,A_first_single,570,14487.0,144.7,0.159,0.567,0,0,0
2022-09-22,long,1,0,A_first_single,610,14156.0,139.7,0.673,0.143,1,1,0
2022-09-23,short,1,0,A_first_single,622,14151.0,141.8,0.67,0.099,1,1,0
2022-09-26,short,1,0,A_first_single,550,13892.0,144.8,1.05,0.014,1,1,1
2022-09-26,long,1,0,A_first_single,613,13838.0,144.8,0.366,0.677,0,0,0
2022-09-26,short,1,0,A_first_single,663,13825.0,144.8,0.587,0.09,1,1,0
2022-09-27,short,1,0,A_first_single,563,13785.0,151.3,0.331,0.39,1,0,0
2022-09-27,long,1,0,A_first_single,632,13817.0,151.3,0.178,0.304,1,0,0
2022-09-28,long,1,0,A_first_single,604,13597.0,148.9,0.013,0.746,0,0,0
2022-09-28,short,1,0,A_first_single,630,13529.0,148.9,0.289,0.249,1,1,0
2022-09-29,short,1,0,A_first_single,602,13583.0,169.3,0.662,0.201,1,1,0
2022-09-30,long,1,0,A_first_single,587,13393.0,172.3,0.377,0.348,1,0,0
2022-09-30,short,1,0,A_first_single,632,13359.0,172.3,0.093,0.575,0,0,0
2022-09-30,long,1,0,A_first_single,675,13384.0,172.3,0.43,0.18,1,0,0
2022-10-03,long,1,0,A_first_single,551,13302.0,171.1,0.83,0.321,1,1,1
2022-10-03,short,1,0,A_first_single,688,13353.0,171.1,0.526,0.006,1,1,0
2022-10-04,short,1,0,A_first_single,616,13506.0,176.6,0.034,0.617,0,0,0
2022-10-05,long,1,0,A_first_single,560,13819.0,171.8,0.378,0.53,1,0,0
2022-10-06,short,1,0,A_first_single,548,13873.0,171.0,0.345,0.082,1,0,0
2022-10-11,long,1,0,A_first_single,560,13259.0,165.1,0.055,1.078,0,0,0
2022-10-11,short,1,0,A_first_single,591,13161.0,165.1,0.484,0.406,1,1,1
2022-10-11,long,1,0,A_first_single,634,13195.0,165.1,0.018,0.69,0,0,0
2022-10-11,short,1,0,A_first_single,662,13147.0,165.1,0.4,0.073,1,0,0
2022-10-12,short,1,0,B_first_multi,562,13024.0,170.0,0.288,0.682,1,0,0
2022-10-12,short,2,1,C_reset,600,13035.0,170.0,0.282,0.618,1,0,0
2022-10-12,long,1,0,A_first_single,605,13050.0,170.0,0.529,0.371,1,0,0
2022-10-14,long,1,0,A_first_single,588,13169.0,180.0,0.444,0.15,1,0,0
2022-10-17,short,1,0,A_first_single,548,12939.0,179.5,0.657,0.317,1,1,0
2022-10-17,long,1,0,A_first_single,685,12964.0,179.5,0.178,0.306,1,0,0
2022-10-18,short,1,0,A_first_single,560,13090.0,180.4,0.543,0.36,1,1,0
2022-10-19,long,1,0,A_first_single,588,13155.0,181.3,0.044,1.037,0,0,0
2022-10-19,short,1,0,A_first_single,673,13043.0,181.3,0.419,0.193,1,1,0
2022-10-20,short,1,0,A_first_single,555,12677.0,183.2,0.082,1.305,1,0,0
2022-10-20,long,1,0,A_first_single,598,12750.0,183.2,0.906,0.213,1,1,1
2022-10-24,short,1,0,A_first_single,546,13038.0,186.5,0.933,0.032,1,1,1
2022-10-25,short,1,0,A_first_single,546,12838.0,193.7,0.96,0.088,1,1,1
2022-10-26,long,1,0,A_first_single,655,12805.0,203.2,0.138,0.325,1,0,0
2022-10-27,long,1,0,A_first_single,574,12924.0,200.0,0.3,0.08,0,0,0
2022-10-28,short,1,0,A_first_single,644,12821.0,191.0,0.398,0.141,1,0,0
2022-10-31,long,1,0,A_first_single,593,12938.0,189.0,0.312,0.106,1,0,0
2022-11-01,long,1,0,A_first_single,577,13032.0,186.3,0.338,0.145,1,0,0
2022-11-03,long,1,0,A_first_single,563,12939.0,174.8,0.252,0.137,1,0,0
2022-11-04,long,1,0,A_first_single,594,12926.0,170.4,0.663,0.047,1,1,0
2022-11-07,long,1,0,A_first_single,582,13180.0,172.2,0.494,0.163,1,1,0
2022-11-08,long,1,0,A_first_single,600,13373.0,171.9,0.099,0.297,0,0,0
2022-11-09,long,1,0,A_first_single,582,13523.0,164.3,0.548,0.091,1,1,0
2022-11-10,short,1,0,A_first_single,612,13486.0,165.3,0.151,0.194,0,0,0
2022-11-11,long,1,0,A_first_single,545,14017.0,159.5,0.282,0.759,1,0,0
2022-11-11,short,1,0,A_first_single,570,13917.0,159.5,0.132,0.909,1,0,0
2022-11-11,long,1,0,A_first_single,620,13974.0,159.5,0.552,0.05,1,1,0
2022-11-14,short,1,0,A_first_single,560,14112.0,160.1,0.2,0.518,0,0,0
2022-11-14,long,1,0,A_first_single,651,14156.0,160.1,0.244,0.25,1,0,0
2022-11-15,long,1,0,A_first_single,557,14331.0,155.8,1.566,0.122,1,1,1
2022-11-15,short,1,0,A_first_single,630,14497.0,155.8,0.327,0.501,0,0,0
2022-11-16,short,1,0,A_first_single,559,14518.0,175.5,0.382,0.763,1,1,0
2022-11-16,long,1,0,A_first_single,587,14576.0,175.5,0.433,0.518,1,1,0
2022-11-16,short,1,0,A_first_single,657,14574.0,175.5,0.507,0.16,1,0,0
2022-11-17,short,1,0,A_first_single,594,14413.0,178.0,0.315,0.742,1,0,0
2022-11-17,long,1,0,A_first_single,682,14450.0,178.0,0.534,0.079,1,1,0
2022-11-18,long,1,0,A_first_single,563,14653.0,178.9,0.156,1.207,1,0,0
2022-11-18,short,1,0,A_first_single,577,14565.0,178.9,0.715,0.061,1,1,1
2022-11-21,short,1,0,A_first_single,609,14438.0,185.1,0.146,0.313,0,0,0
2022-11-22,short,1,0,A_first_single,544,14377.0,177.6,0.062,0.856,0,0,0
2022-11-22,long,1,0,A_first_single,572,14457.0,177.6,0.405,0.439,1,0,0
2022-11-22,short,1,0,A_first_single,619,14438.0,177.6,0.175,0.512,0,0,0
2022-11-22,long,1,0,A_first_single,664,14465.0,177.6,0.36,0.028,1,0,0
2022-11-23,short,1,0,A_first_single,619,14567.0,176.4,0.011,0.425,0,0,0
2022-11-23,long,1,0,A_first_single,668,14610.0,176.4,0.096,0.113,0,0,0
2022-11-25,short,1,0,A_first_single,677,14735.0,165.6,0.193,0.103,0,0,0
2022-11-28,long,1,0,A_first_single,550,14519.0,158.9,0.434,0.541,1,0,0
2022-11-28,short,1,0,A_first_single,583,14496.0,158.9,0.397,0.579,1,0,0
2022-11-28,long,1,0,A_first_single,637,14551.0,158.9,0.233,0.51,1,0,0
2022-11-29,long,1,0,A_first_single,576,14516.0,158.5,1.022,0.063,1,1,1
2022-11-30,long,1,0,A_first_single,586,14733.0,166.9,0.629,0.401,1,1,1
2022-12-01,long,1,0,A_first_single,560,15068.0,171.9,0.297,0.82,0,0,0
2022-12-01,short,1,0,A_first_single,604,15011.0,171.9,0.489,0.18,1,1,0
2022-12-02,long,1,0,A_first_single,607,14931.0,173.8,0.161,0.322,0,0,0
2022-12-05,long,1,0,A_first_single,560,14998.0,168.4,0.285,0.499,1,1,0
2022-12-06,short,1,0,A_first_single,580,14799.0,168.2,0.755,0.345,1,1,1
2022-12-07,long,1,0,A_first_single,559,14687.0,173.3,0.537,0.537,1,1,0
2022-12-07,short,1,0,A_first_single,631,14682.0,173.3,0.508,0.098,1,1,0
2022-12-08,short,1,0,A_first_single,569,14464.0,174.5,0.292,0.464,1,0,0
2022-12-08,long,1,0,A_first_single,644,14501.0,174.5,0.252,0.252,1,0,0
2022-12-09,long,1,0,A_first_single,582,14634.0,172.8,0.509,0.104,1,0,0
2022-12-12,short,1,0,A_first_single,545,14556.0,170.7,0.416,0.211,1,0,0
2022-12-13,short,1,0,A_first_single,584,14583.0,170.1,0.511,0.182,1,1,0
2022-12-14,long,1,0,A_first_single,566,14689.0,172.1,0.25,0.238,1,0,0
2022-12-15,short,1,0,A_first_single,606,14647.0,170.6,0.023,0.604,0,0,0
2022-12-15,long,1,0,A_first_single,675,14705.0,170.6,0.264,0.082,1,0,0
2022-12-16,long,1,0,A_first_single,632,14504.0,167.9,0.274,0.405,1,0,0
2022-12-19,long,1,0,A_first_single,564,14439.0,165.2,0.278,0.266,1,0,0
2022-12-20,long,1,0,A_first_single,563,14399.0,161.2,0.143,1.725,0,0,0
