Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,is_long,MAE,MFE,MAE_MFE_ratio,trend_regime
-1,203204,203273,16669.0,16655.0,,,14.0,0.0,0.0008398824164617125,2023-10-16 09:14:00,2023-10-16 10:23:00,0 days 01:09:00,,2023-10-16,0,2023,False,13.0,54.0,0.24074074074074073,with_trend
-1,204451,204495,16301.0,16322.0,,,-21.0,0.0,-0.001288264523648941,2023-10-20 09:57:00,2023-10-20 10:41:00,0 days 00:44:00,,2023-10-20,4,2023,False,23.0,20.0,1.15,with_trend
-1,204743,204827,16325.0,16287.0,,,38.0,0.0,0.0023277182235834637,2023-10-23 09:48:00,2023-10-23 11:12:00,0 days 01:24:00,,2023-10-23,0,2023,False,20.0,72.0,0.2777777777777778,with_trend
-1,205942,205970,16188.0,16209.0,,,-21.0,0.0,-0.0012972572275760097,2023-10-27 09:43:00,2023-10-27 10:11:00,0 days 00:28:00,,2023-10-27,4,2023,False,21.0,43.0,0.4883720930232558,with_trend
1,206252,206267,16200.0,16192.0,,,-8.0,0.0,-0.0004938271604938427,2023-10-30 09:52:00,2023-10-30 10:07:00,0 days 00:15:00,,2023-10-30,0,2023,True,14.0,24.0,0.5833333333333334,with_trend
-1,208936,208984,16692.0,16691.0,,,1.0,0.0,5.990893841356648e-05,2023-11-10 09:27:00,2023-11-10 10:15:00,0 days 00:48:00,,2023-11-10,4,2023,False,6.0,37.0,0.16216216216216217,with_trend
1,209239,209297,16901.0,16890.0,,,-11.0,0.0,-0.0006508490621857099,2023-11-13 09:29:00,2023-11-13 10:27:00,0 days 00:58:00,,2023-11-13,0,2023,True,16.0,14.0,1.1428571428571428,with_trend
1,209542,209591,16931.0,16935.0,,,4.0,0.0,0.0002362530269919283,2023-11-14 09:31:00,2023-11-14 10:20:00,0 days 00:49:00,,2023-11-14,1,2023,True,18.0,30.0,0.6,with_trend
1,210159,210169,17174.0,17148.0,,,-26.0,0.0,-0.0015139163852334603,2023-11-16 09:46:00,2023-11-16 09:56:00,0 days 00:10:00,,2023-11-16,3,2023,True,26.0,9.0,2.888888888888889,with_trend
1,211351,211377,17316.0,17318.0,,,2.0,0.0,0.00011550011550021111,2023-11-22 09:34:00,2023-11-22 10:00:00,0 days 00:26:00,,2023-11-22,2,2023,True,10.0,18.0,0.5555555555555556,with_trend
-1,211653,211702,17313.0,17227.0,,,86.0,0.0,0.004967365563449455,2023-11-23 09:35:00,2023-11-23 10:24:00,0 days 00:49:00,,2023-11-23,3,2023,False,10.0,99.0,0.10101010101010101,against_trend
-1,212555,212578,17249.0,17277.0,,,-28.0,0.0,-0.0016232825091309078,2023-11-28 09:34:00,2023-11-28 09:57:00,0 days 00:23:00,,2023-11-28,1,2023,False,29.0,8.0,3.625,with_trend
-1,213445,213464,17337.0,17377.0,,,-40.0,0.0,-0.0023072042452558783,2023-12-01 09:21:00,2023-12-01 09:40:00,0 days 00:19:00,,2023-12-01,4,2023,False,42.0,25.0,1.68,with_trend
1,213764,213791,17423.0,17408.0,,,-15.0,0.0,-0.000860930953337502,2023-12-04 09:39:00,2023-12-04 10:06:00,0 days 00:27:00,,2023-12-04,0,2023,True,16.0,14.0,1.1428571428571428,with_trend
-1,214369,214387,17410.0,17436.0,,,-26.0,0.0,-0.001493394600804221,2023-12-06 09:42:00,2023-12-06 10:00:00,0 days 00:18:00,,2023-12-06,2,2023,False,29.0,5.0,5.8,against_trend
1,214956,214986,17432.0,17392.0,,,-40.0,0.0,-0.0022946305644790943,2023-12-08 09:27:00,2023-12-08 09:57:00,0 days 00:30:00,,2023-12-08,4,2023,True,42.0,17.0,2.4705882352941178,with_trend
1,215251,215294,17368.0,17371.0,,,3.0,0.0,0.00017273146015650553,2023-12-11 09:21:00,2023-12-11 10:04:00,0 days 00:43:00,,2023-12-11,0,2023,True,9.0,32.0,0.28125,with_trend
1,215577,215594,17497.0,17484.0,,,-13.0,0.0,-0.0007429845116305733,2023-12-12 09:46:00,2023-12-12 10:03:00,0 days 00:17:00,,2023-12-12,1,2023,True,14.0,10.0,1.4,with_trend
1,215870,215921,17503.0,17487.0,,,-16.0,0.0,-0.0009141290064560437,2023-12-13 09:38:00,2023-12-13 10:29:00,0 days 00:51:00,,2023-12-13,2,2023,True,23.0,9.0,2.5555555555555554,with_trend
-1,217672,217705,17471.0,17503.0,,,-32.0,0.0,-0.0018316066624692873,2023-12-21 09:34:00,2023-12-21 10:07:00,0 days 00:33:00,,2023-12-21,3,2023,False,32.0,16.0,2.0,with_trend
1,218283,218343,17617.0,17634.0,,,17.0,0.0,0.0009649770108417499,2023-12-25 09:43:00,2023-12-25 10:43:00,0 days 01:00:00,,2023-12-25,0,2023,True,6.0,28.0,0.21428571428571427,with_trend
1,219472,219514,17835.0,17868.0,,,33.0,0.0,0.0018502943650127168,2023-12-29 09:28:00,2023-12-29 10:10:00,0 days 00:42:00,,2023-12-29,4,2023,True,4.0,65.0,0.06153846153846154,with_trend
-1,219785,219826,17838.0,17787.0,,,51.0,0.0,0.0028590649175916916,2024-01-02 09:40:00,2024-01-02 10:21:00,0 days 00:41:00,,2024-01-02,1,2024,False,8.0,66.0,0.12121212121212122,with_trend
-1,220099,220142,17609.0,17540.0,,,69.0,0.0,0.003918450792208539,2024-01-03 09:53:00,2024-01-03 10:36:00,0 days 00:43:00,,2024-01-03,2,2024,False,9.0,80.0,0.1125,with_trend
-1,220395,220460,17552.0,17550.0,,,2.0,0.0,0.00011394712853241007,2024-01-04 09:48:00,2024-01-04 10:53:00,0 days 01:05:00,,2024-01-04,3,2024,False,16.0,25.0,0.64,with_trend
1,220992,221010,17671.0,17622.0,,,-49.0,0.0,-0.002772904759209993,2024-01-08 09:43:00,2024-01-08 10:01:00,0 days 00:18:00,,2024-01-08,0,2024,True,51.0,8.0,6.375,with_trend
1,221269,221306,17669.0,17621.0,,,-48.0,0.0,-0.0027166223328993766,2024-01-09 09:19:00,2024-01-09 09:56:00,0 days 00:37:00,,2024-01-09,1,2024,True,48.0,21.0,2.2857142857142856,with_trend
-1,221573,221612,17484.0,17490.0,,,-6.0,0.0,-0.00034317089910773646,2024-01-10 09:22:00,2024-01-10 10:01:00,0 days 00:39:00,,2024-01-10,2,2024,False,16.0,20.0,0.8,with_trend
1,222470,222635,17570.0,17615.0,,,45.0,0.0,0.0025611838360841688,2024-01-15 09:16:00,2024-01-15 12:01:00,0 days 02:45:00,,2024-01-15,0,2024,True,43.0,76.0,0.5657894736842105,with_trend
-1,223094,223168,17323.0,17277.0,,,46.0,0.0,0.0026554291981758515,2024-01-17 09:38:00,2024-01-17 10:52:00,0 days 01:14:00,,2024-01-17,2,2024,False,18.0,81.0,0.2222222222222222,with_trend
-1,223368,223481,17309.0,17252.0,,,57.0,0.0,0.003293084522502765,2024-01-18 09:11:00,2024-01-18 11:04:00,0 days 01:53:00,,2024-01-18,3,2024,False,12.0,94.0,0.1276595744680851,with_trend
1,223669,223783,17516.0,17587.0,,,71.0,0.0,0.004053436857730075,2024-01-19 09:11:00,2024-01-19 11:05:00,0 days 01:54:00,,2024-01-19,4,2024,True,12.0,98.0,0.12244897959183673,with_trend
1,224003,224042,17810.0,17795.0,,,-15.0,0.0,-0.0008422234699606568,2024-01-22 09:44:00,2024-01-22 10:23:00,0 days 00:39:00,,2024-01-22,0,2024,True,15.0,20.0,0.75,with_trend
1,224305,224383,17831.0,17840.0,,,9.0,0.0,0.0005047389378050049,2024-01-23 09:45:00,2024-01-23 11:03:00,0 days 01:18:00,,2024-01-23,1,2024,True,14.0,44.0,0.3181818181818182,with_trend
1,224879,224903,17969.0,17945.0,,,-24.0,0.0,-0.001335633591184826,2024-01-25 09:17:00,2024-01-25 09:41:00,0 days 00:24:00,,2024-01-25,3,2024,True,25.0,11.0,2.272727272727273,with_trend
1,225219,225251,17991.0,17984.0,,,-7.0,0.0,-0.0003890834306041757,2024-01-26 09:56:00,2024-01-26 10:28:00,0 days 00:32:00,,2024-01-26,4,2024,True,17.0,16.0,1.0625,with_trend
1,225814,225835,18107.0,18095.0,,,-12.0,0.0,-0.0006627271221074649,2024-01-30 09:49:00,2024-01-30 10:10:00,0 days 00:21:00,,2024-01-30,1,2024,True,12.0,22.0,0.5454545454545454,with_trend
1,226701,226805,18043.0,18065.0,,,22.0,0.0,0.0012193094274788319,2024-02-02 09:33:00,2024-02-02 11:17:00,0 days 01:44:00,,2024-02-02,4,2024,True,11.0,46.0,0.2391304347826087,with_trend
1,227911,227946,18659.0,18650.0,,,-9.0,0.0,-0.0004823409614662655,2024-02-19 09:39:00,2024-02-19 10:14:00,0 days 00:35:00,,2024-02-19,0,2024,True,20.0,13.0,1.5384615384615385,with_trend
1,228503,228545,18695.0,18707.0,,,12.0,0.0,0.0006418828563787837,2024-02-21 09:29:00,2024-02-21 10:11:00,0 days 00:42:00,,2024-02-21,2,2024,True,14.0,37.0,0.3783783783783784,against_trend
1,228820,228841,18816.0,18794.0,,,-22.0,0.0,-0.0011692176870747861,2024-02-22 09:45:00,2024-02-22 10:06:00,0 days 00:21:00,,2024-02-22,3,2024,True,24.0,5.0,4.8,with_trend
1,229116,229140,18939.0,18936.0,,,-3.0,0.0,-0.00015840329478855608,2024-02-23 09:40:00,2024-02-23 10:04:00,0 days 00:24:00,,2024-02-23,4,2024,True,9.0,24.0,0.375,with_trend
1,229709,229724,19006.0,18978.0,,,-28.0,0.0,-0.0014732189834788523,2024-02-27 09:31:00,2024-02-27 09:46:00,0 days 00:15:00,,2024-02-27,1,2024,True,32.0,4.0,8.0,with_trend
-1,230002,230055,18857.0,18882.0,,,-25.0,0.0,-0.0013257676194515788,2024-02-29 09:23:00,2024-02-29 10:16:00,0 days 00:53:00,,2024-02-29,3,2024,False,30.0,21.0,1.4285714285714286,with_trend
1,231524,231552,19678.0,19644.0,,,-34.0,0.0,-0.0017278178676695122,2024-03-07 09:40:00,2024-03-07 10:08:00,0 days 00:28:00,,2024-03-07,3,2024,True,36.0,43.0,0.8372093023255814,with_trend
1,231816,231841,19980.0,19926.0,,,-54.0,0.0,-0.002702702702702675,2024-03-08 09:31:00,2024-03-08 09:56:00,0 days 00:25:00,,2024-03-08,4,2024,True,54.0,29.0,1.8620689655172413,with_trend
1,232148,232159,19759.0,19708.0,,,-51.0,0.0,-0.0025811022825041885,2024-03-11 10:02:00,2024-03-11 10:13:00,0 days 00:11:00,,2024-03-11,0,2024,True,51.0,17.0,3.0,against_trend
1,232703,232720,20004.0,19944.0,,,-60.0,0.0,-0.0029994001199760145,2024-03-13 09:15:00,2024-03-13 09:32:00,0 days 00:17:00,,2024-03-13,2,2024,True,62.0,4.0,15.5,with_trend
1,234229,234284,19881.0,19850.0,,,-31.0,0.0,-0.0015592777023288873,2024-03-20 09:36:00,2024-03-20 10:31:00,0 days 00:55:00,,2024-03-20,2,2024,True,55.0,10.0,5.5,with_trend
1,234547,234676,20085.0,20204.0,,,119.0,0.0,0.005924819517052482,2024-03-21 09:53:00,2024-03-21 12:02:00,0 days 02:09:00,,2024-03-21,3,2024,True,9.0,132.0,0.06818181818181818,with_trend
1,234855,234891,20198.0,20165.0,,,-33.0,0.0,-0.0016338251312011387,2024-03-22 10:00:00,2024-03-22 10:36:00,0 days 00:36:00,,2024-03-22,4,2024,True,42.0,6.0,7.0,with_trend
1,235134,235191,20213.0,20246.0,,,33.0,0.0,0.0016326126750110248,2024-03-25 09:38:00,2024-03-25 10:35:00,0 days 00:57:00,,2024-03-25,0,2024,True,17.0,55.0,0.3090909090909091,with_trend
1,236316,236319,20248.0,20212.0,,,-36.0,0.0,-0.0017779533781113743,2024-03-29 09:16:00,2024-03-29 09:19:00,0 days 00:03:00,,2024-03-29,4,2024,True,42.0,2.0,21.0,with_trend
1,236641,236664,20345.0,20288.0,,,-57.0,0.0,-0.002801671172278253,2024-04-01 09:40:00,2024-04-01 10:03:00,0 days 00:23:00,,2024-04-01,0,2024,True,64.0,9.0,7.111111111111111,with_trend
1,237247,237403,20326.0,20383.0,,,57.0,0.0,0.002804290071829252,2024-04-03 09:44:00,2024-04-03 12:20:00,0 days 02:36:00,,2024-04-03,2,2024,True,51.0,93.0,0.5483870967741935,against_trend
1,238122,238234,20820.0,20868.0,,,48.0,0.0,0.002305475504322807,2024-04-10 09:16:00,2024-04-10 11:08:00,0 days 01:52:00,,2024-04-10,2,2024,True,14.0,72.0,0.19444444444444445,with_trend
-1,240566,240632,19628.0,19576.0,,,52.0,0.0,0.0026492765437130528,2024-04-22 09:52:00,2024-04-22 10:58:00,0 days 01:06:00,,2024-04-22,0,2024,False,45.0,138.0,0.32608695652173914,with_trend
1,241149,241175,20066.0,20128.0,,,62.0,0.0,0.003089803647961631,2024-04-24 09:33:00,2024-04-24 09:59:00,0 days 00:26:00,,2024-04-24,2,2024,True,31.0,83.0,0.37349397590361444,with_trend
1,242373,242432,20533.0,20540.0,,,7.0,0.0,0.00034091462523733185,2024-04-30 09:53:00,2024-04-30 10:52:00,0 days 00:59:00,,2024-04-30,1,2024,True,23.0,42.0,0.5476190476190477,with_trend
-1,242642,242723,20365.0,20304.0,,,61.0,0.0,0.002995335133808008,2024-05-02 09:21:00,2024-05-02 10:42:00,0 days 01:21:00,,2024-05-02,3,2024,False,15.0,110.0,0.13636363636363635,with_trend
1,243233,243303,20604.0,20682.0,,,78.0,0.0,0.0037856726849154754,2024-05-06 09:10:00,2024-05-06 10:20:00,0 days 01:10:00,,2024-05-06,0,2024,True,24.0,110.0,0.21818181818181817,with_trend
1,244748,244808,20906.0,20889.0,,,-17.0,0.0,-0.0008131636850664536,2024-05-13 09:20:00,2024-05-13 10:20:00,0 days 01:00:00,,2024-05-13,0,2024,True,31.0,27.0,1.1481481481481481,with_trend
1,245683,245694,21516.0,21461.0,,,-55.0,0.0,-0.002556237218813928,2024-05-16 09:52:00,2024-05-16 10:03:00,0 days 00:11:00,,2024-05-16,3,2024,True,56.0,7.0,8.0,with_trend
1,245948,246011,21339.0,21370.0,,,31.0,0.0,0.0014527391161722747,2024-05-17 09:16:00,2024-05-17 10:19:00,0 days 01:03:00,,2024-05-17,4,2024,True,21.0,68.0,0.3088235294117647,with_trend
1,248084,248112,21899.0,21915.0,,,16.0,0.0,0.0007306269692679557,2024-05-28 09:45:00,2024-05-28 10:13:00,0 days 00:28:00,,2024-05-28,1,2024,True,17.0,49.0,0.3469387755102041,with_trend
-1,248658,248755,21488.0,21496.0,,,-8.0,0.0,-0.00037230081906169943,2024-05-30 09:17:00,2024-05-30 10:54:00,0 days 01:37:00,,2024-05-30,3,2024,False,65.0,50.0,1.3,with_trend
-1,249004,249065,21559.0,21410.0,,,149.0,0.0,0.006911266756343015,2024-05-31 10:02:00,2024-05-31 11:03:00,0 days 01:01:00,,2024-05-31,4,2024,False,14.0,167.0,0.08383233532934131,with_trend
-1,249894,249914,21358.0,21404.0,,,-46.0,0.0,-0.002153759715329162,2024-06-05 09:49:00,2024-06-05 10:09:00,0 days 00:20:00,,2024-06-05,2,2024,False,50.0,13.0,3.8461538461538463,with_trend
1,250474,250541,21850.0,21815.0,,,-35.0,0.0,-0.0016018306636155222,2024-06-07 09:27:00,2024-06-07 10:34:00,0 days 01:07:00,,2024-06-07,4,2024,True,40.0,36.0,1.1111111111111112,with_trend
1,252299,252350,22695.0,22746.0,,,51.0,0.0,0.0022471910112360494,2024-06-18 09:46:00,2024-06-18 10:37:00,0 days 00:51:00,,2024-06-18,1,2024,True,29.0,82.0,0.35365853658536583,with_trend
-1,255313,255382,22918.0,22859.0,,,59.0,0.0,0.002574395671524621,2024-07-02 09:50:00,2024-07-02 10:59:00,0 days 01:09:00,,2024-07-02,1,2024,False,75.0,105.0,0.7142857142857143,with_trend
1,257433,257453,24315.0,24368.0,,,53.0,0.0,0.0021797244499279778,2024-07-11 10:03:00,2024-07-11 10:23:00,0 days 00:20:00,,2024-07-11,3,2024,True,18.0,68.0,0.2647058823529412,with_trend
1,257694,257719,23976.0,23858.0,,,-118.0,0.0,-0.004921588254921616,2024-07-12 09:23:00,2024-07-12 09:48:00,0 days 00:25:00,,2024-07-12,4,2024,True,125.0,9.0,13.88888888888889,against_trend
-1,260416,260480,22417.0,22278.0,,,139.0,0.0,0.006200651291430659,2024-07-29 09:36:00,2024-07-29 10:40:00,0 days 01:04:00,,2024-07-29,0,2024,False,31.0,170.0,0.18235294117647058,with_trend
1,261331,261335,22598.0,22514.0,,,-84.0,0.0,-0.003717143110009702,2024-08-01 09:48:00,2024-08-01 09:52:00,0 days 00:04:00,,2024-08-01,3,2024,True,92.0,5.0,18.4,with_trend
1,262817,262828,20800.0,20664.0,,,-136.0,0.0,-0.006538461538461493,2024-08-08 09:29:00,2024-08-08 09:40:00,0 days 00:11:00,,2024-08-08,3,2024,True,144.0,50.0,2.88,with_trend
1,264053,264062,22090.0,21997.0,,,-93.0,0.0,-0.004210049796287918,2024-08-14 10:01:00,2024-08-14 10:10:00,0 days 00:09:00,,2024-08-14,2,2024,True,99.0,7.0,14.142857142857142,with_trend
1,264648,264739,22326.0,22345.0,,,19.0,0.0,0.0008510257099345608,2024-08-16 09:54:00,2024-08-16 11:25:00,0 days 01:31:00,,2024-08-16,4,2024,True,41.0,70.0,0.5857142857142857,with_trend
1,264926,264940,22387.0,22325.0,,,-62.0,0.0,-0.0027694644213159814,2024-08-19 09:31:00,2024-08-19 09:45:00,0 days 00:14:00,,2024-08-19,0,2024,True,67.0,16.0,4.1875,with_trend
1,265232,265277,22511.0,22482.0,,,-29.0,0.0,-0.0012882590733419574,2024-08-20 09:36:00,2024-08-20 10:21:00,0 days 00:45:00,,2024-08-20,1,2024,True,36.0,33.0,1.0909090909090908,with_trend
-1,265540,265654,22321.0,22241.0,,,80.0,0.0,0.0035840688141212107,2024-08-21 09:43:00,2024-08-21 11:37:00,0 days 01:54:00,,2024-08-21,2,2024,False,12.0,131.0,0.0916030534351145,with_trend
1,267620,267735,22260.0,22276.0,,,16.0,0.0,0.0007187780772686114,2024-08-30 09:16:00,2024-08-30 11:11:00,0 days 01:55:00,,2024-08-30,4,2024,True,47.0,67.0,0.7014925373134329,against_trend
1,267923,267958,22369.0,22287.0,,,-82.0,0.0,-0.0036657874737360263,2024-09-02 09:18:00,2024-09-02 09:53:00,0 days 00:35:00,,2024-09-02,0,2024,True,84.0,35.0,2.4,with_trend
-1,268544,268597,21293.0,21318.0,,,-25.0,0.0,-0.0011740947729301787,2024-09-04 09:37:00,2024-09-04 10:30:00,0 days 00:53:00,,2024-09-04,2,2024,False,54.0,121.0,0.4462809917355372,with_trend
1,269171,269178,21330.0,21392.0,,,62.0,0.0,0.0029067041725270304,2024-09-06 10:02:00,2024-09-06 10:09:00,0 days 00:07:00,,2024-09-06,4,2024,True,19.0,90.0,0.2111111111111111,against_trend
-1,269466,269530,20986.0,20967.0,,,19.0,0.0,0.000905365481749687,2024-09-09 09:56:00,2024-09-09 11:00:00,0 days 01:04:00,,2024-09-09,0,2024,False,16.0,98.0,0.16326530612244897,with_trend
1,270026,270071,21025.0,21063.0,,,38.0,0.0,0.0018073721759810368,2024-09-11 09:14:00,2024-09-11 09:59:00,0 days 00:45:00,,2024-09-11,2,2024,True,40.0,105.0,0.38095238095238093,against_trend
1,270678,270702,21706.0,21690.0,,,-16.0,0.0,-0.0007371233760250506,2024-09-13 10:04:00,2024-09-13 10:28:00,0 days 00:24:00,,2024-09-13,4,2024,True,20.0,24.0,0.8333333333333334,with_trend
-1,271559,271577,21723.0,21797.0,,,-74.0,0.0,-0.00340652764351157,2024-09-19 09:42:00,2024-09-19 10:00:00,0 days 00:18:00,,2024-09-19,3,2024,False,74.0,13.0,5.6923076923076925,with_trend
1,271838,271874,22371.0,22300.0,,,-71.0,0.0,-0.003173751732153285,2024-09-20 09:20:00,2024-09-20 09:56:00,0 days 00:36:00,,2024-09-20,4,2024,True,81.0,5.0,16.2,with_trend
1,272176,272267,22322.0,22317.0,,,-5.0,0.0,-0.00022399426574681858,2024-09-23 09:57:00,2024-09-23 11:28:00,0 days 01:31:00,,2024-09-23,0,2024,True,64.0,31.0,2.064516129032258,with_trend
1,272774,272806,22792.0,22755.0,,,-37.0,0.0,-0.0016233766233766378,2024-09-25 09:53:00,2024-09-25 10:25:00,0 days 00:32:00,,2024-09-25,2,2024,True,37.0,35.0,1.0571428571428572,with_trend
1,273055,273117,22970.0,23020.0,,,50.0,0.0,0.00217675228559,2024-09-26 09:33:00,2024-09-26 10:35:00,0 days 01:02:00,,2024-09-26,3,2024,True,30.0,108.0,0.2777777777777778,with_trend
1,273352,273380,23146.0,23091.0,,,-55.0,0.0,-0.0023762205132635827,2024-09-27 09:29:00,2024-09-27 09:57:00,0 days 00:28:00,,2024-09-27,4,2024,True,57.0,32.0,1.78125,with_trend
-1,273955,274025,22403.0,22381.0,,,22.0,0.0,0.000982011337767208,2024-10-01 09:30:00,2024-10-01 10:40:00,0 days 01:10:00,,2024-10-01,1,2024,False,60.0,80.0,0.75,with_trend
-1,274240,274308,22462.0,22389.0,,,73.0,0.0,0.0032499332205502274,2024-10-04 09:14:00,2024-10-04 10:22:00,0 days 01:08:00,,2024-10-04,4,2024,False,45.0,172.0,0.2616279069767442,against_trend
1,274848,274889,22540.0,22476.0,,,-64.0,0.0,-0.0028393966282165284,2024-10-08 09:20:00,2024-10-08 10:01:00,0 days 00:41:00,,2024-10-08,1,2024,True,68.0,47.0,1.446808510638298,with_trend
1,277269,277311,23731.0,23677.0,,,-54.0,0.0,-0.0022755046142176605,2024-10-21 09:33:00,2024-10-21 10:15:00,0 days 00:42:00,,2024-10-21,0,2024,True,58.0,26.0,2.230769230769231,with_trend
-1,277867,277960,23441.0,23430.0,,,11.0,0.0,0.000469263256686947,2024-10-23 09:29:00,2024-10-23 11:02:00,0 days 01:33:00,,2024-10-23,2,2024,False,64.0,49.0,1.3061224489795917,with_trend
-1,278177,278233,23415.0,23393.0,,,22.0,0.0,0.0009395686525731639,2024-10-24 09:38:00,2024-10-24 10:34:00,0 days 00:56:00,,2024-10-24,3,2024,False,31.0,149.0,0.2080536912751678,with_trend
1,278764,278782,23529.0,23464.0,,,-65.0,0.0,-0.002762548344595994,2024-10-28 09:23:00,2024-10-28 09:41:00,0 days 00:18:00,,2024-10-28,0,2024,True,69.0,12.0,5.75,with_trend
-1,279389,279499,23112.0,22973.0,,,139.0,0.0,0.006014191761855359,2024-10-30 09:46:00,2024-10-30 11:36:00,0 days 01:50:00,,2024-10-30,2,2024,False,22.0,157.0,0.14012738853503184,with_trend
-1,279668,279723,22462.0,22616.0,,,-154.0,0.0,-0.006856023506366382,2024-11-01 09:24:00,2024-11-01 10:19:00,0 days 00:55:00,,2024-11-01,4,2024,False,156.0,50.0,3.12,with_trend
-1,279967,280062,22894.0,22879.0,,,15.0,0.0,0.0006551935004804887,2024-11-04 09:22:00,2024-11-04 10:57:00,0 days 01:35:00,,2024-11-04,0,2024,False,61.0,110.0,0.5545454545454546,against_trend
1,280599,280654,23118.0,23356.0,,,238.0,0.0,0.010295008218704105,2024-11-06 09:52:00,2024-11-06 10:47:00,0 days 00:55:00,,2024-11-06,2,2024,True,37.0,279.0,0.13261648745519714,with_trend
1,281186,281214,23659.0,23697.0,,,38.0,0.0,0.0016061541062597495,2024-11-08 09:37:00,2024-11-08 10:05:00,0 days 00:28:00,,2024-11-08,4,2024,True,19.0,98.0,0.19387755102040816,with_trend
1,281472,281514,23418.0,23321.0,,,-97.0,0.0,-0.004142112904603312,2024-11-11 09:22:00,2024-11-11 10:04:00,0 days 00:42:00,,2024-11-11,0,2024,True,109.0,29.0,3.7586206896551726,against_trend
-1,281798,281838,23198.0,23135.0,,,63.0,0.0,0.0027157513578757175,2024-11-12 09:47:00,2024-11-12 10:27:00,0 days 00:40:00,,2024-11-12,1,2024,False,21.0,114.0,0.18421052631578946,with_trend
-1,282075,282250,22937.0,22943.0,,,-6.0,0.0,-0.0002615860836203687,2024-11-13 09:23:00,2024-11-13 12:18:00,0 days 02:55:00,,2024-11-13,2,2024,False,78.0,80.0,0.975,with_trend
-1,283314,283355,22743.0,22765.0,,,-22.0,0.0,-0.0009673306072197629,2024-11-19 09:58:00,2024-11-19 10:39:00,0 days 00:41:00,,2024-11-19,1,2024,False,33.0,28.0,1.1785714285714286,against_trend
-1,283907,283941,22618.0,22608.0,,,10.0,0.0,0.00044212574056057274,2024-11-21 09:49:00,2024-11-21 10:23:00,0 days 00:34:00,,2024-11-21,3,2024,False,13.0,58.0,0.22413793103448276,with_trend
1,284524,284559,23146.0,23097.0,,,-49.0,0.0,-0.0021169964572712585,2024-11-25 10:04:00,2024-11-25 10:39:00,0 days 00:35:00,,2024-11-25,0,2024,True,49.0,16.0,3.0625,with_trend
-1,285413,285425,22247.0,22157.0,,,90.0,0.0,0.0040454892794533626,2024-11-28 09:50:00,2024-11-28 10:02:00,0 days 00:12:00,,2024-11-28,3,2024,False,23.0,130.0,0.17692307692307693,with_trend
-1,285683,285723,22148.0,22275.0,,,-127.0,0.0,-0.005734152067906839,2024-11-29 09:19:00,2024-11-29 09:59:00,0 days 00:40:00,,2024-11-29,4,2024,False,127.0,18.0,7.055555555555555,with_trend
1,286587,286662,23118.0,23120.0,,,2.0,0.0,8.651267410675345e-05,2024-12-04 09:20:00,2024-12-04 10:35:00,0 days 01:15:00,,2024-12-04,2,2024,True,47.0,58.0,0.8103448275862069,with_trend
1,286891,287003,23251.0,23262.0,,,11.0,0.0,0.0004730979312717043,2024-12-05 09:23:00,2024-12-05 11:15:00,0 days 01:52:00,,2024-12-05,3,2024,True,40.0,59.0,0.6779661016949152,with_trend
1,287222,287252,23246.0,23260.0,,,14.0,0.0,0.0006022541512518131,2024-12-06 09:53:00,2024-12-06 10:23:00,0 days 00:30:00,,2024-12-06,4,2024,True,42.0,48.0,0.875,with_trend
1,289335,289360,23176.0,23146.0,,,-30.0,0.0,-0.0012944425267518156,2024-12-17 09:59:00,2024-12-17 10:24:00,0 days 00:25:00,,2024-12-17,1,2024,True,37.0,14.0,2.642857142857143,with_trend
1,291103,291155,23299.0,23292.0,,,-7.0,0.0,-0.0003004420790592155,2024-12-25 09:21:00,2024-12-25 10:13:00,0 days 00:52:00,,2024-12-25,2,2024,True,21.0,31.0,0.6774193548387096,with_trend
-1,291696,291730,23261.0,23305.0,,,-44.0,0.0,-0.0018915781780663998,2024-12-30 09:12:00,2024-12-30 09:46:00,0 days 00:34:00,,2024-12-30,0,2024,False,55.0,21.0,2.619047619047619,with_trend
-1,292009,292054,22996.0,23049.0,,,-53.0,0.0,-0.0023047486519394145,2024-12-31 09:24:00,2024-12-31 10:09:00,0 days 00:45:00,,2024-12-31,1,2024,False,66.0,41.0,1.6097560975609757,with_trend
-1,292333,292393,22913.0,22867.0,,,46.0,0.0,0.0020075939423035427,2025-01-02 09:47:00,2025-01-02 10:47:00,0 days 01:00:00,,2025-01-02,3,2025,False,17.0,87.0,0.19540229885057472,with_trend
1,293209,293278,23851.0,23904.0,,,53.0,0.0,0.0022221290511927894,2025-01-07 09:20:00,2025-01-07 10:29:00,0 days 01:09:00,,2025-01-07,1,2025,True,19.0,87.0,0.21839080459770116,with_trend
-1,294736,294800,22662.0,22662.0,,,-0.0,0.0,-0.0,2025-01-14 09:42:00,2025-01-14 10:46:00,0 days 01:04:00,,2025-01-14,1,2025,False,14.0,50.0,0.28,with_trend
1,295957,296040,23337.0,23401.0,,,64.0,0.0,0.0027424261901700664,2025-01-20 09:59:00,2025-01-20 11:22:00,0 days 01:23:00,,2025-01-20,0,2025,True,27.0,80.0,0.3375,with_trend
